restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length,user_rating_mean_for_restaurant_yelp,user_rating_mean_for_restaurant_yelp_local,user_rating_mean_for_restaurant_yelp_non_local
"8128 Hwy 100Nashville, TN 37221",3.5,"Been to Bria several times. I have had several dishes, usually its a great experience. Varied menu, usually very good service, food. This weekend I ordered the 1/2 roasted chicken. I cut immediately into the thickest part to make sure its cooked through to the bone. It is NEVER ok to serve chicken that has blood in it. Ever. Period. It should never be a discussion with your customer. Take it back immediately, if served by mistake. Do not say ""Oh you just hit that vein"" when I cut into the thigh, see not only blood in the vein, but can press the meat and have blood surface in the flesh. You could have caused a serious bacterial infection in me or any other customer. Stop this! Train your cooks! Train your servers. Don't serve undercooked chicken!Roasted chicken is NOT smoked chicken that is sometimes pink inside because of the cooking process of smoking. Even smoked chicken that has pink meat has solidly cooked veins and no blood. Blood means it is NOT cooked all the way. Roasted chicken should not have blood in it. This is so fundamental to cooking roasted chicken that I can't comprehend how a restaurant usually as up to par as Bria could not only serve it, but defend it to their customer.I ordered Eggplant Parm to replace it, which came out fairly quickly, though it messed up the pace of dinner with my guest since they had been served and I sat and waited for a replacement. The server who brought the replaced dish also tried to say ""Oh you just hit that vein"" as though the cooks had been making this excuse to them for a while. One server commented that this happened before, that is often happens when the roasted chicken is served. I'm not sure what was worse, the bloody chicken or the wait staff telling me this was common, it was OK to eat, but they'd get me something else if I really wanted to send it back, or acting as if this was standard at Bria.If you've never had food poisoning from undercooked chicken, perhaps you don't know just how frickin' miserable it is to get, but I have had it from being served undercooked chicken on the bone that was supposedly roasted at a restaurant, and I know bloody chicken when I see it. The kitchen should not send this out, period. The wait staff should not be told to tell customers that ""Its ok, you just hit the vein, its OK to eat it."" It is NOT ok to eat it. Chicken blood present mean undercooked chicken. That vein should be cooked solid with the rest of the chicken, and the meat coming away from the bone. That's when a chicken is cooked properly. If your chef or his line cooks don't know this, you have a bigger problem on your hands. I will be back to Bria because overall I like the place, the food is usually very good, but I won't order the roasted chicken again until I know that the owners and chef have addressed not only how to cook and serve chicken on the bone, but how to handle a customer when it is served undercooked. I was made to feel like I was complaining about something I should not be, that this was OK to eat, that this was OK and standard at Bria. If it is, it should not be. Two stars because I'm including previous visits that were good. It this were based on this one visit, it would be one star, because, well, BLOODY CHICKEN!",Bria Bistro Italiano,6156468274.0,26.0,2014-08-18,"Fairview, TN",/biz/bria-bistro-italiano-nashville,2.0,54,"Washington, DC",Mike L.,38.8949549,-77.0366456,36.548674299999995,-85.31162940000002,481.1130411949428,False,3241.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"This is our favorite place to eat in Bellevue!The first time we ate here was with our children (there were only 3 of them at the time). When we walked in and saw how fancy it was we felt underdressed and concerned that maybe our children would not be welcome. We were wrong!One plate of pasta, I can't remember what it was now, fed all three children with leftovers. We had the bruschetta,  everyone loved it. It is served on Crostiniwith goat cheese. Their Osso Bucco is out of this world! Homemade Caesar dressing makes for the best caesar salad I have ever eaten. The service is always outstanding. We are always seated and served quickly, yet not rushed. Ask for Josh...he is our favorite server...especially understanding and sweet with kids! They did not have kiddie cups so he improvised and made us some out of to go bowls with lids. Way to MacGyver it, Josh! You made our night! The only negative thing I can think of to say is that they do not offer a simple Chicken Parmesan entree. And who cares when everything else is so incredible?!If you are in Bellevue and you have a hankering for a classy Italian joint, check out Bria Bistro. You won't regret it.",Bria Bistro Italiano,6156468274.0,35.0,2015-05-19,"Nashville, TN",/biz/bria-bistro-italiano-nashville,5.0,54,"Washington, DC",Prudence S.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,1167.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,Food was at best average Italian. But got to love the take out charge unreal especially since no mention when ordering.,Bria Bistro Italiano,6156468274.0,3.0,2015-02-27,"Freehold, NJ",/biz/bria-bistro-italiano-nashville,1.0,54,"Washington, DC",Chris K.,38.8949549,-77.0366456,40.260111,-74.2737573,174.99107311615052,False,119.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"I really want to love Bria, but too many things drag down their score.The food is generally good, but it is very expensive and some dishes just miss the mark.  You can order something that sounds wonderful on the menu, but somehow just fall short on the plate -- and for what you are paying, it should be perfect on the plate.For example, the Pappardelle has wild mushrooms, goat cheese, cream, and butter.  It's a recipe for love!  But somehow it just misses the mark.   A while back, they had a Chicken Cacciatore that was awesome with a really rich, red wine tomato sauce that was wonderful.  But it is no longer on the menu.  Ordering can be very hit or miss. For an Italian restaurant, they commit a pretty big sin.  They serve terrible bread with no character.  Really, it is pretty close to Pepperidge Farm french bread.  Now, I lived in the New York area and I do not expect Nashville restaurants to have Arthur Avenue bread, but there are some decent options.  After complaining several times, I brought in a couple of loaves of Bella Nashville bread to have with our meal and to let the manager try it and see the difference.  FYI, I am not affiliated with Bella Nashville.  Frankly, the Krogers across the street carries a nice ciabatta that is significantly better than the bread Bria normally serves.  Anyway, we asked the waitress to have the loaves heated up and then have the manager come over to try it with us.  Well, they brought us the warmed bread, but the manager REFUSED to come by the table.  Really.  Their bread may be a sin, but this incident is a mortal sin!  I have never been to a restaurant where the manager did not come to the table when asked.  If he did not want to try the bread, he at least should have had the guts to come to the table and tell us.It is clear that my experience is very much in line with other reviews here.  The management of this restaurant is doing their own thing and that does not include listening to or valuing their customers.",Bria Bistro Italiano,6156468274.0,22.0,2015-02-07,"Nashville, TN",/biz/bria-bistro-italiano-nashville,2.0,54,"Washington, DC",BJ S.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,2008.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"We live in the neighborhood...no more than 5 mins down the road. Bria has been one of our very few neighborhood restaurants that we have frequented in the 4 years that we've lived here. Anyone who lives in this area knows that the choices are few and not so great. But, it's an adequate close to home option when we want to take the night off from cooking & don't want to drive in to Nashville.As far as ambiance goes, I'd give it 3 1/2 stars. It's cozy, reverberant (but not annoyingly so). I like seeing in to the kitchen and the wait staff has always been great. It's a quaint neighborhood spot.Food...well, we've had very good experiences and very bad experiences. I don't know if the fluctuation in quality has to do with who's cooking that night or who's managing, but it has a tendency to be a bit unreliable. Example 1 of several incidents; my husband sent his lasagna back because it was ice cold in the center (was it previously frozen? Certainly not made fresh). When it was returned to the table, it had been thoroughly heated through & a gob of cheese stuffed in to the empty hole where he had originally dished out. Was pretty lame & I was considering not returning. They were nice about it & credited our check. Alternately, after having not been in for a few months, the salmon entree that I ordered & the steak that my husband ordered were absolutely perfect. So, we added Bria back in to our main rotation again. Great, since it's literally around the corner from us.Well, our most recent visit has proven officially to be our last...and it really bums me out. We have kids...O Lord! We are one of those crazy couples who actually like to eat in public with our children. I know. Insane, right? Our very first visit to Bria, our daughter was just over a year old. We requested a high chair, but they informed us that they currently only had booster seats. It sounded as though maybe they might be getting a couple of high chairs at some point? The booster was definitely not ideal at the time & my (mommy) dining experience wasn't great since I had to keep a hand on her almost the entire time to keep her from falling out of the booster. Our first born girl is now about to turn 5 & she has a baby brother who's 6 months old & it's time to retire the infant carrier. During our last visit, I inquired about a high chair. Surprisingly, after all these years, still not a single high chair has been brought in. I commented to the manager that we wouldn't be able to come in anymore if we don't have somewhere for our little guy to sit. His response I quote almost verbatim: ""The owner doesn't have a problem with families coming in, he just doesn't want to encourage it.""Absolutely speechless.On this last visit, sitting there eating, still blown away at what had just been communicated to us, in walks a family with a ""high chair"" aged child. The manager explained the ""only booster seat"" policy, watched the family stand there dumb founded for a few moments trying to figure out a way they might be able to work the seating out on their own. Then, defeat, and they left.Does the owner realize where he is? This is not some hoity toity restaurant in downtown. This is in a strip mall next to Subway & a guitar shop. This is a small neighborhood restaurant. Is he aware of the demographic? With what we have spent in Bria over these 4 years...and to know that our business isn't valued because we decided to procreate is preposterous. By the way, we frequent many of the hoity toity restaurants that Nashville has to offer (Etch, Rolf & Daughters, City House, Husk) & they all have high chairs and welcome our family. Tonight, we found a new semi neighborhood restaurant that will scratch our Italian itch. It's a bit more expensive, but the food fantastic & the wine selection sublime. 360 Wine Bistro welcomed our family with open arms & we can't wait to go back.",Bria Bistro Italiano,6156468274.0,4.0,2015-01-07,"Franklin, TN",/biz/bria-bistro-italiano-nashville,1.0,54,"Washington, DC",Rebecca M.,38.8949549,-77.0366456,35.1680139,-86.1084401,563.1786927308692,False,3882.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"When I think pasta, I instantly want Bria. Fab service, staff and food. Also I could drown myself in any cocktail I've ever gotten here. Great folks behind the bar!",Bria Bistro Italiano,6156468274.0,39.0,2014-03-14,"Antioch, TN",/biz/bria-bistro-italiano-nashville,5.0,54,"Washington, DC",Carrie H.,38.8949549,-77.0366456,35.147859000000004,-87.3214064,624.1319461040275,False,164.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"This was my first visit to Bria and I will definitely be back.We bought a Groupon a year ago and have never made it in to use the deal.  We were finally able to join a couple of friends for dinner last night.  First let me say the reason I am not giving five stars is because of the poor reservation/hostess experience.  I want to get that out of the way and then I will move onto the positive stuff.  We had reservations for 7:00 p.m.  We did not get a table until 7:30 p.m.  In the 30  minutes that we were waiting, several people walked in after us and were given tables.  After this happened 5 or 6 times my friend approached the hostess and asked what was going on.  She explained that there was not a table for us yet and that the other people were being sat ahead of us because they had smaller or larger parties.  While I understand the smaller party excuse, the larger party excuse is crap in my opinion.  If you have a reservation for 4 people, they should be given a table for 6 BEFORE a table of 6 that walks in.  What is the point of making a reservation?  By 8:00 p.m. the place had all but cleared out so apparently we were trying to get a table at peak time.Also, as a side note.  We did see a highchair sitting by the front door.  I noticed other reviewers complaining about the lack of child seats.  However, just because they have a child seat, that is not necessarily a good reason to bring kids here.  This place definitely has an adult atmosphere.  I saw one child, probably age 10.  Otherwise, it was all adults.  I mean, the bar is the focal point of the restaurant.  And while we were in jeans, most everyone else was pretty dressed up.  And it is a little pricey.Now, on to the good stuff.  Once we got a table, the service was fantastic.  Our server was great.  He was very knowledgeable and gave great advice on food and drinks.  We had fried mozzarella (very good, but small portion) and the antipasto plate (great selection) to start.  The bread and olive oil were fine.  I have seen other yelpers complaining, but everyone in our group liked it.  Both guys in our party had lasagna.  I had a bite and it was great.  It was finished in an individual pan, topped with cheese and heated.  The portion was HUGE.  Neither were able to finish it.  The third person had chicken picatta.  I did not taste it, but she said it was really good.  She also was not able to finish hers and took home leftovers.  I had the pork osso bucco.  It came with roasted vegetables and mushroom risotto.  It was very good.  The meat was fall off the bone tender, seasoned perfectly.  The meat was a little fatty, but I think that should be attributed to the cut, not the restaurant.  I just cut the fat off and set it to the side.  No big deal.  We did not have dessert, but we did have several cocktails.  The liquor is reasonably priced.  $7.50 for Jack Daniels.  The wine was a little overpriced.  Sonoma Cutrer ($24.00/bottle at the store) was $61.00.  The Show Chardonnay ($15.00/bottle at the store) was $11.00/glass.  We split the bill down the middle and it was $85.00/couple, plus tip, which is very reasonable for what we ate/drank.All in all it was a great experience and I think we will go back.  In the future, we will probably try to avoid weekends or make a reservation a little later than 7:00 p.m.",Bria Bistro Italiano,6156468274.0,16.0,2015-02-28,"Nashville, TN",/biz/bria-bistro-italiano-nashville,4.0,54,"Washington, DC",Jenn S.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,3372.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"A dozen visits and always more than satisfied. Saltimboca, Caprese, Spaghetti and meatballs ... All great. Wednesday is half price wine night!  We've had several servers, all have been very good.",Bria Bistro Italiano,6156468274.0,13.0,2014-12-17,"Franklin, TN",/biz/bria-bistro-italiano-nashville,5.0,54,"Washington, DC",Blu S.,38.8949549,-77.0366456,35.1680139,-86.1084401,563.1786927308692,False,196.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,Delicious food And way too noisy and way too expensive for what you get. Pork tenderloin was delicious and totally spoiled by the atmosphere.,Bria Bistro Italiano,6156468274.0,12.0,2014-08-16,"Santa Fe, NM",/biz/bria-bistro-italiano-nashville,2.0,54,"Washington, DC",Karen M.,38.8949549,-77.0366456,35.649296,-105.9224554,1600.8032033732966,False,141.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"We enjoyed dinner on a Tuesday with family at Bria, in Nashville with our family. The atmosphere was good and the food was good but should be about $2-3 less considering the typical Italian cuisine. I had angel hair pasta with tomatoes and peppers and added shrimp for an additional $6. Considering this was my first time, I will need to try more dishes to get get a better taste of their offerings. If you live local, good place to go without having to drive into Nashville.",Bria Bistro Italiano,6156468274.0,46.0,2014-04-09,"Springfield, TN",/biz/bria-bistro-italiano-nashville,3.0,54,"Washington, DC",Chris H.,38.8949549,-77.0366456,36.509211900000004,-86.8849984,563.8394713787826,False,475.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"The first time we went it was stellar and I would have given it 5 stars. This time there were disappointments. The veal was undercooked and tough. We'll try it again. I hope our next experience will be more like our 5 star first experience and less like our 3 star second try. I do, so much, WANT to like Bria!!!",Bria Bistro Italiano,6156468274.0,2.0,2014-07-31,"Franklin, TN",/biz/bria-bistro-italiano-nashville,3.0,54,"Washington, DC",E. Clark B.,38.8949549,-77.0366456,35.1680139,-86.1084401,563.1786927308692,False,312.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,We have been to Bria many times.  This visit did not measure up.  3 of 4 meals were either overcooked or over flavored (see the other reviews on veal and chicken saltimbocca.). No attention to detail in the kitchen.  Maybe a simplified menu and deliver quality as a new business model.  They did comp one of the chicken meals.  Service was excellent as usual.  We'll be sticking to the pizza going forward if we return.,Bria Bistro Italiano,6156468274.0,6.0,2014-10-10,"St Johns, FL",/biz/bria-bistro-italiano-nashville,2.0,54,"Washington, DC",C P.,38.8949549,-77.0366456,29.9032284,-81.4145468,668.1224433513299,False,425.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"This place was great, local food, you could see the chef cooking which was cool, they're food was SOOO good. I will without a doubt be back.",Bria Bistro Italiano,6156468274.0,89.0,2014-07-21,"Nashville, TN",/biz/bria-bistro-italiano-nashville,4.0,54,"Washington, DC",Carolyn S.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,140.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,Just had dinner here using a groupon. I'm thankful that I purchased this because I probably would've just continued driving by this unassuming restaurant without giving it a try! This was a great experience and I encourage anyone to visit this Italian restaurant. I started with a pino noir and the chef's soup of the day: a tomato bisque with a small kick. The bread was very fresh and the herbs in the olive oil were perfect. I had the pappardelle with chicken as my main entree: Subtle yet very flavorful. I will get this again. I finished with the chocolate dessert and coffee. I highly recommend this restaurant!,Bria Bistro Italiano,6156468274.0,6.0,2015-03-14,"Franklin, TN",/biz/bria-bistro-italiano-nashville,5.0,54,"Washington, DC",Pamela H.,38.8949549,-77.0366456,35.1680139,-86.1084401,563.1786927308692,False,617.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"Well shucks.I've lived within walking distance of this joint since it opened.  I remember when it opened as ""Wild Wood"" and was good for the first week in 2007, and then began a rapid descent to crapitude and closed within 2 years.So, anyway, because of our bad experiences with the previous owners, and because we had some lukewarm reviews from some of our pals, we had been avoiding it.  For years.  A few weeks ago, we found ourselves in need of a place to eat on the fly, as we had our kids with a sitter and had left a birthday party rather hungry.  It was kind of empty for a Thursday night, but to be fair, we were on the later side of seating.  They quickly got us a booth and bread and Chianti were in front of us before we knew it.I had the beef carpaccio, which did not kill me and was quite tasty.  Can't remember what the wife got to start off, but next I went for the eggplant parmesan, which was pretty darn good, and forced the wife to eat dairy for the first time in a month!Nice environment, good service - not the greatest in the world, but pretty darn good.  A little bit on the pricey side...",Bria Bistro Italiano,6156468274.0,312.0,2013-05-23,"Nashville, TN",/biz/bria-bistro-italiano-nashville,4.0,54,"Washington, DC",Jason S.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,1120.0,3.5,3.0,3.519230769230769
"8128 Hwy 100Nashville, TN 37221",3.5,"This place could be great...except the overpriced food is oh so disappointing. Siiiiigh. I keep hoping this place will get better.Appetizer: Was it calamari or was it chicken, oysters, air?? There was so much breading on the tiny morsels that it could have been anything!Dinner:I had chicken manicotti. It was extremely cheesy, extremely dry and well done. I didn't see any chicken. I'm not so sure it wasn't the lasagna slipped to me by mistake. $20 or so. (Salads do not come with entrees, btw)My bf had the NY strip. He sliced off a bit for me and half of that was fat and gristle. What I placed in my mouth was very tough and still half gristle, unfortunately! It had a Gorgonzola sauce on top (I loved it, but you must REALLY LOVE Gorgonzola), so I couldn't tell if the meat had good flavor. BF said the entire steak was gristle and the Gorgonzola sauce was overpowering. $28 for a very poor cut of meat!Dessert:The tiramisu was odd. It was a glassful of flavored mascarpone with a couple of very hard cookies tossed at the bottom. And I think some swirls of cocoa. That's it. That's some lazy tiramisu!Service:Our server was helpful and friendly. The food runner was great fun!Bria has a nice wine selection and great atmosphere. I might give it another try sometime, but I won't ever, ever, ever be able to drag BF there again.",Bria Bistro Italiano,6156468274.0,23.0,2014-02-16,"Nashville, TN",/biz/bria-bistro-italiano-nashville,2.0,54,"Washington, DC",Kathryn E.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,1334.0,3.5,3.0,3.519230769230769
