restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
"407 53rd Ave NNashville, TN 37209",4.0,"Super crowded and limited seating.We waited a good bit before we were seated.  By the crowd, I was expecting a lot, but maybe that's where I went wrong.I had the catfish and it was average at best. It wasn't horrible but it was a bit saltier than I expected and the seasoning was pretty bland. The sweet potatoes were so sweet they hurt my cheeks and I couldn't take more than one bite. The service was horrible. I might have given them another chance if the service wasn't so bad. We didn't get any refills and they switched servers on us because the first one called my husband a lady because of his long hair. She didn't apologize and then whispered to another server and that was the last we saw of her. Super disappointing.",Wendell Smith’s Restaurant,6153837114,157 reviews,2014-04-18,"Seattle, WA",/biz/wendell-smiths-restaurant-nashville-2,2.0,43,"Washington, DC",Misty M.
"407 53rd Ave NNashville, TN 37209",4.0,"One of the go-to meat & 3s in Nashville. While Arnold's is at the top of the list for me, this place doesn't disappoint. It's like going back in time, and that's kind of cool. Make sure your pants are pulled up, because a sign on the front door asks you not to come in with your pants around your ankles.",Wendell Smith’s Restaurant,6153837114,35 reviews,2015-01-31,"Brentwood, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Cam C.
"407 53rd Ave NNashville, TN 37209",4.0,"Wendell's is a staple in my life. You cannot beat Wendell's for an early-morning breakfast. Two eggs, bacon, home fries, biscuits and gravy for about $8. You can't beat it. Lunch and dinner are good, too. I try to go on Wednesdays when they have fried chicken. If you happen to stop in on a fried green tomato day, get them! My other favorite sides are the white beans and baked squash. They are so delicious. The crowd is usually older, and the waitresses are the best. The owner is usually lurking around, and he's incredibly friendly as well. This is a place for regulars, a second home kitchen.  I'm at Wendell's once a week at least, so we might run into each other.",Wendell Smith’s Restaurant,6153837114,19 reviews,2014-10-01,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Britt Y.
"407 53rd Ave NNashville, TN 37209",4.0,"Drat.. was so enjoying the myth of southern food when I saw the SYSCO truck pull up and deliver case after case of generic, low quality product :(  Nothing fresh or southern about food that is essentially an agra business depot.  That got me thinking...why are the biscuits shaped so?  Turns out they are freezer Pillsbury!!  I can buy em myself, bake em at any time of day and skip the hype.Two stars only because I love the side of fresh tomatoes...never had a mushy or bad one yet..too bad that care is not applied to all the menu. After 3 months of looking forward to returning to this icon of Nashville meat and three we won't be back.",Wendell Smith’s Restaurant,6153837114,8 reviews,2014-08-23,"Olympia, WA",/biz/wendell-smiths-restaurant-nashville-2,2.0,43,"Washington, DC",Lynn O.
"407 53rd Ave NNashville, TN 37209",4.0,"I had take out here, got the BBQ. It was decent, but I'm thinking I would've liked the beef tips & noodles more, which is what my father got. The blueberry cheesecake was great, but it would've been just as good if it didn't have any toppings on it.Overall friendly service, good food, pretty fair prices. Would've given it a four star review, but I didn't get all of my order. We didn't get there until 15 minutes from closing (I found out afterward) so it's hard to fault her too much there, but still... if you pay for food you expect to get all of it. It's not enough to keep me from going back a second time, though. Hopefully next time I'll be able to give 4 stars.",Wendell Smith’s Restaurant,6153837114,3 reviews,2014-02-10,"Dickson, TN",/biz/wendell-smiths-restaurant-nashville-2,3.0,43,"Washington, DC",Joe S.
"407 53rd Ave NNashville, TN 37209",4.0,"Be prepared ... this is not a high end establishment.  It looks like a left over from the 1950s -- including the 60 years of wear and tear.  The men's room is on the outside of the building.  It sits almost directly under the interstate highway.  So, you have the picture?Well, the gem of this place is the staff and the clients.  I was greeted immediately like a long lost friend by all.  The food was good and extremely well priced.  So, if you want to feel like a local who has been around for a while, Wendell Smith is a way to go.",Wendell Smith’s Restaurant,6153837114,162 reviews,2012-11-08,"Waltham, MA",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Roger M.
"407 53rd Ave NNashville, TN 37209",4.0,"Meal was wonderful and staff was great as well! Will be returning again! Only problem is the hours, wish it would stay open longer!!!! But definitely a good place to have  a great home cooked meal and the best sweet tea I've had in any restaurant.!!!",Wendell Smith’s Restaurant,6153837114,17 reviews,2014-06-03,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,5.0,43,"Washington, DC",Jenn G.
"407 53rd Ave NNashville, TN 37209",4.0,"old school meat and three.  great fried pork chops, greens and of course beets.  good service and fair price.",Wendell Smith’s Restaurant,6153837114,15 reviews,2014-12-23,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,3.0,43,"Washington, DC",Tom H.
"407 53rd Ave NNashville, TN 37209",4.0,Good meat and 3. Had to spend a couple of hours waiting for car to get an oil change and was recommended to come here. Had eggs and country ham and it was good,Wendell Smith’s Restaurant,6153837114,204 reviews,2013-07-04,"Mount Juliet, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Ryan P.
"407 53rd Ave NNashville, TN 37209",4.0,"The mac and cheese is awesome.  I love that ole 50's 60's look.   Always have.  I thought the staff was outstanding, the food was very good and the cost is perfect.  Iam a big fan of Meat and Threes this one is up the near the top. I will visit here again.  I ordered the lasagna, mac and cheese and fried corn, all excellent.I will be sure to bring my camera next time!",Wendell Smith’s Restaurant,6153837114,67 reviews,2013-02-14,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Tristan T.
"407 53rd Ave NNashville, TN 37209",4.0,"As long as you are not comparing it to something else, it deserves a 4. The food is good for cheap diner food and the staff is really friendly. Seems like most of the people in here are regulars because te waitresses address some customers by name and ask about their family members.It's a cute southern spot behind a liquor store. Seems like the perfect truck stop. I didn't get BBQ on the fourth and tried to go to another BBQ spot on 54th but they were closed. So I came in here and got a pulled pork sandwich with fries and strawberry shortcake. The sandwich and fries hit the spot but I didn't like the strawberry shortcake. That's likely out of preference, I prefer them with sweet biscuits. What I got from them appeared to be soggyish cornbread when I got towards the bottom. I'm assuming that they cut their strawberries and leave them in a sauce.",Wendell Smith’s Restaurant,6153837114,11 reviews,2013-07-06,"Downtown, Atlanta, GA",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Nichole W.
"407 53rd Ave NNashville, TN 37209",4.0,"First time here. Reminds me of back home. Best home cooked meal in town. Well now that I have had the experience, I must say, I will return!If your looking for ""real"" home cooked food, this is your place. Do have the fried corn.I was too full to try the dessert!!",Wendell Smith’s Restaurant,6153837114,23 reviews,2012-08-13,"Mt Juliet, TN",/biz/wendell-smiths-restaurant-nashville-2,5.0,43,"Washington, DC",Colleen B.
"407 53rd Ave NNashville, TN 37209",4.0,"Just to point out- my parents love the place, and know several employees by name and vice versa. So I've been here a lot.The food is just.... bad. Well, edible. But every side item I've had is strangely greasy and watery. Every meat item I've had is bland and flavorless, almost as if the cooks haven't heard of a seasoning. I'll pass.",Wendell Smith’s Restaurant,6153837114,47 reviews,2013-02-02,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,1.0,43,"Washington, DC",Brandi H.
"407 53rd Ave NNashville, TN 37209",4.0,"Above all, understand that this is the least pretentious place you may ever see.  They are what they are: down-home, old-fashioned, classic, simple country cookin'.  They don't profess to be anything else.This place is super casual and CHEAP.  If you want traditional Southern staples food, check it out.  Can be on the bland side but if you know country food, this can often be the case.",Wendell Smith’s Restaurant,6153837114,25 reviews,2013-04-28,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Alejandra Y.
"407 53rd Ave NNashville, TN 37209",4.0,"Since moving to the Nations a few months ago, I've had a great time exploring my new neighborhood and trying out all the restaurants that are now within walking distance to my new house. The number one type of place I look for in a neighborhood is a great local breakfast joint. While I do sometimes miss Nashville Biscuit House in East Nashville, I believe Wendell Smith's has won my heart. I've always been a little bit nervous about trying out a restaurant that's in the back of a liquor store, but I'm sure glad I went for it. I've been there several times now and have taken some out of town friends there, and we all agree, the breakfast here rules! The bacon is cooked to perfection (something most places screw up), and when I order over medium eggs, they are actually over medium and not too runny! I usually double up on the breakfast potatoes and can rarely finish them, but they are some of the best breakfast potatoes I've ever had. They're sliced sort of like chips, but obviously way thicker, and are cooked to that perfect mix of crispy outside with a soft inside. The biscuits here are also done well. They are tiny, but super fluffy and don't have that bland flour taste that can happen with biscuits sometimes. Bacon, biscuits, and potatoes are my three favorite breakfast items and they deliver on all three. A rare feat in my book.The staff here is also extremely friendly and make you feel welcomed. I've always had great service and conversation with the wait staff and cashiers. I've never tried any of their meat and three options, but if I'm getting breakfast on the West Side and it's not Sunday, I'm definitely heading to Wendell Smith's. That's what's keeping me from a 5-star rating. I'll have to update when I try out the lunch options.",Wendell Smith’s Restaurant,6153837114,23 reviews,2013-07-22,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Ryan S.
"407 53rd Ave NNashville, TN 37209",4.0,"Ok let me tell you about Wendell Smith's. If you want good, home-cooked food with generous portions and a good price, this is your place. It is busy during the week at lunch, but you can still be seated and served quickly. This is not a 'posh' place, so if you are a snob, this is not for you. If you only want gourmet food, this is not for you. But if you really need some delicious home-style food, come here at least once a week, like I do. I have tried most dishes, and am always satisfied. Fried green tomatoes every other Monday. Wonderful sides--sometimes I just get a vegetable plate. Fried pork chop is excellent, so is the fried chicken and chicken and dumplings. Meat loaf is great too. I will see you there!",Wendell Smith’s Restaurant,6153837114,11 reviews,2014-06-20,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,5.0,43,"Washington, DC",Judy V.
"407 53rd Ave NNashville, TN 37209",4.0,"For a nashville institution this is a must try.  The menu is varied, and rotates daily. It is a better example of what a meat and three should be. The prices are fair, the service is prompt, and the food is tasty.  They serve breakfast all day. Since the Sylvan Park closed it's doors on Murphy, it is the only place to get traditional southern food for lunch in the area. They get their pilled pork from the Witt's bbq across the street. They have the best hush-puppies around. I will sometimes be unable to make up my mind and order all sides.   You can't go wrong. Local owned and operated, your server will probably call you ""Honey"".",Wendell Smith’s Restaurant,6153837114,36 reviews,2013-07-02,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Joel P.
"407 53rd Ave NNashville, TN 37209",4.0,"Wendell Smith's is my second favorite Nashville meat and three, second only to Arnold's.  Breakfast is awesome - the home fries are fresh and cooked perfectly.  The staff is always friendly and service is good.",Wendell Smith’s Restaurant,6153837114,210 reviews,2013-06-22,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Teresa B.
"407 53rd Ave NNashville, TN 37209",4.0,"As bad as the coffee is at First Watch the coffee here is as good. The service is always great. They are so sweet and nice. Say what you will about the south, but these people are great. Saggy pants are not allowed unless you're really old. They love old people there.",Wendell Smith’s Restaurant,6153837114,25 reviews,2013-07-09,"Antioch, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Sophia And Sacco V.
"407 53rd Ave NNashville, TN 37209",4.0,"The quintessential small-town meat and three experience, right smack in the middle of west Nashville.Crowded, yes.  Pray you don't have to sit in a booth unless you are a size 2.Fancy, no.  Your plate might be a little chipped and the busboy's cart might be two feet away from your back.  It's OK.Macaroni and cheese way better than your mama ever made?  Absolutely!Daily specials, usually good choices unless you're a health nut.  If you don't think that mac & cheese and candied yams count as a vegetable, then you're in the wrong place.Exceptionally good cornbread muffins, too. - what else could you need?Advice:  Go to the bathroom before you leave the office, especially if you're a guy.",Wendell Smith’s Restaurant,6153837114,299 reviews,2012-01-16,"Franklin, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Sarah B.
"407 53rd Ave NNashville, TN 37209",4.0,"You can't go wrong at Wendell Smith's.  In my opinion, it's one of the top 3 meat & three's in Nashville.  I love their baked chicken.  Very, very fast service.Good ol' Southern cooking.....The other meat & three's I like are:Arnold'sSwett'sSome people have written that it's cheap.  I wouldn't say it's cheap.  Cheap to me is $5.  I usually spend $10 (with sweet tea & meal).  Not expensive....and not cheap.  I don't mind what I spend there.  It's become a lunchbreak staple for me.",Wendell Smith’s Restaurant,6153837114,27 reviews,2013-05-28,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,5.0,43,"Washington, DC",Nash B.
"407 53rd Ave NNashville, TN 37209",4.0,"Wendell Smith has an amazing amount of Local color and charm. Its obvious after only a few minutes there that the people who come there come there A LOT.  The waitress was friendly and the food was inexpensive but my biggest complaint was that the plate was TOO small for the amount of food that is provided. Since its a ""meat and three"" there is PLENTY of food.  My mistake seemed to be in getting the creamed corn.  It was put on the plate with my meat and proceeded to ooze its way on over making my BBQ a soggy mess!  To further disappoint, the cashier seemed significantly less friendly than the waitress. In the end the entire experience seemed rather average.",Wendell Smith’s Restaurant,6153837114,787 reviews,2009-10-16,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,3.0,43,"Washington, DC",David O.
"407 53rd Ave NNashville, TN 37209",4.0,A Nashville staple and Must Visit for good southern meat & 3 experience. Waitresses are fantastic Nashville flare! The chicken & dumplings were absolutely delicious. Great sweet tea!,Wendell Smith’s Restaurant,6153837114,55 reviews,2013-01-10,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,5.0,43,"Washington, DC",Robby H.
"407 53rd Ave NNashville, TN 37209",4.0,"Walking into Wendell Smith's the first time reminded me of what it would be like for an outsider to walk into the Cheers bar. Everyone seated at the tables around us not only knew the waitstaff by name but could tell you intimate details of their lives. It was very difficult not to eavesdrop into the neighboring conversations. You seat yourself in a variety of booths and tables neatly packed into a space barely able to accommodate them. The waitress took her time getting to us, almost enough to make me feel unwanted. The food is very Nashville in the Meat N Three style. I had the chicken and wasn't disappointed. Warning though in case it isn't your thing, it did have the skin on it. The sides were a tad lacking; I found the green beans to be watery, but had no problem with the mashed potatoes or macaroni and cheese. It's supposedly a Nashville institution so I would recommend everyone try it once, although I won't make it a must to take a visiting friend.",Wendell Smith’s Restaurant,6153837114,325 reviews,2008-12-24,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,3.0,43,"Washington, DC",Erin D.
"407 53rd Ave NNashville, TN 37209",4.0,"Check the back for Aunt BeeYou almost expect to see Andy and Barney discussing the finer points of law enforcement in the next booth. Warm small town feel, filling comfort food and banana pudding, what more could you ask? Some items can be a little on the salty side, but for the most part its good southern cooking. Gas up at Goober's filling station and come on down!",Wendell Smith’s Restaurant,6153837114,123 reviews,2010-10-13,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Michael P.
"407 53rd Ave NNashville, TN 37209",4.0,"Amazing. Exactly what I was looking for. I ordered the Pit Bar-B-Que with turnip greens, mac and cheese, and parsley new potatoes and all were great. I highly recommend eating here.",Wendell Smith’s Restaurant,6153837114,124 reviews,2012-10-20,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,5.0,43,"Washington, DC",Joshua P.
"407 53rd Ave NNashville, TN 37209",4.0,Good meat and three restaurant to eat. A place where everyone knows the locals and if you haven't been in awhile they ask how you have been and where you have been. They also remember what your favorite item is on their menu.,Wendell Smith’s Restaurant,6153837114,13 reviews,2012-10-28,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Jeffery J.
"407 53rd Ave NNashville, TN 37209",4.0,"I just LOVE this place for breakfast. You can get enough food for a large wild beast for about $6.00. It's insane. It tastes so much like home cooking. The biscuits and gravy are wonderful, eggs always cooked right, meat always grilled perfect. The Menu's are hand written. How cool is that! Their coffee is very similar to Waffle House (if you like waffle house coffee). The place has pictures of famous people who have visited. The Diner has been around since the 1950's and the decor hasn't changed much for sure. But the old style home town diner will be perfect for you wether you want a table for 4, or a long counter with stools like ""Mel's Diner"" for a solo visit to eat while reading the morning paper.",Wendell Smith’s Restaurant,6153837114,6 reviews,2011-08-01,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Joseph R.
"407 53rd Ave NNashville, TN 37209",4.0,Pretty good place for the Meat & Three category. The atmosphere is very laid back and has the local feeling that everybody knows everyone and their families. It's just what you expect from a Meat & Three dining experience. The fried catfish on Fridays is some of the best I've ever had. The sides are okay but tasted like they had been sitting in the back for awhile.,Wendell Smith’s Restaurant,6153837114,219 reviews,2010-03-07,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,3.0,43,"Washington, DC",Tonya O.
"407 53rd Ave NNashville, TN 37209",4.0,"Great place to nurse a hangover. They have good fresh coffee. The place looks like a timewarp of really really bad 1950's decorating that hasn't been touched since 1957, complete with grease from 1957, but in a good way.We went early Saturday afternoon and they were still serving breakfast, so if you're looking for a good homecooked breakfast in the afternoon, go here.They were simultaneously serving a meat and three menu, which I am going to have to go back and try because everything smelled great. Good down home cookin'.",Wendell Smith’s Restaurant,6153837114,357 reviews,2008-08-30,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Claire B.
"407 53rd Ave NNashville, TN 37209",4.0,"Wendell's is one of my favorite places to stop by and have a better than home cooked meal  on the run. They have fast service unless you go during the lunch rush where sometimes people may have to even wait for a seat because the place is still so small. The tables are close together with mostly booth seating which I like. The decor is definitely vintage retro 1950's and you can count on it being the same week by week and year by year.          The menus are handwritten and you can expect  the same menu on the same day next week. That is a plus in my opinion in case I am craving something in particular. The vegetables are like your grandma cooked them so if you are on a heart healthy diet this might not be the place for you; but if you want fried chicken, cat fish, liver and onions, green beans, turnip greens, cream potatoes,fresh squash , flat cornbread or  cornbread muffins dished up in large portions  with fudge pie and coffee for dessert  then this is your kind of eating. You just have to call ahead to ask if your craving is on the menu today! They will also make you a great ""to go"" take out plate to take to a sick friend or to have for a nice picnic in the park.             This is a family run business with hard working waitresses who get to know their customers so well they welcome  them with familiar greetings  and many if not MOST all the patrons are regulars. The cozy atmosphere and down home cooking make it  feel like a  delightful blast from the past  of  familiar Southern hospitality and down home cooking at its BEST. I would not tell you like this if it were not SO!",Wendell Smith’s Restaurant,6153837114,2 reviews,2010-10-27,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Kim F.
"407 53rd Ave NNashville, TN 37209",4.0,"My husband and I ate here recently and really liked it!  Yes, the place is filled with retro pieces of yesteryear, which is why you come to a place like this.  The tables are small and packed together, but it adds to the charm.  My favorite was the handwritten menu!  I had the fried chicken (delish) with great potatoes, ""fried"" corn, and green beans.  It was neat and not all over the place like previous reviewers mentioned.  Hubby had roast beef, potatoes, greens, and green beans.  We both got the corn bread and roll, but next time I will just get rolls.  The corn bread was dry for my taste.  Loved the bbq sauce too.  Will be back again sometime soon :)",Wendell Smith’s Restaurant,6153837114,175 reviews,2010-02-07,"Clarksville, TN",/biz/wendell-smiths-restaurant-nashville-2,4.0,43,"Washington, DC",Kenzi N.
"407 53rd Ave NNashville, TN 37209",4.0,Kids like the mac and cheese here. The west Nashville regulars like the chatty  atmosphere.  Cheap meat and three for thee.,Wendell Smith’s Restaurant,6153837114,260 reviews,2007-09-02,"Nashville, TN",/biz/wendell-smiths-restaurant-nashville-2,3.0,43,"Washington, DC",Tart L.
"501 Gallatin AveNashville, TN 37206",5.0,Two hard working guys putting out great product. Pigsket is really great. Brisket very tasty. Tomato salad is fresh. All very good!Try it.I've tried almost everything and liked everything.,The Gambling Stick,5026498894,11 reviews,2015-08-07,"Hendersonville, TN",/biz/the-gambling-stick-nashville,5.0,6,"Washington, DC",Bruce R.
"501 Gallatin AveNashville, TN 37206",5.0,"The Gambling Stick has a food trailer in the parking lot of Porter Road Butcher East. They are there Thursday through Sunday for lunch and dinner, but sometimes leave early if they sell out of meat. I usually get the pulled pork sandwich, but the pigsket is amazing too and they also sell meat by the pound. I really liked the tangy barbecue sauce and the pasta salad with corn, green beans, and scallions. Tasty cornbread and collard greens. Classic.The guys who own the place are down to earth and down to talk barbecue. Delicious food, quick service, reasonable prices. Highly recommended.",The Gambling Stick,5026498894,7 reviews,2015-05-08,"Lubbock, TX",/biz/the-gambling-stick-nashville,5.0,6,"Washington, DC",Kate J.
"501 Gallatin AveNashville, TN 37206",5.0,"Lately I've been searching for a good butcher shop. Nothing fancy, just something better than the Kroger meat department. When I discovered that a small barbecue venture known as The Gambling Stick operates out of east Nashville's Porter Road Butcher on Saturdays, I had no choice but to check things out.The Gambling Stick is a pretty simple operation: smoker, table, coolers. What more do you need? I'd love to see these guys get their own brick-and-mortar shop, but for now their beach canopy setup at Porter Road Butcher works just fine. It's a pretty symbiotic relationship anyway, since these guys work at and get their meat from PRB. The butcher shop has some picnic tables on their patio, which works great for lunch. The smell of delicious smoke was almost too much to handle. I had to get my hands (and lips) on some barbecue ASAP!Each week The Gambling Stick has a slightly different menu. Today's special Barbecue Plate came with two meats, a summer vegetable salad, baked beans, cornbread, and sauce. Considering my third option was pulled pork, the choice of two meats was a no-brainer: brisket and pigsket (pork brisket). The pork brisket isn't something I've encountered before, so I was especially intrigued.Their summer salad had quite the assortment of julienned veggies: zucchini, squash, green beans, red onion, bell pepper, and probably some other stuff. The light, crisp vegetables were a good pairing with the heavy meat. I also really enjoyed the baked beans, which had only a slight sweetness to them and were more savory than typical baked beans. The cornbread came straight from a cast iron skillet. Mmmmmmm. Sweet, buttery, fantastic.For a native Texan, brisket was a welcome sight in a land of pulled pork. I asked for mine extra fatty, just to be sure. The crust was black as night, with a deep red smoke ring beneath. It was extremely tender, and each bite was packed with smoke and their tasty rub. I can easily say that this was some of the best brisket I've had in Nashville so far.Even though I knew this pigsket was likely coming from the lower portion of the pig's shoulder, I still wasn't entirely sure what to expect. Overall, it tasted similar to a pork loin, except way better and much more tender. No surprise, the pigsket had a great smoke level. The combination of crisp bark and well-rendered fat was awesome. This might be my new favorite cut of pork.The meat was so good on its own that I completely forgot to try the sauce, which is exactly the way it should be. Despite the 25-minute drive, I will definitely be back.",The Gambling Stick,5026498894,541 reviews,2014-08-02,"Nashville, TN",/biz/the-gambling-stick-nashville,5.0,6,"Washington, DC",Jared K.
"501 Gallatin AveNashville, TN 37206",5.0,"This is the absolute best barbecue in Nashville.  It is a much higher quality product than the usual BBQ spots.  They put as much thought into the sides as the meat which makes for a much better experience. My girlfriend and I shared the ribs, pigsket, brisket, succotash, and beans.  Everything exceeded my expectations.  I will be back many times.",The Gambling Stick,5026498894,4 reviews,2015-08-08,"Nashville, TN",/biz/the-gambling-stick-nashville,5.0,6,"Washington, DC",Brian S.
"501 Gallatin AveNashville, TN 37206",5.0,"Fantastic barbecue. Had The Gambler which is a smoked hot link with beans and cole slaw on a bun. A unique, fresh cole slaw with zucchini and squash adds a sweet punch to the spicy hot link and adding a nice crunch as well. Reasonable prices and great service make this a nice lunch spot.",The Gambling Stick,5026498894,17 reviews,2015-08-02,"Richmond, VA",/biz/the-gambling-stick-nashville,5.0,6,"Washington, DC",Aaron F.
