restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length,user_rating_mean_for_restaurant_yelp,user_rating_mean_for_restaurant_yelp_local,user_rating_mean_for_restaurant_yelp_non_local
"322 BroadwayNashville, TN 37201",3.5,"Takes over 20 minutes to get a drink from any of the bar tenders, also not a set last call time and as soon as they called for last call they would no longer serve anyone in my party that was there. The only reason they are even getting a star for me is the band. The bar tenders are extremely rude, service is disgustingly slow and they don't have the words customer service in their vocabulary. Will not be going back and I'm extremely disappointed that my large party was treated that poorly, I will make sure that any other large groups do not visit this business, they can spend their money at a better bar with actual customer service.",Margaritaville,6152089080.0,22.0,2015-08-02,"Denton, TX",/biz/margaritaville-nashville-2,1.0,157,"Washington, DC",MacKenzie T.,38.8949549,-77.0366456,33.1734745,-97.23481586,1194.848762843886,False,641.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Always good no matter where you are at  Even though I love Margaritaville it seems a shame to pass up all the other great bars in Nashville  It is always a great experience, I love to come here  I do however consider it a commerical chain and will be looking for a good local bar ( problem is its had to find a good one) !You always know you will be happy with Jimmy !",Margaritaville,6152089080.0,177.0,2014-09-03,"Kansas City, MO",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Paul G.,38.8949549,-77.0366456,39.0844687,-94.5630298,942.1575032832126,False,371.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Great live music, friendly staff, good food (love the taco salad) best sweet tea around!",Margaritaville,6152089080.0,9.0,2015-07-28,"Pullman, WA",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Chrissy S.,38.8949549,-77.0366456,46.7304268,-117.173895,2085.684780432676,False,88.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Getting a table here was a little difficult. There was no wait but the servers couldn't decide where to put us so we ended up just going to the bar area. Kiersten took great care of us. Came here to take my friend for his first marg! Prob will just sit at the bar from now on, they seem very attentive and friendly.",Margaritaville,6152089080.0,12.0,2015-07-28,"Denver, CO",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Vincent H.,38.8949549,-77.0366456,39.7391536,-104.9847034,1492.6834111486821,False,315.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Came here on a whim after exploring Nashville for the day.  Typical tourist trap with overpriced food.  The food was OK but for the same price I could have a much better dinner elsewhere.  The music was good, not great.  I'd come back only if I had family begging me to visit this place.",Margaritaville,6152089080.0,44.0,2015-07-09,"Nashville, TN",/biz/margaritaville-nashville-2,2.0,157,"Washington, DC",Tyler U.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,291.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,Great gluten free menu. The service was fabulous and the live music was awesome! Definitely recommend.,Margaritaville,6152089080.0,96.0,2015-06-24,"San Diego, CA",/biz/margaritaville-nashville-2,5.0,157,"Washington, DC",Andrea P.,38.8949549,-77.0366456,32.7174209,-117.16277140000001,2274.701151659041,False,102.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Cool place with great service, but the food was average and way over priced . Live music was pretty good though.",Margaritaville,6152089080.0,11.0,2015-09-17,"Rowlett, TX",/biz/margaritaville-nashville-2,2.0,157,"Washington, DC",P M.,38.8949549,-77.0366456,32.9029017,-96.56388000000001,1167.800371389959,False,112.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Music and margaritas were great - my cheddar BBQ burger was ok...nothing special. In fact, my homemade burgers taste better. The sweet potato fries also left room to be desired. Thankfully, the Fins to the Left and Tropical Waters were tasty. I probably won't be back though...",Margaritaville,6152089080.0,24.0,2015-02-19,"La Vergne, TN",/biz/margaritaville-nashville-2,2.0,157,"Washington, DC",Millah J.,38.8949549,-77.0366456,36.01561779999999,-86.58193940000002,560.7376631187987,False,277.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Can I say we had the best waiter ever - Chris. Very friendly, helpful and accommodating which hey I think is a rarity at most places anymore. Nice restaurant on Broadway. Very clean, open, and not too loud. If you're getting an appetizer go for the $16 nachos...they will not disappoint.",Margaritaville,6152089080.0,40.0,2014-07-05,"Lakeview, Chicago, IL",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Brittany P.,38.8949549,-77.0366456,42.3240635,-87.8332688,614.5072847459357,False,287.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,My friends & I ate here for dinner. The staff was polite & friendly. The food was filling but a little on the high side you pay for the atmosphere. The drinks were delicious & averaged priced.,Margaritaville,6152089080.0,79.0,2015-01-02,"Granite City, IL",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Ryan S.,38.8949549,-77.0366456,38.7014389,-90.1487199,707.3028943510228,False,192.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"My friend and I stopped in here while we were bar hopping along South Broadway. We sat in the bar section by the band. Our waitress was Kiersten and she made our experience a great one! She was extremely friendly and had some great recommendations on the menu. I would send friends and family there for a fruity cocktail or beer, and a burger! The live band they had playing in the bar area was great and created a nice atmosphere.",Margaritaville,6152089080.0,12.0,2015-06-05,"Denver, CO",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Katie A.,38.8949549,-77.0366456,39.7391536,-104.9847034,1492.6834111486821,False,431.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Though it was a little pricey, our group had such a positive experience.  We walked in as a group of 18 without a reservation knowing we would likely have to split up.  After only a 25 minute wait (while we grabbed drinks at the bar) we were seated all together on the second floor.  The wait staff was quick and attentive.  There was another large party that sat near us and placed their order at a similar time, so there was some confusion with our food coming out.  A few of us had to wait a while, but everyone was so apologetic and even brought out 3 dessert platters for our entire table.  Great wait staff, friendly hostess, and accommodating management.  Get the fish tacos. We will be back!",Margaritaville,6152089080.0,3.0,2015-08-31,"Maryland Heights, MO",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Erin R.,38.8949549,-77.0366456,38.7131073,-90.42984009999999,722.3616244897402,False,706.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Proximity to the Ryman was the initial draw to this restaurant.  We had valeted the car there and with the frigid temperatures, we wanted something close by.  As soon as we stepped through the doors, we felt good about the choice.  We were seated immediately and the life music was wonderful.    Our server was reasonably attentive and even told us about other events going on in the area.  I ordered the shrimp trio and enjoyed it but since the grilled shrimp was my favorite of the trio, I was wishing that I'd just ordered those. It is definitely somewhere that we'll go again.",Margaritaville,6152089080.0,19.0,2014-11-22,"Owensboro, KY",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Renee H.,38.8949549,-77.0366456,37.7742152,-87.1133304,552.5794125254105,False,586.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,Loved this place...1st wedding anniversary here...a mountain of nachos and margaritas!!!,Margaritaville,6152089080.0,71.0,2014-09-21,"Memphis, TN",/biz/margaritaville-nashville-2,5.0,157,"Washington, DC",Joy C.,38.8949549,-77.0366456,35.1490215,-90.0516285,763.741793428088,False,88.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,Really good.hardly had to wait for a table.and the food was great. Try the chimichurri steak.,Margaritaville,6152089080.0,4.0,2014-11-28,"Delaware, OH",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Jose P.,38.8949549,-77.0366456,40.2986724,-83.067965,336.07363711329697,False,93.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Lager Fish & Chips was really good, especially with lemon. Nice atmosphere with good live entertaining band, but long wait. It's was worth it.",Margaritaville,6152089080.0,11.0,2014-12-11,"Cincinnati, OH",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Farron V.,38.8949549,-77.0366456,39.1014537,-84.5124602,402.5502918458391,False,142.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Three stars is pretty much on the money. I don't understand a Margaritaville in Nashville but I also am probably not the actual target demographic of these places...see: my dad who sometimes makes me think he can't find anything else on his XM radio other than Margaritaville. So we've of course been to the one in the Caymans and on Key West. Since clearly these are out of the way places, I didn't get in the way of my parents having their experience here. I was kind of hoping to avoid listening to music...or at least if I was going to have to listen to covers, NOT ""Call Me Maybe"" gone country. It's somewhat loud in here and I imagine as the night goes on it's louder. We were here prior to a hockey game but it was still pretty busy. Since I procured my family a free app coupon I decided I was worthy of the 5 o'clock somewhere which is a take on a Hurricane, which somehow in five years of legal drinking I have never had before. It wasn't bad. I imagine it's one of those things where you're like ""oh this barely tastes like alcohol, I'll have another"" and then suddenly you're hitting on someone you shouldn't be hitting on. Wait what.For that free app, we had the spinach artichoke dip. It wasn't bad, I certainly wouldn't have let anyone pay full price for it though. I wasn't feeling like having a full on sandwich or anything but there aren't really any smaller sized options. I guess a cup of soup but I had had soup for lunch and it was like obscenely hot for December so that was out of the question. I decided to just get the chicken quesadilla app and if I didn't finish it then whatever. The rest of my family had burgers or a chicken sandwich. The burgers were liked all around, although my brother got the diablo one and complained that it wasn't spicy enough. But I don't think he understands that poblanos aren't that hot.The quesadilla wasn't bad, there were some spots though where the chicken was a bit tough. Nothing you can't fix with a good bit of salsa though. Even though like I said it was pretty busy, we were there only about an hour. Service was great. Would I come back on my own? Probably not. In my case it's really one of those places where once is enough for the experience but if I were asked to come again, I wouldn't say no.",Margaritaville,6152089080.0,565.0,2013-12-28,"Atlanta, GA",/biz/margaritaville-nashville-2,3.0,157,"Washington, DC",Amanda D.,38.8949549,-77.0366456,33.749098700000005,-84.39018490000002,542.0876431866226,False,2269.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"We visited Margaritaville and had a wonderful lunch. Our server, Ethan T. was very helpful and even entertained my 2 year old daughter. The band that was playing was pretty good too. Overall the atmosphere was good and the food was great. I would highly recommend visiting this restaurant/bar if you are in Nashville.",Margaritaville,6152089080.0,1.0,2015-04-20,"Clarksville, TN",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Tina D.,38.8949549,-77.0366456,36.528591799999994,-87.3098696,585.6677213566832,False,317.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"When in a city where there's a Margaritaville, one must stop and soak in the atmosphere.You can hear the live entertainment wherever you might be in the establishment.  The staff is super nice, and really ready to make your visit memorable.  I had picked up a shirt and one of the associates told me a story that involved one of the best country singers (Toby Keith) and how he related to the saying on the shirt.  It was awesome to the connection.It never surprises me that each location has its own unique merchandise items to call their own.  Who doesn't want a sign that says, ""I'm the woman to blame"" ?The food is good, but the margaritas are better.",Margaritaville,6152089080.0,524.0,2013-11-15,"Saint Louis, MO",/biz/margaritaville-nashville-2,5.0,157,"Washington, DC",Julie L.,38.8949549,-77.0366456,38.62727329999999,-90.19788890000001,710.4319339512174,False,659.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,Nice bar with live music and a cool gift shop right in the heart of Nashville.,Margaritaville,6152089080.0,722.0,2015-01-24,"Burlington, Canada",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Mike H.,38.8949549,-77.0366456,43.32356420000001,-79.80115529999998,337.9017640084571,False,78.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,Hey I was there last night   experience was so so. First time I have been there  sat at the bar .  the feel of the room was bad no music going on was told artist was on break . ordered the cheeseburger in paridise  came out. Looked pretty but too messy once u picked up to eat it . used silverware to eat it .. Music was playing artist Making up lyrics to songs  bartender was good. JJ I think was name  was nice  two servers were making jokes about Christmas party that was bout who would sleep with each other ' . disappointing time,Margaritaville,6152089080.0,7.0,2014-11-27,"Antioch, TN",/biz/margaritaville-nashville-2,1.0,157,"Washington, DC",Mike P.,38.8949549,-77.0366456,35.147859000000004,-87.3214064,624.1319461040275,False,541.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"The waitress Liz is phenomenal. Very pleased with the food. Service. And drinks. If downtown, and need a cold beer and some grub. Go see Liz.",Margaritaville,6152089080.0,1.0,2015-02-21,"Savannah, GA",/biz/margaritaville-nashville-2,5.0,157,"Washington, DC",Logan T.,38.8949549,-77.0366456,32.0835407,-81.0998342,522.335468950077,False,141.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"We had not one but two Great experiences here during our weekend trip and Jeff was our server on both occasions!  Our experience was excellent from the food, drinks and the timely and consistent service during both visits! Thank you to Jeff and Mitch!",Margaritaville,6152089080.0,2.0,2014-09-10,"Parma, OH",/biz/margaritaville-nashville-2,5.0,157,"Washington, DC",Joe B.,38.8949549,-77.0366456,41.3822398,-81.7355692,302.19181795588963,False,252.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Absolutely no complaints about this location! Our server was Chris Rhodes. He was wonderful. Friendly and fun. Recommended a great drink that I had never had before (not a menu item). With our drinks we had the crab dip, and it was delicious! I would definitely love to visit this location again next time I'm in Nashville, and I recommend Chris as your server!",Margaritaville,6152089080.0,3.0,2015-03-13,"Hillsboro, TX",/biz/margaritaville-nashville-2,5.0,157,"Washington, DC",Kirstan S.,38.8949549,-77.0366456,32.0109886,-97.1300061,1225.392119759908,False,361.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Went here for dinner and ordered a hamburger. It took almost an hour (or at least it felt like it) to get our food. And it was a Tuesday night.I ordered the Cheeseburger in Paradise."" So for $12.99 you get a cheeseburger with lettuce, tomatoes, cheese, sliced (not the little circles) pickles, their secret sauce with a side of fries. The hamburger was pretty bland - I don't know how to describe it, but I felt like I was just eating a piece of meat with bread and some toppings. The fries weren't any better - they were about the thickness you'd get at a fast food joint, but they were too crunchy.Would I go there again? Probably not. It wasn't bad by any means, but for the time it took to cook the food, the underwhelming nature of the food, and the prices I will try something else next time I'm in Nashville.",Margaritaville,6152089080.0,135.0,2014-05-07,"Sacramento, CA",/biz/margaritaville-nashville-2,3.0,157,"Washington, DC",Andrew N.,38.8949549,-77.0366456,38.5815719,-121.49439950000001,2377.5038593425093,False,815.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,I was there with my husband and son for dinner and the food was very good...all but the crab dip. I would pass on that one. My husband had the jambalaya and loved it. My son had the shrimp and crab mac and cheese and really liked that too. I had the chicken sandwich and it was very good.Service was a little slow but your on vacation right?!,Margaritaville,6152089080.0,11.0,2014-08-08,"Brookfield, WI",/biz/margaritaville-nashville-2,4.0,157,"Washington, DC",Je'Taime C.,38.8949549,-77.0366456,43.0605671,-88.1064787,645.6314155855787,False,342.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Best part - the band played started at 9:30 and went almost until 1:00. They were great and kept the audience engaged. The dance floor was never empty - everyone heard something they could dance to. Service - we were a group of four and we were seated promptly after we walked in. We got lucky with timing and got a table right in front of the stage. Food service - was extremely slow and each round of food (appetizers and main course) ended up being served after a long period  waiting. Almost 45 minutes between our order and receiving the food. We also wanted to order dessert but when I tired to our server said they're not serving dessert anymore. I wish she informed us they were changing their menu. Food - decent shrimp dishes. Everything else tastes mediocre. Drinks - decent drinks although I've had better margaritas. Most of them ended up being more sour than I expected (blueberry margarita, watermelon margarita, tranquil waters, and last mango in Paris. )Although it was a great place with a talented band, the service did not match up to it.",Margaritaville,6152089080.0,8.0,2014-06-21,"Mountain View, CA",/biz/margaritaville-nashville-2,2.0,157,"Washington, DC",Smitha P.,38.8949549,-77.0366456,37.3855745,-122.08205,2430.779478784107,False,1059.0,3.3121019108280256,4.2,3.2828947368421053
"322 BroadwayNashville, TN 37201",3.5,"Rarely do I go with four stars without eating but this is one of those times. How can you go wrong with a margarita at a place called margarita like margaritaville?? The reason this place is getting 4 stars is the music! We followed Matt Rausche and Jet Huffman from Baileys. We couldn't get enough of them while eating outside at Merchants, great food!!! They charmed me....Anyways, it's a typical margaritaville and the bartender is attentive and pleasant, bathroom is clean too. The decor is chain but not over done or old per se. I'll be back in sure. Alright, I've been here almost 3 hours! Not once did a server ask if we were OK!!! I'm still in love with the band but the service definitely missed out... The band got a round, the bartender got tipped... They got nothing!!!!",Margaritaville,6152089080.0,30.0,2014-10-17,"Downtown St. Paul, St. Paul, MN",/biz/margaritaville-nashville-2,2.0,157,"Washington, DC",Julie C.,38.8949549,-77.0366456,44.933167,-93.06095076394449,922.9775471188132,False,782.0,3.3121019108280256,4.2,3.2828947368421053
