restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
4.0,Amazing food!,"I went here for Sunday brunch with friends and loved the bottomless mimosas. I had the ""love hangover eggs Benny"" and it was tasty, but the brunch menu was somewhat limited. The staff is absolutely wonderful and I'd gladly come back again.",Level One,30,9,"December 2, 2012","Virginia Beach, Virginia",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,5.0,44,"Washington, DC",norfolksailor
4.0,Pretty Good brunch,"The food was average brunch food and an average price for DC, maybe even a little less. It is called 'disco brunch' & is typically on gay DC lists so don't be surprised and craft negative reviews for that, do your research first. Service for brunch is typically better than a lot of places in DC and they are very...


More",Level One,41,24,"November 18, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,3.0,44,"Washington, DC",Tmupitt2007
4.0,Dinner and people-watching,"Went to Level One for dinner on a Saturday night around 9:30. We sat outside and enjoyed the great weather and free entertainment as young men in various stages of dress sashayed down the street. The food was quite good. I had the Level burger and truffle fries and both were perfectly cooked and delicious. My sister raved about the...


More",Level One,7,1,"July 19, 2012","Rockville, Maryland",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,4.0,44,"Washington, DC",GBreal
4.0,gay ghetto restaurant,"it could be great, but it s full of noisy exuberant guys, who disrespect other people who might want quiet diner",Level One,62,29,"July 1, 2012","Lille, France",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,3.0,44,"Washington, DC",jean marc G
4.0,Prepare to wait,"Trendy restaurant with varied menu. Waited a long time for food, then got the wrong order. Waiter took care of the problem right away. Bar not well stocked.",Level One,70,27,"June 15, 2012","Stockton, California",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,3.0,44,"Washington, DC",Banjogirl55
4.0,Food better than service!,"I actually adore the food here. The mussels I have for appetizers was yummy. The duck confit spring roll is refreshing though it was a ok for me. Even though the tuna was slightly over cooked for what I need, but I blame myself for not telling the waiter or the waiter was too busy and forgot to ask. The...


More",Level One,537,159,"June 6, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,3.0,44,"Washington, DC",Superlegalbabe
4.0,"Service and Scallops were great, tuna...not so much","#1 server was a lot of fun and attentive
#2 Scallops were cooked perfectly and paired nicely with cheesy rice
#3 Salad was minimal and tuna ordered was bland with no spice
Would not return, many other places to try out",Level One,16,5,"May 25, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,3.0,44,"Washington, DC",ali_1302
4.0,"Great Food, Outdoor seating","Food was excellent, waiter ( fm Fla,) was very attentive. Really enjoyed the outdoor seating. Would definitely visit again, when in Washington. Nice area also.",Level One,43,41,"May 22, 2012","Red Oak, Texas",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,5.0,44,"Washington, DC",Debbie M
4.0,good option!,"Beautiful modern sleek restaurant on 17th. There was outdoor seating, but rain expected, so sat inside. Had great service and the menu offered both formal entrees and sandwiches, and a nice selection of wines by the glass. We went early, and it was strating to fill up as we left and get a bit louder. I'd go back.",Level One,122,49,"May 11, 2012",Chicago,/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,4.0,44,"Washington, DC",m_b_00000
4.0,"2 hour wait for a table, 1 hour wait for food","don't do it. this restaurant has lost it's way. we were told 30/40 minutes for a table. 1 hour and 45 minutes later and still not seated (and yes, we asked every 15 minutes after our original 40). once seated (at the 2 hour mark) we were told the kitchen was backed up (a line used before at this restaurant),...


More",Level One,186,103,"April 30, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,1.0,44,"Washington, DC",jacksondc
4.0,Great Brunch,"Attended brunch with a large group (15) on a Saturday and the staff was very good at making us feel like a party of 2.
Atmosphere: The weather was beautiful which made outside seating a must. They were very happy to accommodate for such a large party which was AWESOME.
Drinks: Their brunch provides a special bottomless Bloody Mary, mimosa,...


More",Level One,31,13,"April 23, 2012","Philadelphia, PA",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,4.0,44,"Washington, DC",Erin J
4.0,ehhh...i've had better,"The website makes Level One seem stuffy, but it is so far from that. If you are not very liberal than it isn't going to be a place for you...our waiter was very friendly but paid more attention to what was going on upstairs rather than waiting on us. The food was good but it wasn't over the top and...


More",Level One,30,14,"April 13, 2012","Newport News, Virginia, United States",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,3.0,44,"Washington, DC",Ambsfierce
4.0,Unbeavlble Brunch,Very popular brunch spot and can get quit crowded. It's casual yet nice and relaxing. The food is pretty good for brunch and dinner.,Level One,2,0,"April 4, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,5.0,44,"Washington, DC",Silvasam
4.0,Just awful,"We had a groupon and decided to visit for dinner and overall it was just awful! From the food to customer service.
1. We were seated promptly but our server took forever to get to us. When she did take our order, she was in a hurry and not friendly at all.
2- It took a good 10 minutes for...


More",Level One,5,29,"April 2, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,1.0,44,"Washington, DC",honesttrvlcritic
4.0,Can't wait to go back!,"Very nice vibe, loved the duck egg roll appetizer; the petite steak was excellent and my server was flawless!",Level One,63,26,"February 27, 2012","Fort Lauderdale, Florida",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,5.0,44,"Washington, DC",tommym2u
4.0,BEST RESTAURANT GREAT FOOD AND SERVICE,This has to be one of the best great staff and food amazing try chicken wings and the desert being fried cheese cake wow it was amazing and great wine list,Level One,53,29,"January 1, 2012",JERSEY,/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,5.0,44,"Washington, DC",brendanJersey
4.0,Amazing,"Level one is one of the best places to eat on 17th Street. LeighAnn the manager and her staff are always attentive and work hard to accommodate the guests request. Brunch is busy so you should try to get there early or make reservations on opentable.com. Make sure your entire party is there or u won't get seated. It's not...


More",Level One,2,0,"December 15, 2011","Washington, DC",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,5.0,44,"Washington, DC",paulp826
4.0,One of my new DC favorites!,"I travel a lot, so when I go to cities I always buy online to try new restaurants out. This time I had purchased a Bloomspot coupon for Level One. I brought one of my coworkers along with me to try it out. All I have to say is that this is one of my new favorite DC restaurants. I...


More",Level One,4,1,"December 14, 2011","Los Angeles, California",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,5.0,44,"Washington, DC",Ashley_L_1132655
4.0,Good food and view,"I went for Sunday brunch. The wait was very long, I recommend reservations, as this is place the DC gay boys do brunch. The wait was made tolerable by the sunny fall day and watching the crowd along the street. The food was very good and my waiter was very sweet and attentive.",Level One,61,17,"November 21, 2011","Seattle, Washington",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,4.0,44,"Washington, DC",GHSerum
4.0,Never Again!,"I went to Level One after reading the hype (probably by staff) with a group of friends. Made the reservation, half of the group showed up early, went in to get a drink and were told even though our table was reserved we weren't allowed to sit down until our time (remember, the table was empty). If we did sit...


More",Level One,7,8,"October 31, 2011","Alexandria, Virginia",/Restaurant_Review-g28970-d1991277-Reviews-Level_One-Washington_DC_District_of_Columbia.html,1.0,44,"Washington, DC",BDAMargate_N_J_
4.0,Excellent Service - Slow Food Delivery - A Kitchen Issue?,"I have written of the Tombs previously and over the past 20 years have always found this restaurant to be a great value. As part of the Clydes restaurant group, the menu mirrors to a lesser extent what you might find at Clydes. The food is typically very good.
However, over the past year I have noticed that the kitchen...


More",The Tombs,74,39,"October 2, 2015","McLean, Virginia",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Michael B
4.0,Horribly slow service,Waited over an hour for our food. They charged us full price. Food came out mediocre. Waste of our time and money. Also there was a nasty sewer smell coming from the bathroom. And my friends salmon on her salmon was undercooked.,The Tombs,27,22,"September 29, 2015",Tennessee,/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,2.0,138,"Washington, DC",michael14nicole
4.0,Fun stop in the midst of Georgetown University,"This is such a fun place to visit and to have a great meal. It's not fancy, but it's owned but the Clyde's group, and they never disappoint. The menu is well rounded by price and they do have amazing sandwiches and salads.",The Tombs,24,6,"September 29, 2015","San Antonio, Texas",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,5.0,138,"Washington, DC",E S
4.0,We LOVE the sunday morning coffee cake!,A Sunday only treat but well worth the trip!! We enjoyed the breakfast burrito and omelet too. Great for families and small groups.,The Tombs,16,3,"September 28, 2015",Poolesville,/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Kari A
4.0,trip down the memory lane,"Many, many years ago, Tombs was the place for me, and not only for me. Georgetown U. days long gone, but the place is still fine, decent food, etc. And who knows, maybe those wild nights are still there, even if would no longer fit in...",The Tombs,54,27,"September 24, 2015","Lexington, Kentucky",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Kazar37
4.0,Busy hole in the wall,"As you walk down the stair here you think about turning around. Once you get in thought it's worth it. The food is amazing, I had a veggie burger that was one of the best around. Great atmosphere, fun history of Georgetown around!",The Tombs,206,52,"August 30, 2015",,/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Courtney W
4.0,No wonder this place is popular,"The door looked disinterested. We walked down the stairs to the ""tomb"", opened another door there, gingerly, and were taken aback by the sight of several diners, servers milling around, good looking burgers atop trays zigzagging through the restaurant, T-shirts and mugs with their logo for sale. This place is evidently well patronised!
The server gave us a table promptly...


More",The Tombs,71,32,"August 17, 2015","Gurgaon, India",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,3.0,138,"Washington, DC",Avijit R
4.0,Great find!,Really enjoyed this little bar next to the Georgetown University campus. Food was great! The brisket sandwich was really incredible! Wonderful selection of draft beer. It was great to get away from the hustle and bustle of M Street. Reasonably priced! We will definitely return on our next trip to DC.,The Tombs,22,8,"August 12, 2015","Hilton Head, South Carolina",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Swampfox2014
4.0,Mine feelings but verdict downwards,"Very good bar style interior
A variety of food and drinks served.
We ordered a mix of dishes.
It came all at once.....
The offered to heat the steak, fish etc until we were ready ....? That is not professional.
When we finally got the mains, it was obvious that no genuine chef had be en involver here.
So, just...


More",The Tombs,90,31,"August 4, 2015","Copenhagen, Denmark",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,2.0,138,"Washington, DC",AB-Denmark
4.0,Cool bar,"Good beer, burgers, reasonable prices and far from the crowds on the water front. I Love it because of my me oriels there from 20 yrs ago...my son also, loves the place.",The Tombs,54,26,"July 30, 2015",baltimore,/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Ashraf B
4.0,"My favorite college bar - great cold beer, and spirit. Don't go here for fancy stuff, but appreciate the energy level -","I love this place because it is a great place for a cold beer during the day or after. it's a college bar, so if you want anything else, don't try this. But it is an educated college bar - no bar fights, and not too many drunk people at 1AM. The food is great also and the staff is...


More",The Tombs,27,18,"July 30, 2015",,/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,3.0,138,"Washington, DC",Tiberius V
4.0,An good choice,"Good food at a reasonable price and the service was attentive. The fish tacos and burger were good while the Gyro was just ok. A bit off the main path and hidden downstairs in the basement, but worth a visit.",The Tombs,5,1,"July 26, 2015","Belchertown, Massachusetts",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",wt930
4.0,Hang Out Where Clinton was in His College Years,"This is a cool little bar in Georgetown that is downstairs in the basement of a building. it has lots of rowing memorabilia and was where Bill Clinton like to hang out while he was in college which is pretty neat. I would recommend the burger I got but sadly the day I was there was its last day. It...


More",The Tombs,63,18,"July 24, 2015",,/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,5.0,138,"Washington, DC",jodokast1616
4.0,Good food...and more!,"Trip down memory lane...just don't trip down the exorcist stairs while coming and going from this restaurant....yes the Exorcist house is right across the street!
Onto the restaurant. Good eats for reasonable price. The Chicken entrée and the ribs were very good. Pass on the fish tacos. Beer drinkers will enjoy the Tombs Red ale micro brew on tap. For...


More",The Tombs,10,0,"July 10, 2015",,/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Billkress
4.0,Georgetown Ambience,This is a cool little bar in sub-terrarium Georgetown. Good food- mostly American fare and seafood. Tombs ale is a good Amber Ale.,The Tombs,16,4,"July 9, 2015",,/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,5.0,138,"Washington, DC",Amber R
4.0,Georgetown Locals,"Every college has that one restaurant/bar where everyone hung out, this is it for Georgetown. Current students along with grads from 20 years ago will tell you this is the place for good bar food and a good drink. Nothing fancy, but solid food and service. The hummus trio and wings were a nice start, followed by burgers, the rueben...


More",The Tombs,82,21,"June 30, 2015","Dallas, Texas",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",tschuh
4.0,Usually good,We have been here many times. Our brunch this time was not up to Clyde's standards. Don't get the chicken and biscuits or the breakfast sandwich on stale Challah bread. Very disappointing.,The Tombs,28,10,"June 24, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,3.0,138,"Washington, DC",MicheleandBob67
4.0,A great find with great food and high energy,"This is a great casual restaurant with a lively atmosphere and good food. Located right next to Georgetown and had attentive, helpful waitstaff.",The Tombs,10,8,"June 14, 2015","Wichita, Kansas",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,5.0,138,"Washington, DC",AmericanexpatKL
4.0,"A re-taste of ""student life""","As a regular when attending Georgetown U., my regularly used personal mug hung from the ceiling above the bar. In the decades sense, the mug, along with that youthful excitement of my first real living-away-from-home experience has sadly gone away. Yet, The Tombs remains a cool refreshingly dark respite on a hot sunny summer day of shopping on Wisconsin Avenue...


More",The Tombs,60,11,"June 11, 2015","San Rafael, California",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,5.0,138,"Washington, DC",traveladdict2015
4.0,Great food.,This is a Georgetown student hangout.The university is a block away. We were there when school was closed so it was quiet. It is very good pub fare. Burgers were great as was my reuben sandwitch. To me it looked like they used fresh ground meat and not frozen patties. It is in a basement so don't expect a view.,The Tombs,61,29,"June 8, 2015",New York,/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Skimat
4.0,It hasn't changed in 40 years!,"Pub fare. Burgers are very good. Our waitress was very good and attentive given how busy and hopping the place was.
Negatives: Not hanidcap accessible.",The Tombs,11,3,"June 3, 2015","Marshfield, Massachusetts",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Marjorie S
4.0,Great restaurant,"I've been to the Tombs three times and every time we've had a great meal with exceptional service. The ambiance takes me back to my college days with lots of fun things on the walls and lots of GU students around. This past weekend we had brunch. When you arrive there is a delicious coffee cake on the table waiting...


More",The Tombs,47,19,"April 27, 2015","Pittsburgh, Pennsylvania",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Heather K
4.0,Excellent bar,"Always the best service and love sitting at the Tombs' bar. One of the best college bars, if you can call it that, around town.",The Tombs,26,15,"April 26, 2015","Boston, MA",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,5.0,138,"Washington, DC",visitor111Boston_MA
4.0,My favorite place,"Perhaps having a son that is a student at Georgetown University makes me a little biased towards The Tombs, but I don't think so. This restaurant is so much fun. It has great GU ambiance, excellent bar food for lunch and dinner and a great beer and cocktail. I've never had a bad meal here or not enjoyed myself! Be...


More",The Tombs,23,6,"April 20, 2015","Fairmont, West Virginia",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,5.0,138,"Washington, DC",Karen C
4.0,Love The Tombs!,"On a recent trip in Washington, DC, we met up with friends at this wonderful restaurant. Located steps away from Georgetown University, this place has a great vibe. Our waitress was wonderful! Food was fantastic! The edamame hummus is not to be overlooked!",The Tombs,10,3,"April 19, 2015","Westport, Connecticut",/Restaurant_Review-g28970-d496543-Reviews-The_Tombs-Washington_DC_District_of_Columbia.html,4.0,138,"Washington, DC",Shellseeker0509
