restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
"210 25th Ave NNashville, TN 37203",4.0,Really enjoyed the meal. Lots of choices of meats to pick from. If you go home hungry it's your own fault.  Portions were very good sized. Most meat was served medium rare which normally is too rare but was surprisingly good. They do offer medium well and well done...but my husband who is a die hard medium well kinda guy actually preferred the medium well on almost all cuts. Definitely a great place to celebrate the special occasions that come up even though its a little pricy. While it was really good...we actually preferred the choices at Rodizio,Texas de Brazil,6153200013,38.0,2015-05-02,"Manchester, TN",/biz/texas-de-brazil-nashville,4.0,43,"Nashville, TN",Dee W.,36.1622296,-86.774353,35.48174320000001,-86.0885993,60.693764092066594,False,555.0
"210 25th Ave NNashville, TN 37203",4.0,"The food was delicious. The meats were all cooked amazingly. And the salad bar spread was top notch. I'm giving this place a 3 stars for 3 reasons. Price, service, and music. It is wayyyy to expensive. $60 a person  (after tax+tip) with no drinks is a bit much. Our server was extremely quite, and seemed to linger around our table, making it hard to enjoy a night out with my fiance. However, the meat servers did a great jobs. And they played their music way too loud, having everyone in the restaurant talk over it. I will not be back to Texas de Brazil any time soon. Maybe if they have a bygo free offer, I'd consider going.",Texas de Brazil,6153200013,7.0,2015-06-18,"Nashville, TN",/biz/texas-de-brazil-nashville,3.0,43,"Nashville, TN",Collin K.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,630.0
"210 25th Ave NNashville, TN 37203",4.0,"Finally it has arrived in Nashville. After moving from Texas this city needed a good Brazilian steakhouse and walah. You just can't go wrong, unlike the other steakhouse they servers do not rush you and pace the meats coming out.The salad bar is quality and fresh, just wish it had a few more items. The head chef is around and recommends what's to have with what meat.Recommended and enjoyed.",Texas de Brazil,6153200013,78.0,2015-01-11,"Allen, TX",/biz/texas-de-brazil-nashville,4.0,43,"Nashville, TN",Salman S.,36.1622296,-86.774353,33.1031744,-96.6705503,601.6209447216605,False,393.0
"210 25th Ave NNashville, TN 37203",4.0,"This chain ""meat on a stick"" restaurant (I mean no disrespect by that) is located in a nice space adjacent to Centennial Park.  Here's the game: for $49.99 a person, you get your soup, salad and sides from a buffet. Then when you're ready, flip your little red circle to green and IT'S ON. Here come the dudes with swords of meat swarming your table. (No really.) The selections I can remember were Parmesan chicken, bacon wrapped chicken, sausages, flank steak (this was my favorite), filet mignon, garlic rubbed sirloin, and some kind of pork. When you are done and have the full-on meat sweats, flip your circle to red and they'll leave you be unless and until you turn it back over. Desserts look great but I couldn't eat another bite.  My only two complaints were that 1) some of the tables were pretty close together, and 2), all of the beef entrees were coated in salt, requiring many glasses of water for me. I think my blood pressure was still up this morning from the salt. Anyway, it's a fun place to try.",Texas de Brazil,6153200013,97.0,2014-12-21,"Nashville, TN",/biz/texas-de-brazil-nashville,3.0,43,"Nashville, TN",Andrea R.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,1018.0
"210 25th Ave NNashville, TN 37203",4.0,"Wow, I'm so glad they finally opened in Nashville! We used to have Bombasha, Brazilian steakhouse, and it closed. Then Rodizio opened and it sucks. Here their meat selection isn't small, meat quality is awesome, it's very tasty, not dry, doesn't taste cheap. I used to drive to Atlanta just to go to Fogo de chao. Now I don't have to anymore. They even have lamb chops, top quality! Now I have everything I love in Nashville. Wine is very good. Our server was able to get the best wine for our meal. Jakub, the server, is a very professional and courteous server. I'm very satisfied with him. Everything is great in this restaurant. Unlike Rodizio, even fried bananas and Brazilian cheese bread are authentic and delicious! I'd say it can compete with Fogo de Chao, for real. I've been to Texas de Brazil in Memphis and Niagara Falls and it wasn't good. Though, it's the same restaurant, but in Nashville, the quality of the meat is high. Service is fast. We had nothing to complain even if we wanted. I'm so happy with this restaurant. They've got their regulars from now on!",Texas de Brazil,6153200013,134.0,2014-12-06,"Nashville, TN",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",Larisa N.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,1076.0
"210 25th Ave NNashville, TN 37203",4.0,"Well I generally love Texas De Brazil, and for the 1st time ever, I am giving them 3 stars. I am doing so for a couple of reasons, I am sure they are only going to get better. For the location and restaurant; I love the spot, great access to the park, and near several great music venues for making a night of it, but the restaurant and bar areas, are a bit smaller than most Texas de Brazil's, which take away some of the grandeur of the experience. It felt a little hotel-ish, if you can draw a visual to that. The bar; again is kind of small, but it fits well into the space. The wine vault / cellar is beautiful and well stocked. They also carry local bourbon ""Corsairs""; though none of the staff seem to realize what they have.The salad bar is the centerpiece, and well displayed and efficient. The Lobster Bisque was amazing! The Meats; and Gaucho's, were great. The service was a little slow, which was a surprise; since they are still in the training staff phase. This is the reason that I feel the next time I visit, I will be able to give it my usual 5 stars!",Texas de Brazil,6153200013,3.0,2014-12-06,"Antioch, TN",/biz/texas-de-brazil-nashville,3.0,43,"Nashville, TN",Christopher S.,36.1622296,-86.774353,35.147859000000004,-87.3214064,76.40772962902841,False,1069.0
"210 25th Ave NNashville, TN 37203",4.0,"My new religion-- churriscarian.  My hubby is high priest and this is our church.  Its that good.  Service has been better at other locations, but I didn't come for the service.  I came for the bottom sirloin and the lamb chops.",Texas de Brazil,6153200013,22.0,2015-09-06,"Louisville, KY",/biz/texas-de-brazil-nashville,4.0,43,"Nashville, TN",Aleatha R.,36.1622296,-86.774353,38.254237599999996,-85.759407,154.74452749605322,False,232.0
"210 25th Ave NNashville, TN 37203",4.0,"The food at Texas De Brazil is amazing. Absolutely one of the best chain brazillian steak houses I have been to. The service was impeccable. Our cuts were perfectly cooked and the service was regular and often. They made sure that if we had a favorite cut to bring it and that it was cooked to our liking. Honestly everything from start to finish tasted great. Only thing I would really count as a con is that the acoustics are not that great, so it can be a little loud for a formal dining experience.",Texas de Brazil,6153200013,32.0,2015-08-27,"Williamson, TN",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",Chris W.,36.1622296,-86.774353,35.8772991,-86.89787079999998,20.82770231438179,True,502.0
"210 25th Ave NNashville, TN 37203",4.0,I enjoyed a fantastic dinner here last night with friends. The service was excellent and the food was fresh and flavorful. You must try their Spanish cordial they recommend for after dinner. I had it with dessert and the cheesecake is what dreams are made of.,Texas de Brazil,6153200013,4.0,2015-08-29,"Hermitage, TN",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",Melissha S.,36.1622296,-86.774353,36.21381235,-86.61299421,9.694586431574802,True,259.0
"210 25th Ave NNashville, TN 37203",4.0,"I've been to several Texas de Brazil restaurants, and this was by far the worst. The meat was all cooked WELL done and very dry surprisingly. We went on a Monday night, and there were only about 8 other tables there; however, the meat was overcooked, the service was AWFUL, the manager was clueless, and there were only about 4 selections of meat served to us. The salad bar was wonderful as usual. Definitely the worst service I've received at any Texas de Brazil before. It appears they hire way too many college kids to be waiters at this high end restaurant.",Texas de Brazil,6153200013,1.0,2015-06-30,"Clarksville, TN",/biz/texas-de-brazil-nashville,2.0,43,"Nashville, TN",Caity S.,36.1622296,-86.774353,36.528591799999994,-87.3098696,39.120088441281105,True,562.0
"210 25th Ave NNashville, TN 37203",4.0,"My wife and I went there for our 20th anniversary dinner.  The hostess at the desk greeted us with a happy anniversary and our waiter, Brian, did as well.  Speaking of Brian, this guy was amazing with a capital A.  If you go ask to be seated in his section.  I sure will next time we go.  The food....wow.  The food on the bar was great.  Selection of salads, cheeses, meats, vegetables, etc.  The lobster bisque was good as well as the wine infused mushrooms.  However, the Au Gratin Potatoes....Oh My Gosh!  I haven't even talked about the meats yet.  You know the drill, flip your pog to green and the meat guys come to you.  The house top sirloin and the flank steak were both outstanding.  My wife who is not a huge meat eater enjoyed herself as well.  Sure, it's pricey but just like any place you would go on a special occasion it's an every now and then kind of place.  We will be back.",Texas de Brazil,6153200013,2.0,2015-09-28,"Clarksville, TN",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",Eric W.,36.1622296,-86.774353,36.528591799999994,-87.3098696,39.120088441281105,True,909.0
"210 25th Ave NNashville, TN 37203",4.0,If the food and service are anything like the stellar and authentic caipirinha and the charming bartender that crafted it for me last night then this place must be fantastic.,Texas de Brazil,6153200013,426.0,2015-04-23,"Longmont, CO",/biz/texas-de-brazil-nashville,4.0,43,"Nashville, TN",Tim S.,36.1622296,-86.774353,40.1672117,-105.1019287,1033.4013387991688,False,174.0
"210 25th Ave NNashville, TN 37203",4.0,"My husband and I make it a point to experience Texas De Brazil once a year. It's safe to say this is our culinary highlight each year. Don't waste your time and money at any other Brazillian steak house. We ve tried them and they just don't compare. Every time we go, the service I receive here is the best ever and that's coming from a 4 year waitstaff veteran.If you've never been , here is a snap shot on what to expect. You start off with their appetizer bar which really could be a whole entree. The appetizer bar is top notice with gourmet and artisan selections you won't find else where. Then when you're ready they start bringing out different cuts of succulent meats and won't stop till you say so. I highly recommend the rib eye and the bacon wrapped filet mignon. You'll also be served their garlic mash potatoes and those decadent fried plantains....Here are some tips before you arrive:1) dip your meats into their lobster bisque...2) eat as many of their cheese puff rolls as possible3) savor every delicious momentLong live the dynasty of Texas de Brazil",Texas de Brazil,6153200013,51.0,2015-02-15,"Franklin, TN",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",Leah V.,36.1622296,-86.774353,35.1680139,-86.1084401,78.11414522602897,False,1070.0
"210 25th Ave NNashville, TN 37203",4.0,"Wow!Wow!Wow!** take note. 1 glass of Blanton's whiskey is $10!!!!We were a party of 12 and we had the best experience.The meat was coming at us from every direction, by a bunch of smiling young men.. ready, willing and able to appease us.All meat was cooked rare to medium rare and we had such a great variety.Our waitress brought us over a plate of garlic mashed potatoes and a plate of sweet bananas..She kept our water glasses filled with a smile.Some meat was salty. Most was not.I found the ""vat"" of chimichurri sauce and kept the table happy with bowls of that.The salad bar was nice...  but I didn't go to a meat restaurant for rabbit food.I went for the love of meat.. and that's exactly what I got and fortunately for me, I was with a bunch of Carnivores that were happy as pigs in mud.and the meat guys were happy to come to our table and carve all that meat for us..We were in heaven.Oh man......  this place is SO MUCH BETTER than Rodizio.  If Rodizio Grille wants to stay in business, they had BETTER kick it up a BUNCH of knots and start serving better quality meat.Texas de Brazil is a meat lovers orgasm..Truly. xoxoxo",Texas de Brazil,6153200013,394.0,2015-01-01,"Nashville, TN",/biz/texas-de-brazil-nashville,4.0,43,"Nashville, TN",Queen B.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,1137.0
"210 25th Ave NNashville, TN 37203",4.0,"We had dinner at Texas de Brazil 9/16/15 and had a wonderful experience. We brought an ice cream birthday cake for my son's 21st birthday and Jennifer, the general manager, kept it in the freezer and she and her team brought it out with candles lit then cut it tableside and passed out the pieces. Service like that is rare these days. In addition, the food and attention was outstanding and the drinks creative and fun. For special occasions this is a terrific place to go.",Texas de Brazil,6153200013,6.0,2015-09-17,"Brentwood, TN",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",John D.,36.1622296,-86.774353,36.03256870000001,-86.7825235,8.951523027601073,True,474.0
"210 25th Ave NNashville, TN 37203",4.0,"This a meathead's wet dream!  We came here as a group of six.  We got started on the buffet section which consists of many random sides like salads, sushi, rice, cheeses ect.   As soon as we sat down we were greeted with an overwhelming amount of meat.  Everything from filet, flank steaks, brisket, ribs, Chicken parm, lamb chops, sausages and other goodies.  Everything tastes awesome. Everything was cooked medium to medium rare and Not too salty as other Brazilian steak houses I have been too.   Service was great as well.  Only negative is that the desserts are nothing spectacular.  We will definitely return!",Texas de Brazil,6153200013,101.0,2015-06-28,"Nashville, TN",/biz/texas-de-brazil-nashville,4.0,43,"Nashville, TN",Ali S.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,624.0
"210 25th Ave NNashville, TN 37203",4.0,Amazing service and even better food! Everyone should try this out at least once and I can promise you won't be disappointed!,Texas de Brazil,6153200013,4.0,2015-07-11,"Nashville, TN",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",Noelle S.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,125.0
"210 25th Ave NNashville, TN 37203",4.0,Service was great and food was good but salty,Texas de Brazil,6153200013,9.0,2015-06-17,"Boston, MA",/biz/texas-de-brazil-nashville,3.0,43,"Nashville, TN",Brittany D.,36.1622296,-86.774353,42.3604823,-71.0595678,942.9751315921238,False,45.0
"210 25th Ave NNashville, TN 37203",4.0,Love this place and probably best in Nashville. Crave the steak many times and the groupon is the best deal. If you have Amex Platinum there is a 20$ off 100$ purchase promotion at Texas de. I can't wait to come back here.,Texas de Brazil,6153200013,96.0,2015-07-23,"Nashville, TN",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",Deepak B.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,222.0
"210 25th Ave NNashville, TN 37203",4.0,"Although the food was delicious, my wife and I were in a state of shock when we ordered a glass of wine. We are both in our mid-50s, and chuckled when the young waitress asked for our IDs. I had mine, but my wife didn't bother to bring hers. We were told my wife couldn't be served wine. Thinking this was absurd, I told her to get us the manager. After about 10 minutes the manager finally came and and basically said in a polite but cold manner, ""too bad - that's our policy"". We really couldn't believe it. We finished our meal, and the only bright light was our new waiter Louis who was very kind and apologetic, and did whatever he could to make the rest of our dinner the best it could be.",Texas de Brazil,6153200013,5.0,2015-04-11,"Thousand Oaks, CA",/biz/texas-de-brazil-nashville,1.0,43,"Nashville, TN",Tim H.,36.1622296,-86.774353,34.17142715,-118.9105876,1816.0768899692641,False,695.0
"210 25th Ave NNashville, TN 37203",4.0,Last night we went with a group to Texas de Brazil. The atmosphere was pleasing. Started at the bar with the bartender from Chicago. She made the house drink which was great. Her service and the waiter Mike is what made our night. The salad bar was limited at best. The meat was salty. I've been to Rodizio and loved it so was hoping for the best but was disappointed.,Texas de Brazil,6153200013,8.0,2015-01-03,"Antioch, TN",/biz/texas-de-brazil-nashville,2.0,43,"Nashville, TN",Kinita L.,36.1622296,-86.774353,35.147859000000004,-87.3214064,76.40772962902841,False,368.0
"210 25th Ave NNashville, TN 37203",4.0,"Wow!  Excellent experience. The food is delicious, plentiful and high quality. The manager, Amanda, made our time here perfect!  We had to wait a few extra minutes past our reservation and she made sure to come to our table and apologize. Loved the salad bar - fresh, large variety and delicious offerings. I especially loved the shrimp. The lobster bisque was creamy and hearty. It was our first visit but we will be back for sure!!",Texas de Brazil,6153200013,9.0,2015-01-31,"College Grove, TN",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",Paige C.,36.1622296,-86.774353,35.8911848,-84.62077120000002,122.05040280072346,False,435.0
"210 25th Ave NNashville, TN 37203",4.0,"Went for dinner last weekend, and overall a very good experience.  Excellent salad bar (though that's not typically why one comes to a place like this), fairly good service (a little spotty at times), excellent coffee (always an important barometer!)...and fabulous MEAT.  I must say, we did not experience any of the negatives I've read relating to quality  or preparation of the various meat choices.  They were plentiful, hot, prepared very well, juicy and flavorful.  The gauchos kept constantly circulating, so there was no risk of going hungry.The only  negative I have is that when we made reservations on OpenTable, there was only 1 time slot available for that evening, which we took.  During the entire time we were there (about an hour and a half), half the tables were empty.  There seemed to be no shortage of wait staff, so this one is puzzling.  Seems management is going to lose business by curtailing the number of tables offered online when there are plainly more physically available.",Texas de Brazil,6153200013,1.0,2015-02-14,"Davidson, TN",/biz/texas-de-brazil-nashville,4.0,43,"Nashville, TN",Jim M.,36.1622296,-86.774353,36.189724,-86.7857862,2.0005426418123538,True,1012.0
"210 25th Ave NNashville, TN 37203",4.0,"Stopped in on a Saturday night, no reservations! (Bad idea!) took our name and welcomed us to have a seat at the bar to wait. The bar was obviously packed! No seats available did get drinks from the wonderful bartender Larisa, who's from Chicago like us! Drinks as well as service was excellent! She checked on our reservations for us! we were then seated and experience a dinning experience like no other! Joy-nel was top notched! He knew absolutely everything! We will be back! Manager even stopped at our table to check on us. We felt like royalty!!!",Texas de Brazil,6153200013,4.0,2015-02-05,"Plainfield, IL",/biz/texas-de-brazil-nashville,5.0,43,"Nashville, TN",Jen M.,36.1622296,-86.774353,41.623191,-88.22843248,384.7519904938023,False,553.0
