restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
4.0,Great place for lunch or a snack while you are visiting the Capitol,"We were in the building for our tour and because it was cafeteria style, we were able to eat first. Lots of selection and very fair pricing. Amazing array of desserts. We ended up coming back after touring the Capitol, House and Senate galleries to have an afternoon treat. Lots of selection; salads, grill, fryer, too many to list. Your...


More",Capitol Cafe and Salad Bar,239,73,"April 17, 2015","Huntington Beach, CA",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,4.0,38,"Washington, DC",JacqB
4.0,Quick and Convenient,"We got to our tour early so we decided to grab a quick bite to eat. The location was very convenient for us since we needed to be in line within thirty minutes. There was a lot to choose from; sandwiches, salad, hotdogs, chicken tenders, pizza and asian. The food was a bit pricey for what it was but that's...


More",Capitol Cafe and Salad Bar,41,9,"April 13, 2015","Asheville, North Carolina",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,3.0,38,"Washington, DC",jenashnc
4.0,Enjoyed it More Than I Thought,"I had heard that some of the cafeterias in the government buildings were very good. I had not heard about the one in the Capitol, but was pleasantly surprised with the great taste of the food. I had a gourmet deli sandwich that had turkey, apples, cranberries, lettuce, and cheese. It was tasty and hit the spot after a morning...


More",Capitol Cafe and Salad Bar,168,71,"April 12, 2015",Illinois,/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,4.0,38,"Washington, DC",Green24
4.0,Quick and easy - perfectly ok,plenty of seats and serving stations. Adequate to quickly plug a hole before you carry on with your sightseeing.,Capitol Cafe and Salad Bar,144,83,"April 3, 2015",UK,/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,4.0,38,"Washington, DC",GardenerBuff
4.0,Better than eating fast food!,"After our tour of the capitol we were quite hungry. This was the closest option without a few block walk up towards union station.
The food was good. You can get wraps, sandwiches, pizza, salads, etc. It was sure better than having a fast food joint inside.
It was pricey for what you got. A wrap ran over $8, with...


More",Capitol Cafe and Salad Bar,54,13,"April 1, 2015",northeast ohio,/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,3.0,38,"Washington, DC",javaman70
4.0,"Ok for quick stop. Clean, but very limited choice","Had lunch here but gluten free options are minimal. Food typical American high fat and high cal; would advise to go elsewhere. However, it us clean, well staffed and convenient.",Capitol Cafe and Salad Bar,250,132,"September 13, 2014","Welwyn, United Kingdom",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,3.0,38,"Washington, DC",Stephen B
4.0,"Over priced, but convenient","Food is decent, but expectedly over-priced. You can't bring any outside food or drink with you, so you may find yourself with a need for over-priced food.",Capitol Cafe and Salad Bar,1800,1906,"September 1, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,3.0,38,"Washington, DC",WhitO5214
4.0,over pricied,"While it was nice to experience eating in the Capitol, what we received for what we paid was just not worth it to do it another time.... For that price, I want a waiter and table service not cafeteria style do it yourself.",Capitol Cafe and Salad Bar,14,3,"August 13, 2014","Wheaton, Illinois, United States",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,3.0,38,"Washington, DC",Bonniejean H
4.0,Overpriced & average fare.,"This cafe-style restaurant is convenient and offers a wide variety of choices. (Counters for sandwiches, grill, pasta&pizza, American, and international). The food wasn't anything to write home about...just average tasting cafeteria food. The salad bar was impressive, but expensive (based on weight). Our family of 4 spent $60 on 2 slices of pizza, one salad, one pulled pork sandwich with...


More",Capitol Cafe and Salad Bar,8,4,"August 8, 2014",,/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,3.0,38,"Washington, DC",Kathryn T
4.0,Food to sit and eat,"I ate things from the salad bar, including Parmesan and Gorgonzolla cheese and chicken breast. It was exquisite. There are lots of other options, like sandwiches, pizza, and grilled items. The place is huge, but avoid the rush hours, for even having lots of tables and seats, there were just a few available.
One thing I didn't like is that...


More",Capitol Cafe and Salad Bar,62,66,"July 30, 2014",Brasília,/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,4.0,38,"Washington, DC",Tadpolewizard
4.0,Excellent food and convenience,This is definitely the place to have a bite to eat before or after a tour of the capitol. Great food and immaculate surroundings make this a real value.,Capitol Cafe and Salad Bar,420,207,"July 20, 2014",Niagara Falls,/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,5.0,38,"Washington, DC",journeymaid48
4.0,Convenience is important!,"This is the perfect spot for a fast, decent lunch before early afternoon tours of the Capitol. It's located just next to the reservation ticket check in at the visitor center. My husband had a hamburger and I had a very fresh salad from the salad bar. I think the total was $25. There are not a lot of places...


More",Capitol Cafe and Salad Bar,225,55,"July 11, 2014","Palo Alto, California",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,3.0,38,"Washington, DC",Marcia K
4.0,Great price & food,"Special Treatment for large group! Howell Family Reunion
Ample & varied sandwiches, fresh fruit, bottled and canned drinks with all sorts of chips.",Capitol Cafe and Salad Bar,18,8,"July 8, 2014","Wilmington, Delaware",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,4.0,38,"Washington, DC",MomPat03
4.0,Great little surprise in the Capitol building,"We ate here after touring the Capitol. They have a large selection of foods to choose from, and the many serving stations mean you won't wait on line a long time. The prime rib and mashed potatoes lunch was delicious - and for $12.95, one of the best deals in town!",Capitol Cafe and Salad Bar,27,8,"July 3, 2014","Fairfield, Ohio",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,5.0,38,"Washington, DC",jrm45014
4.0,Good Eats!,"My husband and I stumbled across this place two years ago following a tour of the US Capitol. We actually planned this trip to have lunch here following our tour once again.
Great variety, as well as options your kids (our daughters are 9 and 14) will eat. Husband and I both had the Prime Rib with mashed potatoes. It...


More",Capitol Cafe and Salad Bar,22,6,"June 29, 2014","Riverside, California",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,4.0,38,"Washington, DC",Darcy F
4.0,Great Stop for your Trip to DC,"I haven't been in the US Capitol Building since I was a little kid. When I started planning my trip back last year, I never thought to put down lunch at the Capitol Cafe and Salad Bar. It just wasn't on the list and I didnt realize anyone could eat there.
We arrived early to our tour and noticed the...


More",Capitol Cafe and Salad Bar,49,18,"May 29, 2014","Greenville, North Carolina",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,5.0,38,"Washington, DC",propagandi
4.0,Capitol Cafe - very clean,"Very nice - very clean - organized. I'm so glad it is there when we needed water and a bite to eat. Good food, and very nice people that work there.",Capitol Cafe and Salad Bar,494,137,"May 19, 2014","Las Vegas, Nevada",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,4.0,38,"Washington, DC",SusieRussell
4.0,Not impressed with the food and cost,"We were experiencing the area near the capitol and was looking for a light meal while viewing the sites and found this place. It was tricky to find where to actually access the place and once we were in it was confusing on what items cost. Most items did not have prices anywhere for us to figure out how to...


More",Capitol Cafe and Salad Bar,43,17,"April 23, 2014","Wisconsin Rapids, Wisconsin, United States",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,2.0,38,"Washington, DC",Jenny J
4.0,Just what we were looking for,We visited Washington D.C. a few weeks ago. We were looking for a place to get some light breakfast and close to Union Station. We were guided here and found that it was exactly what we were looking for. The food was great. There was a good selection and the people were friendly and helpful.,Capitol Cafe and Salad Bar,17,7,"April 22, 2014","Lebanon, Pennsylvania",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,5.0,38,"Washington, DC",Ginny Y
4.0,"Good food, decent variety for a cafeteria","We chose to eat here after our Capitol tour, it was easier than getting back to the car, fighting traffic and finding somewhere else. I was surprised at the quality and variety of food available for a government cafeteria. All in our group were pleased with our meals and at $10 or less per person... I was very pleased.",Capitol Cafe and Salad Bar,389,185,"November 30, 2013","Medford, Oregon",/Restaurant_Review-g28970-d5494603-Reviews-Capitol_Cafe_and_Salad_Bar-Washington_DC_District_of_Columbia.html,4.0,38,"Washington, DC",sp4301
3.5,Nice sports bar,"We stopped in to watch the Aggie game on Saturday night after arriving in DC. There was a pretty good selection of food that turned out to be pretty tasty. Not too crowded, everyone was friendly, and the beer was cold.",R.F.D. Washington,5,1,"October 8, 2015",,/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",Kevin M
3.5,Great Beer Choices,"I've eaten here a number of times and the bar food is always ok, but it is bar food. Come here for the beers and appetizers and enjoy it for what it is. There's always a good game on and the atmosphere is fine. It's really large and frequently energetic (though not usually at lunchtime).",R.F.D. Washington,431,141,"September 27, 2015","Fairfax, Virginia",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",ace4444
3.5,Great for beer and appetizers!,"We stopped by here for beer and appetizers and left completely satisfied! They have a ton of beer selections and the wait staff offer suggestions to help you through all the choices.
We ordered the tater tots and BBQ wings. I don't usually like tater tots, but they were very good! Everyone loved the BBQ wings - the sauce was...


More",R.F.D. Washington,47,16,"August 19, 2015","Winston Salem, North Carolina",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,5.0,131,"Washington, DC",Kathryn N
3.5,"Divey, but great beer, and good food & service","The atmosphere bit divey, but the beer selection was great. The bartender was well versed with suggestions and the craft beer pricing was much better than the rest of the neighborhood. We ordered the wings, burger & salad. The food was fresh and very large portions. We would go again.",R.F.D. Washington,151,104,"July 27, 2015",Colorado,/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",ColoradoBeerMan
3.5,Great selection of beers,"They have great selection on tap and bottled...don't forget to ask for their full menu of options so you don't miss out. Food was reasonable, but you really come for the drinks.",R.F.D. Washington,25,12,"July 3, 2015","Tacoma, Washington",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",jmbrenn
3.5,"Lots of beer, but crowded and noisy","The food was pretty good. The beer choices were huge and the specials of the day were very reasonably priced. Service was fine.
It was very crowded when we ate there (about 6:30 on a Thursday) - we ended up at a small table near the bathrooms - definitely not the best seats in the house. It was extremely noisy...


More",R.F.D. Washington,30,11,"June 25, 2015",Missouri,/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",kcinmo
3.5,Many types of beers,"While I did not like the choices on the Menu at this place since I could not find anything to eat that I actually liked, I have to admit that they have a lot of different beers. I recommend this restaurant only for drinking after dinnner. the atmospehere outside is nice. The service was fine. Good location!",R.F.D. Washington,101,36,"June 24, 2015","Rome, Italy",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,3.0,131,"Washington, DC",FedericaASR
3.5,"Crowded, unsure what for...","Overpriced beer selection for what you get, food was mediocre (got the bison burger). I prefer the Irish bar/restaurant next door.",R.F.D. Washington,38,26,"June 23, 2015","Kansas City, Missouri",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,2.0,131,"Washington, DC",D W
3.5,Awesome!,"Love this place! In a great location, and the restaurant itself has a really cool vibe and nice set up. The staff are so nice and friendly, and super attentive and personable. The beer selection is fantastic and the burgers are delicious. Definitely a must go to spot in DC.",R.F.D. Washington,54,22,"June 21, 2015","Cleveland, Ohio",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,5.0,131,"Washington, DC",TR F
3.5,Great Beer Selection,"Any kind of beer you could want...I always try one that I have never had. Food is good and comes out pretty quick. This place is usually busy, but if you can find an open bar stool, get a menu and check out the happy hour specials.",R.F.D. Washington,22,3,"June 15, 2015","Marion, Iowa",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",isumike
3.5,My #1 favorite DC restaurant,"Many, many years ago, I lived in the DC area and frequented the old Brickskellar in DuPont Circle. I was very sad to hear that they moved and rebranded, but it's still a fantastic restaurant. I do miss the charm of the old brick building in the trendier neighborhood, but the amazing beer selection is still there.
As for the...


More",R.F.D. Washington,18,9,"June 9, 2015","Jeffersonville, Indiana",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,5.0,131,"Washington, DC",HickoryHuskers
3.5,Atrocious Food.,"The service was average and the beer good but the food was atrocious. The cooking was so bad we only ate about half of each meal.
1. Fish and Chips ; The fish had little flavour and the batter on it was half cooked. Had two bites of the fish and gave up on that and ate the chips.
2....


More",R.F.D. Washington,233,331,"June 8, 2015","Auckland Region, New Zealand",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,2.0,131,"Washington, DC",StanleyAuckland
3.5,Good beer bar,I didn't eat here but had a couple of beers. Good selection and a good bartender. Overall a good experience.,R.F.D. Washington,308,89,"May 31, 2015","Hendersonville, North Carolina",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",Chris P
3.5,Great hangout spot,"I come here to often when looking for cheap eats in dc with friends. Standard comfort food with big portions. The appetizers are good as always. The nachos ,Jerk wings, and crab dip rolls are amazeballs. But that's enough for 5 people. Also try the dogfish Namaste if your a dogfish fan. It's always busy after 5 on any day....


More",R.F.D. Washington,266,71,"May 31, 2015","Falls Church, Virginia",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",Kevin P
3.5,A great selection.,"Didn't try the food, but it looked like good, typical bar selection. The beer selection is very large. A great deal if it bottled. Unlike some other reviewers, the bartender that helped us was friendly and knew his stuff. I will definitely return the next time I'm in DC.",R.F.D. Washington,49,19,"April 26, 2015","Chino Hills, California",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",eljuezcubano
3.5,Nice beer selection Food & Service seriously lacking,"Stopped in here for dinner before a concert at the Verizon center. It was not that busy and the menu looked ok. The service was slow. Very slow. I ordered a seafood gumbo which came out like risotto. It was not soupy like gumbo should be. The flavor was just ok. Did not get checked up on which was disappointing....


More",R.F.D. Washington,197,64,"April 4, 2015","Alexandria, Virginia",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,2.0,131,"Washington, DC",JEShanks61
3.5,Good Beer Selection,"Good craft beer menu which included drafts and bottles. The crowd, because we went on game day, was comprised of hockey fans and a few families likely attending the game. The staff was friendly. The bar was pretty decent but the lighting was a bit dark for me.",R.F.D. Washington,30,15,"March 21, 2015",,/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,3.0,131,"Washington, DC",Vaughan L
3.5,"cold beer, ggod aps great service","Near the convention center and Chinatown, RFD has lots of TV, open air feeling and great service. Wing specials on Wed nite- try the Jerk",R.F.D. Washington,15,8,"March 20, 2015","Valparaiso, Indiana",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",swellsreds
3.5,Odd But Enjoyable Experience,"I was in DC last week when a snow ""storm"" hit the area, causing EVERYTHING to be shut down and flights cancelled/extremely delayed. RFD was thankfully still open and I was able to have a few drinks and lunch while I was trying to get out of DCA.
I picked a spot at the bar and began studying the beer...


More",R.F.D. Washington,132,45,"March 9, 2015","Chicago, Illinois",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",GramCPA
3.5,Love RFD!,"RFD always comes through for us. After coming about three years ago for the first time, it is now our regular stop when in that part of town. The food is great. Truffle mac'n'cheese, brat, wings, they do it right. And the great selection of beers can't be beat. There's something for everyone. Thanks RFD!",R.F.D. Washington,42,24,"February 16, 2015","Silver Spring, Maryland",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,5.0,131,"Washington, DC",Golliwobbler
3.5,"Pretty good food, excellent beer selection","I spent several hours at RFD (Regional Food and Drink) while visiting Washington as part of an official Anaheim Ducks road trip. The organizers brought us here to watch our team play the Predators down in Nashville the night before we saw them take on the Capitals in Verizon Center.
The bar is a bit dark inside, but has plenty...


More",R.F.D. Washington,564,229,"February 12, 2015","Los Angeles, California",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",Stephen S
3.5,"Decent food, but tip on merch?","Located across the street from Hooters in the Chinatown district is this bar.
I came here on an Anaheim Ducks road trip, with a group of 30 other Anaheim Ducks fans for a watch party, as our team was in Nashville, and wasn't playing the Caps until the next day.
The restaurant gave us the front area to watch our...


More",R.F.D. Washington,467,242,"February 9, 2015","Anaheim, CA",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",callmemochelle
3.5,RFD poor service and food,"Visited RFD Washington last night, beer is good with a broad selection. However the food and wait staff are disappointing! We asked our waiter questions about our meals after they were delivered and his response was ""that's above my pay grade,"" He didn't offer alternatives nor any corrective action. I ordered a Cubano that had so little filling and so...


More",R.F.D. Washington,7,3,"January 15, 2015","Hampstead, NH",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,2.0,131,"Washington, DC",DexterHodgeman
3.5,Popular and loud,"This sports bar in the heart of Washingtons Chinatown was very crowded, but we had no problem getting a table so we could eat. It was also very loud, with several different football games live on several TV's, and plenty of in bar support!
The food was average, my fish batter was greasy rather than crunchy, and the fish was...


More",R.F.D. Washington,117,51,"January 8, 2015","Cleveland, Ohio",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,3.0,131,"Washington, DC",TheTravellingSheep
3.5,Good beer selection/Great wings,"Met an old friend at this place as it was near her office. Located near Chinatown, it is very close to the Verizon Center and many other bars and restaurants. I arrived at happy hour and initially sat at the bar - eventually moved to a table that had a nice street view. They had a very nice beer selection...


More",R.F.D. Washington,201,60,"December 22, 2014",,/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,3.0,131,"Washington, DC",HappyValley1000
3.5,Great beer selection!,"If you are in Chinatown in DC, this is one of the better beer selections in the city, especially on draft. The food is typical pub fare. I'd recommend for a quick lunch or snack but not for dinner. Definitely worth a stop by for the beer selection.",R.F.D. Washington,28,9,"December 18, 2014","Fairfax, Virginia",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",eps1705
3.5,"Great Beer Choices, Fun Atmosphere","My husband loves trying new beers, and this was a perfect spot to check out a great selection. We walked quite a ways to get here, but had some great drinks, and some fun food. There were lots of people there, but we got good service. We certainly enjoyed.",R.F.D. Washington,20,5,"December 2, 2014","Tucson, Arizona",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",Nicole F
3.5,Great Beer Selection,"Go to RFD if you are in the Gallery Place area and you want to find an unusual array of craft beers, many on draft. You will find unusual beers here that you probably won't find anywhere else. It is sort of a big, cavernous sports bar/beer hall. I did not eat there but it does not look like the...


More",R.F.D. Washington,161,47,"December 1, 2014","Virginia, USA",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",BobFV1
3.5,Great happy hour value,"RFD is a sports bar in Chinatown that did not impress me initially, but won me over with great food and low prices.
The restaurant is a bit of a dive - old, cheap furniture and furnishings, not very nice interior. The staff was a little scary - face piercings are this place's ""flair,"" apparently. They sat us near the...


More",R.F.D. Washington,365,201,"November 3, 2014","Arlington, Virginia",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",Brendan S
3.5,Friendly Staff,"Ate here late on a Friday night with a buddy of mine. I had the turkey club with fried and an amoretto sour to wash it all down. The sandwhich was dry and toast was flaky.. and the fries didn't seem fresh. Overall, it was edible... but not great.
My buddy had the nacho cheese and chips.
The highlight of...


More",R.F.D. Washington,221,76,"October 26, 2014","Bowie, Maryland",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",jacobandjune
3.5,Great food and service,"My wife and I were visitng DC on a vacation. A hotel desk clerk directed us to R.F.D as a place where we could catch the Chicago Bear' game (they lost). The food and the service were terrific. My wife had the crab cake entree, which she said was excellent. The salad that came with her meal was ""to die...


More",R.F.D. Washington,2,1,"October 16, 2014","Chicago, Illinois",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,5.0,131,"Washington, DC",JWinChicago
3.5,Good place to hangout!,RBD has good selection of drafts. I had the Dog Fish Ale and was really good. At $7 it's value for money around here. There are TV screens with live NFL matches for those of you interested in the game. Solo guests can also enjoy sitting in one of the high stool in the centre.,R.F.D. Washington,44,19,"October 7, 2014","Mumbai (Bombay), India",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,4.0,131,"Washington, DC",travellersfootprint
3.5,BEST place to eat and drink in DC!,"The reviews are true, RFD is THE place to go and drink, and have some good eats! We went late on a Friday night and got seated right away (this was still during a hockey game so it'll be a bit busier when the game ends). Our amazing waiter knew the extensive beer list extremely well. Although he said it...


More",R.F.D. Washington,11,1,"October 6, 2014","Louisville, Kentucky",/Restaurant_Review-g28970-d481170-Reviews-R_F_D_Washington-Washington_DC_District_of_Columbia.html,5.0,131,"Washington, DC",Angielaah
