restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
4.0,Expceptional Thai Restaurant Near Verizon Center,"My significant other and I ate here before a Wizards game, and we both thoroughly enjoyed our experience. We had Pad Thai, which was very good, and it was reasonably priced for a sit down restaurant in DC. I would recommend it, even if you're not in the neighborhood for an event. If you are, then it is a fantastic...


More",Absolute Thai,19,13,"November 10, 2014",,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",Jacob M
4.0,Yum!,"I loved this place! Great food, resonable prices, and friendly, efficient staff. I had the green curry with tofu and it was the best I've had. A little spicey hot, but just enough to make it sizzle. I'm going back today to try something else.",Absolute Thai,3,2,"October 26, 2014","Seattle, Washington",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",Rachel A
4.0,Excellent Food & Service,"Wow. I ate lunch at Absolute Thai and was blown away by the quality of the food. I had panang chicken curry, which was delicious---spicy, complex flavors but not overly sweet. Just the way it is supposed to be! My friend had a spicy eggplant dish with minced chicken on top. To. Die. For.
Our server was attentive, and it's...


More",Absolute Thai,294,185,"September 19, 2014","La Plata, Maryland",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",Tiffy_Bird
4.0,Hot & Spicy - just the way I like it!,"Be careful when ordering - the restaurant cooks Thai food the traditional way: HOT! Just tell the cook to cool it, because the food (spicy or not) is absolutely to die for. Especially if you have a hankering for good food after being on the road for so long….",Absolute Thai,53,33,"September 10, 2014","Sheffield, England, United Kingdom",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",SZA2013
4.0,Excellent Thai flavors at good prices,We ate lunch here after leaving another place unsatisfied. We both had the $10 portion of chicken curries. I had panang and my wife had green curry. There were excellent and we ordered spicy and we GOT spicy. Singha had beers were just $5. This was a happy place for lunch.,Absolute Thai,477,171,"August 21, 2014",NE US,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",Bondsammax
4.0,Simply delightful!,"My children and I were on a quick visit to DC and checked Tripadvisor for a good Thai restaurant. Honestly, we did an 'eenie meenie minee moe' job to pick one of the several that were listed, and what a pleasant surprise we had. The food was very good. Simple fare. The outside of the restaurant wasn't anything to write...


More",Absolute Thai,4,1,"July 29, 2014","Pittsburgh, Pennsylvania",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",Chinwe O
4.0,"Fastest, Best Thai Food in D.C. Yet!","While we are not having luck finding a veggie hot dog anywhere in the city, we did find an excellent Thai restaurant near the Archives. The place almost looks like a dive from the outside, but it is a gem inside. We got in just before the big lunch crowd, and it got louder inside as our 20 minutes progressed,...


More",Absolute Thai,90,53,"July 25, 2014",Wisconsin,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",russianwulfgar
4.0,"Good food, decent service","We found this restaurant by walking on the street. Took long time for the dishes to come. The food is good though. Service was ok but could be better. I asked to bring soya sauce, but they forgot it.",Absolute Thai,25,7,"April 12, 2014","Kfar Saba, Israel",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,3.0,80,"Washington, DC",DimaKfarSaba_Israel
4.0,Absolute Thai? Absolutely!,"Don't be fooled by the exterior. As other reviewers have noted, the interior of this little ""dive"" is quite nice: modern, nicely appointed (as opposed to garish and cluttered, as some thai restaurants can be), but not so upscale that a touring family with children would feel uncomfortable being there. The pad thai is good, not great. But for the...


More",Absolute Thai,32,24,"April 3, 2014",,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",Philosloth
4.0,One of the best Thai places in DC,Love their Pad Thai and upstairs (second level) seating. Great little restaurant near the basketball arena,Absolute Thai,23,7,"March 14, 2014","Baltimore, Maryland",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",TravelingProgrammer
4.0,"Excellent food, simple decor, not crowded","We happened upon this place while looking for dinner in Chinatown. All of the restaurants were crowded, so we wandered down the east side of the Verizon Center (6th Street) and at the corner of 6th and G Streets, saw what appeared to be a total dive—really unappealing from the outside. However, the place was full and the interior looked...


More",Absolute Thai,28,15,"January 6, 2014","Arlington, Virginia",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",ZukiMini
4.0,"Separate vegetarian (""jae"") menu items; in my ""top 5"" list of Thai restaurants.","Here you can order vegetarian pad thai (Pad Thai Jae) and feel confident that you are not eating fish sauce. Items that include ""jae"" in the name are vegetarian. We actually didn't order the pad thai but instead we got our favorite Thai dishes: Panang Curry Jae, Massaman Curry Jae, and Pad See Ew Jae. We also ordered the Fried...


More",Absolute Thai,79,44,"January 4, 2014","Boulder, CO",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",emilyg28
4.0,Great,Ordered the pad Thai would definitely do it again. I recommend it if you're looking for a sweet noodle based dish.,Absolute Thai,1,0,"December 24, 2013","Jacksonville, Florida",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",Michael B
4.0,Great location and tasty too,"I've been to Absolute Thai several times on trips to DC. Its consistently good. Prices are reasonable. Location is excellent. Staff are attentive. The menu offers a variety of options for all taste buds. Surprisingly my friend said the duck he ordered was the best meal he had in DC and we had already eaten at several fancier (and more...


More",Absolute Thai,69,10,"November 21, 2013",,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",Kelly N
4.0,Good Thai food pick in Penn Quarter arts district of DC,"Pretty broad menu choices, some vegetarian dishes, hot spicy ones too. Pretty quick service too and an attractive dining room, with sidewalk views. Prices are fairly reasonable for this neighborhood that has become really popular.",Absolute Thai,367,206,"October 10, 2013","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,3.0,80,"Washington, DC",LisandroVoyager
4.0,Very good & very reasonable for the city,"Just found this little gem last weekend. Liked it so much, went back the next day. Asked for steamed tofu. No problem. Excellent service. Clean. Tasty. Better looking inside than out but just a homey feel.",Absolute Thai,112,43,"July 10, 2013","Philadelphia, Pennsylvania",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",Kathy_R-Philly
4.0,Good place near Verizon center,Appetizers were ok. The drunken noodles were very good. Spicy but had the spice tray as some added spice. No frozen drinks and mixed drinks limited. Nice atmosphere across the street from Verizon center.,Absolute Thai,81,12,"June 23, 2013","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,3.0,80,"Washington, DC",Holamobile
4.0,'Twas a Duck Night,"We were vacationing in the area and we tried this place out based on the reviews we read. We stayed at the Grand Hyatt, so this restaurant was just a short walk away. Someone advised in his review to make reservations, and I told my husband to do so. It was a good thing we did because when we arrived...


More",Absolute Thai,50,38,"June 17, 2013","The Woodlands, TX",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,3.0,80,"Washington, DC",woodlandfairy
4.0,Good in places,"This restaurant is very variable - the Tom Ka soup was a large portion but low on coconut, the Basil Chicken was very tough and chewy, the Green Curry was good and the desert quite good.
So - ok but don't expect every dish to be good.",Absolute Thai,66,27,"June 9, 2013","Atlanta, Georgia",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,3.0,80,"Washington, DC",doug8888
4.0,A very pleasant experience!,"Was very pleasantly surprised to find such a nice Thai restaurant in DC.
The ambience was simple but comfortable.The menu offered a good variety and the food was
tasty,sumptuous.The desserts ,too,were very good.
The service was very efficient,friendly and knowledgable.",Absolute Thai,58,14,"May 7, 2013",Pune,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",ashokbhanage
4.0,Try someplace else...,"This restaurant was chosen because its proximity to the Verizon Center. I can't help but compare it to my favorite Thai restaurant, Duangrat's in Falls Church or Topaz in NYC. In that regard it comes up very short.
I usually order Chicken Satay, Pad Thai noodles and or a curry chicken. The Satay chicken was good but the peanut sauce...


More",Absolute Thai,32,22,"March 22, 2013","Annandale, Virginia",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,3.0,80,"Washington, DC",Paul D
4.0,Easy to walk past,"Not a whole lot to see from the outside and very easy to walk past. The food is good and the price is hard to beat for a dinner in the city. We did not get asked how spicy we wanted our food. Not sure if they make everything the same for everyone or if you have to specifically ask...


More",Absolute Thai,55,17,"January 11, 2013",Maryland,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",Mark M
4.0,Absolute Thai Restaurant...Jose goes Thai in Chinatown DC,"My new neighborhood is Chinatown, have so many restaurants and choices, but one stand up for me is Absolute Thai Restaurant, the waiters are from Thailand, they know every single dish so well, and their service is out of proportion.
The food is very good no no is very great...hot is hot, otherwise ask for the spice trade, is dangerous...


More",Absolute Thai,70,31,"January 6, 2013","Washington, District of Columbia, United States",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",Chamariapa
4.0,God Meal,"Good. I like spicy, but the two chili drunken noodle was a little too hot, can't imagine the three chili plates. Yellow curry was excellent.",Absolute Thai,1,0,"December 23, 2012",,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",Gsquibb
4.0,Absolute Thai - Absolute love,"I went on a working trip to Washington DC for a week in late August. Since my two boys have never been there so I decided to take my whole family with me. After a long flight, we wanted to have something hot and inspiring for dinner. We did a thorough search and Absolute Thai caught our attention. It is...


More",Absolute Thai,4,23,"October 12, 2012","Sydney, Australia",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",NicoleR866
4.0,Average Thai restaurant...,"Average food and ambiance.Kind service.Neither too cheap nor too expensive.We stayed in Fairfield Inn Suites Downtown and the restaurant was very close from there.We ordered a soup, spring rolls , fried rice with chicken and noodles.The food could be hotter. Probably there are better Thai restaurants in Washington DC.",Absolute Thai,205,590,"September 27, 2012","Coimbra, Portugal",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,3.0,80,"Washington, DC",margarida
4.0,Not sure how this is rated this high but.... I would pass.,"We definitely won't be returning to this restaurant any time soon.
We were in the DC area and deciding on getting Thai to go. Since this place was nearby and rated pretty highly, we decided to stop and order from there. Ended up ordering 4 entrees and some spring rolls.
My wife was pretty hungry on the drive home and...


More",Absolute Thai,64,123,"September 23, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,2.0,80,"Washington, DC",montgod
4.0,"""Get over""",This place is a total joke. The prices are too high for the small portions and lack luster food. Avoid!,Absolute Thai,2,1,"September 23, 2012",japan,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,1.0,80,"Washington, DC",oneinamilliontia
4.0,"Best Thai in town, over and over again!!!!!","From the outside, this place looks like nothing but the food is just ABSOLUTELY terrific.
To me, the best thai restaurant in town. And they have a lot of healthy vegetarian dishes.",Absolute Thai,118,37,"September 17, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",DCalexandre
4.0,Great Lunch,We really enjoyed lunch at this Thai restaurant. Everyone really liked their meal. Service was attentive.,Absolute Thai,90,54,"September 5, 2012",NE,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",Far_and_Away_4Us
4.0,Authentic Thai flavors! Best kept secret of DC,"We are from Asia, living in Boston area. Have looked for authentic Thai food for the last several months. Finally we find this gem of a Thai restaurant. The delicious green curry, keemo flat noodles  left us yearning for more. The sticky mango rice was perfect. Great meal.  Easily the best value for money in town!!!",Absolute Thai,111,43,"August 9, 2012",,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",Hungryghost7
4.0,Mr,"Food was normal, nothing special about the place. Inside looks better then outside, parking is awfull, the waiters refused to change coins for parking, 1 minute late and ofc a ticket... We sat at the window in the spotlights, not very romantic. But the food was normal, so at least worth the money.",Absolute Thai,7,0,"July 31, 2012",,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,2.0,80,"Washington, DC",Pascal T
4.0,Absolute authentic,"For being on this side of the Pacific, the food was pretty darn close to real. They also do not down dumb the favors or spiceyness for the American palate. Reasonable price, unassuming place, nice service and some very very real Thai dishes. Enjoy.",Absolute Thai,22,11,"July 31, 2012","Durham, North Carolina",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",djo100
4.0,Great prices and food,"This is a modest little restaurant, but it has no reason to be modest. The food was fresh and excellent. The dishes were comparatively large (for the lowish prices). We ordered our usual two soups and three main dishes - and took home enough food for most of another meal. Incidentally, they packed up the food in much better containers...


More",Absolute Thai,168,73,"July 20, 2012","Princeton, New Jersey",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",Gogocar
4.0,Great Thai food!,Chose this place from the TA reviews. I was not disappointed. We had the special (shrimp/chicken/roti) and fresh rolls. YUMMY!!! Great service. Easy to find location. Wish we could have tried more!,Absolute Thai,176,75,"July 15, 2012",Pennsylvania,/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",Connie06
4.0,Good food!,"I enjoyed my meal here. Service was pretty slow because the restaurant was crowded, but it got much better as the place started to empty out. My husband and I tried the green curry, the pad thai, and a curry puff appetizer. The pad thai was very average-- definitely not bad, but it did not impress me. The green curry...


More",Absolute Thai,9,7,"July 6, 2012","Falls Church, Virginia",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,4.0,80,"Washington, DC",Food_Lover7590
4.0,Fantastic Thai with authentic ingredients,"One of the strangest menus I've ever seen (organized by theme or something instead of apps, entrees, etc.) but excellent food. Someone commented that the outside is not impressive, but the food is, and I would agree. They use authentic ingredients, like Thai eggplant, in their recipes. Green curry was great. Portions overall were terrific. We had the pork dumplings...


More",Absolute Thai,100,142,"May 28, 2012","Langhorne, Pennsylvania",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",plecostamus
4.0,DEFINITELY TRY!!!,"Thank goodness we read the reviews before visiting DC. Absolute Thai was just a few blocks away from our hotel. When we first saw it our thoughts were ""if we hadn't read the reviews we would take a pass""......SOOO glad we got past the old looking exterior. The inside was so cute, clean, and service was superb. We ordered an...


More",Absolute Thai,164,49,"May 17, 2012","Charlotte, North Carolina",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",mad4nc
4.0,Don't miss...,"We were in DC for an event and wanted Thai. We settled on this restaurant as it was close to our hotel. We were terribly impressed with the food.
The other reviews were correct, it does not look like much on the outside.But the place was very simple yet clean inside. Service was also top-rate.
The food was marvelous. My...


More",Absolute Thai,4,3,"April 23, 2012","Louisville, Kentucky",/Restaurant_Review-g28970-d1602562-Reviews-Absolute_Thai-Washington_DC_District_of_Columbia.html,5.0,80,"Washington, DC",TravelinLighter
