restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length,user_rating_mean_for_restaurant_yelp,user_rating_mean_for_restaurant_yelp_local,user_rating_mean_for_restaurant_yelp_non_local
"2420 Lebanon PikeNashville, TN 37214",3.0,"CLOSE! Reliable...hair in my food...I loved this local hole in the wall when I realized there was constantly hair in my take-out. Yes I have pets! I first thought this was the reason...alas there were hairs that I don't even want to detail...this is appalling. I'm pretty sure there is either animal hair or pubic hair! I'm going in there tomorrow to speak with the manager and owner. I shouldn't have to worry about my child eating something unsafe in this community! This not acceptable. Pay attention to what you're eating, I bet you'll find hair in your take-out too! TRULY UPSETTING!",China One,6158847878.0,1.0,2015-01-05,"Nashville, TN",/biz/china-one-nashville,1.0,13,"Washington, DC",El K.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,588.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,"This is usually my go-to spot for Chinese food. Only giving three stars though. The food is indeed good, fresh, and hardly any wait time.  Very convenient from my home. The owners have their daughters running the front counter sometimes and answering phones. They need a lesson or two in mannerisms and customer service. RUDE! RUDE! RUDE! If the mother answers or is at the counter she is usually pleasant. I ordered from here Saturday night (April 19th), young girl answers the phone was kinda snappy. Arrived at the restaurant 15 minutes later and my food was ready. However I was not greeted, the girl didn't smile, had a nasty scowl on her face, and had a TOTALLY effed up attitude.  I ordered the Shrimp Egg Foo Young and I had a HUGE helping. Didn't have enough rice but thats ok. This location does not have a lunch buffet so the comment made way earlier is totally wrong. Ill return though.",China One,6158847878.0,85.0,2014-04-20,"Nashville, TN",/biz/china-one-nashville,3.0,13,"Washington, DC",Alicia M.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,900.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,"ChinaOne never fails my family. Our favorites are delicious and pretty much everything else is too. Fast, friendly service and delivery.",China One,6158847878.0,16.0,2015-02-07,"Nashville, TN",/biz/china-one-nashville,4.0,13,"Washington, DC",Rachel H.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,136.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,"The worst Chinese I've ever had in my life. Now I'm pretty depressed that I wasted my money. We couldn't eat any of it. Part of our order was even missing but I don't want anything else from this place or I'd get sick. We didn't even get forks, napkins, or even a receipt. Idk how this place is even open.",China One,6158847878.0,1.0,2015-06-08,"Nashville, TN",/biz/china-one-nashville,1.0,13,"Washington, DC",Melinda A.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,305.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,"Blame part of this on me not checking my order before I walked out the door.*Sweet & Sour chicken - sauce was on the side, and I absolutely did not specify that. Makes for a completely different experience.*Ordered take-out for 2 and asked for ""an order of egg rolls"" - got 1. Horrible counting skills.*A kid had to take time out of his video game to come ring us up, couldn't have been older than 12 and was clearly not what he wanted to do.Won't order from here again. Horrible service, lukewarm build-your-own food, just ridiculous all around. Panda express at least mixes their chicken with their sweet & sour sauce.",China One,6158847878.0,8.0,2014-03-20,"San Francisco, CA",/biz/china-one-nashville,1.0,13,"Washington, DC",Kimberly B.,38.8949549,-77.0366456,37.7792768,-122.41927040000002,2440.8398793230926,False,620.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,I must say - food was so-so. The service from the rude chick at the register was worse. Too busy standing behind the countrr on her cell yelling at someone to help customers - wont frequent this place.,China One,6158847878.0,42.0,2014-08-29,"Atlanta, GA",/biz/china-one-nashville,1.0,13,"Washington, DC",Sean G.,38.8949549,-77.0366456,33.749098700000005,-84.39018490000002,542.0876431866226,False,201.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,"Got the fried rice.  Can't go wrong with fried rice, right?  WRONG!!  It was bright yellow and so disgusting I couldn't finish it.  I felt sick after eating what I did and regretting getting out of bed and driving from my hotel for this nastiness.  I thought with the good reviews on Yelp!  it would be good, but they must have gone on a different day because this was just foul.",China One,6158847878.0,137.0,2013-06-25,"Cedar Park, TX",/biz/china-one-nashville,1.0,13,"Washington, DC",Amanda W.,38.8949549,-77.0366456,30.465054300000002,-97.8126677,1313.8245273739906,False,385.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,"Really delicious. Rice was fluffy, crab rangoons might be the best I've ever had, and the sesame tofu was sweetly savory with plenty of broccoli.",China One,6158847878.0,32.0,2013-03-29,"Portland, OR",/biz/china-one-nashville,5.0,13,"Washington, DC",Deborah G.,38.8949549,-77.0366456,45.5202471,-122.6741949,2353.25622949435,False,145.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,Good food great service always knows what I ordered as soon as I walk in the door to pick up my order!,China One,6158847878.0,9.0,2012-09-23,"Nashville, TN",/biz/china-one-nashville,5.0,13,"Washington, DC",Trey J.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,102.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,"I've yet to find a decent Chinese place in East Nashville..(hint for those of you that may know of one-please tell me!) so I have to make the drive over to this place when I get a craving.The workers here speak English well and are so incredibly pleasant. They even gave me a TON of extra fortune cookies because my wait was a little longer than normal. :) I havent tried many different things on the menu, but I've never had anything to complain about here. The food is average, but for takeout it meets my standards.",China One,6158847878.0,146.0,2011-03-10,"Nashville, TN",/biz/china-one-nashville,3.0,13,"Washington, DC",Avonel R.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,518.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,"This is my fave for Chinese takeout. They also have a M-F lunch buffet, but haven't tried it yet, as I'm more of a night-owl, so I'm usually not awake during their lunch hours. All the dishes I tasted here have been wonderful, especially the eggrolls, chicken stick, and the pork lo mein. The cashiers are always friendly, as are the owners (I assume the owners are the ones I occasionally see in the kitchen), One of the best things for me is that they're open until 10:00 pm, and they are only 2 minutes away from my home. I hope they keep doing well, hope they grow and get bigger and better.",China One,6158847878.0,18.0,2012-08-27,"Old Hickory, TN",/biz/china-one-nashville,5.0,13,"Washington, DC",Mark B.,38.8949549,-77.0366456,36.259775299999994,-86.64777409999999,557.6244642832432,False,595.0,3.0,,3.0
"2420 Lebanon PikeNashville, TN 37214",3.0,"Food was surprisingly good!  Got 3 dishes for my family of 5.  First was Szechuan chicken.  Nice spicy kick to it, very good ingredients.  Next was house special lo mein.  Very good, if maybe a little short on the meat & shrimp.  Last was beef & broccoli.  Very good quality beef, good tang to the broccoli.  Overall, I'd give it a hearty thumbs up.  As Arnold said, ""I'll be back...""",China One,6158847878.0,3.0,2011-12-09,"Nashville, TN",/biz/china-one-nashville,4.0,13,"Washington, DC",Randall P.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,393.0,3.0,,3.0
"500 Church StNashville, TN 37219",3.0,"They offer a salsa bar so add one star immediately. My nickname is ""salsa-holic"" after all...This is a typical ""build your own"" place where you choose beans, rice, meat, and toppings. I ordered the spicy pork with a lot of toppings (extra for guac). The ingredients seemed pretty fresh and all in all, it was a decent burrito. I was also starving so that never hurts matters. Plus, if it sucks don't you deserve part of the blame for picking bad ingredients? There are quite a few Blue Coast Burritos scattered around town, and I think that depending upon the time of day and location you will have a different experience. I've had some that were gross and then ate here and it was pretty solid. I also was able to go up in shell size since my toppings were so plentiful. All in all, this is a nice lunch spot, especially if you work downtown!",Blue Coast Burrito,6157483002.0,484.0,2015-06-03,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,4.0,16,"Washington, DC",Sheena T.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,843.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"Boohoo, I'm feeling blue. I get so excited when there is another option for a fish burrito. So, you know I swam upstream to try Blue Coast. Here's how this place weighs in (scale reference?).Decor - The decor has a fun riparian edge kinda vibe. That place where the sand burns and the water soothes. Customer service - Not impressed. No one seemed to be having a happy day. I felt like I was in an assembly line. You'd think that a new place would say, ""hi, have you been here before?"" Nope, nada. Even the guy who brought me my fish baja burrito that took 8 minutes to make didn't really seem like he wanted to.Food - I only had the baja fish burrito. Honestly, I rather walk around the corner or down a couple of blocks and pay about $2 less for 4x the quality. It was over white sauced. The fish was nice and white and did have a nice crunch to it. But, there was so much sauce that it over-powered the fish. And, the wrap, I order the spinach wrap, was so sticky that it super glued to my teeth.I do like that they have the salsa bar. But, as a someone who drinks salsa like a bev, I thought they were all a bit to wet = runny. Sad to say, this fish is parting for familiar waters. Authentic doesn't have a franchise vibe.",Blue Coast Burrito,6157483002.0,205.0,2013-03-29,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,2.0,16,"Washington, DC",Jamie D.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,1226.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"I read many of the reviews on here about this location, but decided to try it anyway because I was near. That was a mistake I will not be repeating.Blue Coast is nothing more than a pricier Tex-Mex version of Subway.The business is clean and very uniform. All the workers are cordial and greet customers as they walk in. They are fast in mak---. Okay, I'm not going to lie, there is no ""making"" involved. Anyone with eyes can tell that most, if not all, the food on the line is pre-packaged or pre-assembled in some way. Therefore, the workers are very swift when it comes to assembling one's food which is where my dissatisfaction began.The ingredients looked  and tasted about the same, or worse, than what I've served at my home. All the vegetables, including the guacamole, tasted like they'd just bought them back from the grocery store and plopped them into serving pans. The gentlemen who were on the line left my tortilla steaming for so long that it became tacky; it felt like eating wet dough with canned chicken and vegetables stuffed inside!I pulled out the supposedly spicy chicken, and laid it to the side because it wasn't doing the burrito any favors. The chicken wasn't even spicy, just tomato-y. The rest of the meal went okay, until about an hour later when my stomach became upset. I'm pretty sure the guacamole wasn't as fresh as it was advertised! But hey, I've had worse.However, what killed the experience totally was the price. For a small burrito with chips and drink was about $9.50. If one wanted a small thing of qeuso or guacamole that's an extra $1 each. So, one is looking at $11-$12 meal that isn't even that good! An $11-$12 meal that made my stomach feel like it has just bought an hour long ticket on a rollercoaster. I shoud've just stayed where I was to save my wallet, stomach, and tastebuds.",Blue Coast Burrito,6157483002.0,30.0,2014-03-04,"Madison, TN",/biz/blue-coast-burrito-nashville-3,1.0,16,"Washington, DC",Dae R.,38.8949549,-77.0366456,35.60558870000001,-88.85211899999999,689.0943224323436,False,1832.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,The workers are extremely nice! I was less than impressed with the burrito. Semi dry rice and okay steak. Hits the spot when you are at work the day after a night of boozing!,Blue Coast Burrito,6157483002.0,45.0,2013-12-16,"Washington, DC",/biz/blue-coast-burrito-nashville-3,3.0,16,"Washington, DC",Lex M.,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,174.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"I'm always in search of places to grab a quick bite before going to a show at TPAC.  Mainly because I've found that it's SO MUCH EASIER to get the coveted street (free!) parking spots if you head downtown an hour before the show begins.  Hubs and I wandered into Blue Coast one evening for just such an occasion, because I was craving me some burritos.  I ordered a burrito with the spicy chicken and he got a fish burrito, Baja style.  We also ordered some guac and chips.  In general, the food was pretty good; his fish burrito was especially tasty.  My chicken was also pretty good, but I thought the guacamole was pretty flavorless and sad.  The place was clean and friendly, and nearly deserted...I'm guessing that most downtown haunts are mainly lunch places.They do sell Las Paletas, though, so that's a major bonus.",Blue Coast Burrito,6157483002.0,429.0,2013-11-08,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,3.0,16,"Washington, DC",Megan C.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,830.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"2013/061A fellow ex-pat from another state was telling me how much she enjoys Blue Coast Burrito. (I have since learned that she actually said she loved Baja Burrito, not Blue Coast.) I just happened to have errands downtown later that day and remembered this was located here.I was thrilled that they opened on a Saturday. It's long been my contention that downtown is devoid of activity unless office workers were around. But there were still very few customers. Place was clean and had plenty of seating.  It also had a ""beach comber"" vibe in terms of its decorations.I like having the choice of 4 salsas at their salsa bar. However, even I thought their salsas needed more spice. I don't like overly spicy/hot anything, but the mild was so bland that mixing it with the hot salsa barely upped the heat level any.I generally don't order burritos because the flour tortilla fills me up and is just in the way of the innards. But I did this time, thinking I could eat and walk any leftovers to my bus. But sadly, whatever chicken I chose was very bland despite a red sauce. It was also lukewarm (I did come by near 2PM).Some of the tortilla chips had visible masses of salt grouped together; I ended up inspecting each chip to make sure I was biting into something that had much less salt.This is not a place where you could get regional dishes / platos. It's more of a fast-food, mainly burritos and nachos type of place.",Blue Coast Burrito,6157483002.0,534.0,2013-06-16,"Loma Linda, CA",/biz/blue-coast-burrito-nashville-3,2.0,16,"Washington, DC",Ruiqiu K.,38.8949549,-77.0366456,34.075631,-117.24995990000002,2245.288203627281,False,1424.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"For what the restaurant is going for, it deserves four stars. Food was fresh, simple, fairly priced, and very good. Hit the spot.",Blue Coast Burrito,6157483002.0,18.0,2014-02-10,"Canton, MI",/biz/blue-coast-burrito-nashville-3,4.0,16,"Washington, DC",Justin P.,38.8949549,-77.0366456,42.308081,-83.48686761,412.7761239595875,False,129.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"I work directly across the street from this Blue Coast location. I have eaten here on a number of occasions and generally don't have a problem with the food. However, after just finding a hair in my cup of queso, I think I'll be heading elsewhere for my lunch outings from now on.",Blue Coast Burrito,6157483002.0,1.0,2014-10-30,"Antioch, TN",/biz/blue-coast-burrito-nashville-3,2.0,16,"Washington, DC",Katie W.,38.8949549,-77.0366456,35.147859000000004,-87.3214064,624.1319461040275,False,280.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"I had higher hopes for this Blue Coast Burrito.  I was anxiously awaiting its opening as it is directly across the street from my office.  After trying it out though, I have to say it is nothing special.  It was a burrito.  It was not noticeably different from the other 2 burrito places within walking distance.   It cost almost $7 for a small.  Maybe my expectations let me down a bit, but after polling other people in my office the response was an overwhelming ""meh"".  I am sure I will try it again since it is 20 feet away, but I can't give it a full stamp of approval.",Blue Coast Burrito,6157483002.0,214.0,2012-09-11,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,3.0,16,"Washington, DC",Ian R.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,581.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"The name and the sign best burrito in music city drew me in. For the record I am from Southern California. This place was just lime Qdoba or Moe's, but nothing really stood out to me. I had a chicken and steak tacos and my husband had a chicken burrito. There were many options to add stuff, almost too many, but again it was pretty forgettable. The Baja fruit tea was pretty good though. I love the SoCal vibe too.",Blue Coast Burrito,6157483002.0,195.0,2014-01-20,"Belleville, IL",/biz/blue-coast-burrito-nashville-3,3.0,16,"Washington, DC",Amber K.,38.8949549,-77.0366456,38.520050399999995,-89.98399350000004,699.6695917870094,False,415.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"I've enjoyed Baja Burrito in Berry Hill since I moved to Nashville, so I'm glad to see they've expanded their footprint with the Blue Coast Burrito chain. This location downtown offers the same standards as the original (burritos, tacos, taco salads, etc.) with just as much consistency as the others. The taco trio is always a good bet--especially when you try a sampler (I usually go with the chipotle chicken, steak and a fish taco). The chipotle chicken is always tasty, but I find the steak a little middle-of-the-road. It's not bad, but it could have more flavor. The fish tacos are among my top choices with each visit, but my only compliant is that the tortillas seem to disintegrate before I have a chance to finish the taco.One of the pluses that Blue Coast has over the other Mexican-themed chains is their salsa selection. It reminds me of what they offer at Baja Fresh or Moe's, but with a lot more flavor. Their pineapple salsa is my favorite, but I enjoy the salsa verde just as much. They also have two kinds of traditional salsa (spicy and not-so-spicy) and a roasted tomato salsa. The chips/salsa/drink add-on for every combo is a must.This location is tucked away off 5th Avenue. It's very clean with plenty of seating, and when we visited around 1:30pm on a weekday, it was practically empty. It's in close proximity to Oscar's Taco Shop just up Church (their fish taco is superior, IMO), but the salsas are better at BCB. They also serve Las Paletas (a Nashville original), so you might want to save a little room for dessert.",Blue Coast Burrito,6157483002.0,56.0,2013-01-28,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,3.0,16,"Washington, DC",Matt M.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,1547.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,Blue coast is a cheap fast place to eat lunch if you are in downtown Nashville.  The food is pretty good.  I do enjoy the salsa bar with all the choices of salsa. The staff always seems friendly and the restaurant is always clean.  Important note: Blue Coast and  are about the only restaurant open in that area of Nashville for dinner.  So if you have to work late or go to a play at TPAC it is a good option.,Blue Coast Burrito,6157483002.0,50.0,2013-05-28,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,3.0,16,"Washington, DC",Michael H.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,415.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,Baja fish tacos were good. The fish was breaded and had a nice warm crunch and the other ingredients tasted fresh as well. I'd definitely hit this place again,Blue Coast Burrito,6157483002.0,57.0,2013-11-02,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,3.0,16,"Washington, DC",Peter P.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,158.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,It was just Ok for me. I ordered a small chicken burrito. It was pretty flavorless as far as the chicken goes. I did like the Pineapple Salsa that I was slathering on it to make it taste better.,Blue Coast Burrito,6157483002.0,129.0,2012-12-10,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,3.0,16,"Washington, DC",Michelle P.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,194.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"Against all the other wallet-jack-white-trash-bore-ito joints in downtown, this is the better one and worth the walk. I was very pleased with the daily special that got me a small burrito with choice of meat, chips, and a drink for around seven bucks. The hospitality of the manager and crew was fantastic! The foods and I was well cared for and the place was clean. The bonus on this place is that the soft drink mix is perfect. And don't be a wuss...get non-diet and enjoy it. There's nothing more shameful than eating fried chips with a DIET soft drink...sheeeesh!",Blue Coast Burrito,6157483002.0,46.0,2012-11-14,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,4.0,16,"Washington, DC",Brent W.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,567.0,2.8125,3.0,2.8
"500 Church StNashville, TN 37219",3.0,"Normally, when a manager is on duty, I have an excellent experience here, but today's lunch left a bad taste in my mouth. The staff were not knowledgeable and looked unkempt. They gave me very little chicken in my tacos (I couldn't taste any), the queso was thin and the chips tasted more like vegetable oil than tortillas. My friend ordered fish tacos. They burnt the first batch of fish and she (the hungriest person in our party) had to wait nearly 30 minutes for the rude server to scream her name announcing the order ready. These employees are in serious need of managing.",Blue Coast Burrito,6157483002.0,40.0,2013-07-23,"Nashville, TN",/biz/blue-coast-burrito-nashville-3,2.0,16,"Washington, DC",Jennie V.,38.8949549,-77.0366456,36.1622296,-86.774353,566.7091028370305,False,578.0,2.8125,3.0,2.8
