restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
"2744 Elm Hill PikeNashville, TN 37214",3.0,"This place was hood fabulous, it took me forever to get my food and when I got it, it was cold... I will not be going there:-(",Back Yard Burgers,6153913555.0,45.0,2013-06-12,"Nashville, TN",/biz/back-yard-burgers-nashville,2.0,21,"Nashville, TN",Danny B.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,126.0
"2744 Elm Hill PikeNashville, TN 37214",3.0,"A step up from McDonalds and Burger King, but not amazing by any means. I appreciate the diversity they offer with turkey burgers, chili cheese dogs, and smoked sausages and the service has always been fast even when it was really busy.",Back Yard Burgers,6153913555.0,57.0,2012-08-22,"Nashville, TN",/biz/back-yard-burgers-nashville,3.0,21,"Nashville, TN",Peter P.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,236.0
"2744 Elm Hill PikeNashville, TN 37214",3.0,"I stopped in today for a Blackened Chicken Sandwich only to find that...they sort of don't have it anymore. They have revamped their entire menu. Now it's all ""Build Your Own Burger"" for $3.89 and pay 3 more bucks to make it a combo! I had to go through each confusing little category to try and replicate my fave sandwich there. The cashier was helpful but this is not my idea of fun. Fortunately, I came armed with a coupon. Otherwise, there was no way I was paying 7 bucks for a fast food combo. This could have been a glorious opportunity for BYB to bring back their beloved waffle fries. No such luck.In spite of the fact that it was bustling, my food came right out. It was pretty good and almost like the blackened chicken sandwich of my memories but not quite. They've started getting a little too big for their britches here! They've lost their identity and are now just serving over-priced fast food.",Back Yard Burgers,6153913555.0,72.0,2011-03-25,"Nashville, TN",/biz/back-yard-burgers-nashville,3.0,21,"Nashville, TN",Aubrey D.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,910.0
"2744 Elm Hill PikeNashville, TN 37214",3.0,This place was just ok. Tables were not kept clean. I ordered a burger and a shake. The burger came out quickly. The shake on the other hand took 30 minutes. Not impressed.,Back Yard Burgers,6153913555.0,3.0,2013-08-07,"Hendersonville, TN",/biz/back-yard-burgers-nashville,2.0,21,"Nashville, TN",Jeff L.,36.1622296,-86.774353,36.304773499999996,-86.6199957,13.074408478511913,True,172.0
"2744 Elm Hill PikeNashville, TN 37214",3.0,"Everything is good, but this is the place where everything is supposed to be better than good.  The burgers are good, but they aren't any better than any other fast food place in Donelson, and they're more expensive.The hot dogs are good, which is why I'm reviewing it, and it's almost certainly the best dog in Donelson, but it's still nothing special.  I wouldn't rate them anywhere near the quality of the dedicated hot dog place sprinkled throughout Nashville.The place is clean, well-organized, and the staff is friendly enough, but is that really enough for the hype Back Yard Burger gets?  I don't think so.",Back Yard Burgers,6153913555.0,485.0,2009-09-30,"Hermitage, TN",/biz/back-yard-burgers-nashville,3.0,21,"Nashville, TN",Matt L.,36.1622296,-86.774353,36.21381235,-86.61299421,9.694586431574802,True,617.0
"2744 Elm Hill PikeNashville, TN 37214",3.0,"BYB is easily my favorite hamburger spot. I'm very upset that they took away the waffle fries. I'm starting a petition on facebook to bring those back. Other then them taking my favorite fries away, I love it. They have the best burgers and the best service. If you haven't been you should go and give it a try.",Back Yard Burgers,6153913555.0,3.0,2011-03-19,"Antioch, TN",/biz/back-yard-burgers-nashville,5.0,21,"Nashville, TN",TeDarrius X.,36.1622296,-86.774353,35.147859000000004,-87.3214064,76.40772962902841,False,311.0
"2744 Elm Hill PikeNashville, TN 37214",3.0,"Chain atmosphere. OK. Clean. Nothing exciting, but an ok basic burger.",Back Yard Burgers,6153913555.0,29.0,2011-07-02,"Orlando, FL",/biz/back-yard-burgers-nashville,3.0,21,"Nashville, TN",Dave B.,36.1622296,-86.774353,28.5421175,-81.3790462,612.324112911848,False,70.0
"2744 Elm Hill PikeNashville, TN 37214",3.0,"This Tennessee based chain has better than average fast food burgers. They are real burgers, big and juicy, like restaurant ones, although you can't order them medium, which is a shame. I mourn for the waffle fries though. I think they stopped serving them a couple of years ago. Bad decision on their part! I occasionally get a craving for their veggie burger, which is flame grilled and tastes great, nothing like a real burger, but good in its own right. I wish there were more of them around, because I usually only get to eat there when I'm in Donelson or Cool Springs",Back Yard Burgers,6153913555.0,357.0,2008-08-30,"Nashville, TN",/biz/back-yard-burgers-nashville,4.0,21,"Nashville, TN",Claire B.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,573.0
"2744 Elm Hill PikeNashville, TN 37214",3.0,Good service clean best burger I have had in a long time,Back Yard Burgers,6153913555.0,6.0,2011-05-23,"Knoxville, TN",/biz/back-yard-burgers-nashville,5.0,21,"Nashville, TN",Wade H.,36.1622296,-86.774353,35.960394799999996,-83.92102609999998,160.3332660712026,False,56.0
"154 2nd Ave NNashville, TN 37201",3.0,"uptight prudes stay away, this is a safe haven for politicallynincorrect humor.the drinks were prompt and not watered down like so many of the district hotspots.the souvinier mugs are great reminders of why youre broke the next week.i'd do it again, but i'm a glutton for punishment.",Dick’s Last Resort,6158008894.0,28.0,2015-09-03,"Nashville, TN",/biz/dicks-last-resort-nashville,4.0,60,"Nashville, TN",Bristol D.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,283.0
"154 2nd Ave NNashville, TN 37201",3.0,"This was the first time I had been to dicks. I had no idea what I was in for. A friend told me we had to go to dicks so I just said ok. When we got in the host goes ""how the hell are you doing tonight,how was your swim in the river beach boy. I had a tee shirt and boardshorts that's where the beach boy came from. I said are you f***ing kidding be bro. My friend said they make fun of you at dicks. I had no idea I thought the host was just having a bad day. Now that I knew the back story at dicks. I was excited. The waiter we had was awesome. Being from NY I'm used to having quick comebacks when people joke. This waiter kept messing with me calling me names because i wasn't showing Him a reaction and had good come backs. I'm not gay but At one point he told me to stop getting excited and put my boner away. I replied thanks for telling the whole table I have a decent sized dick. I guess I turn you on because I can see your non existent excuse for a boner. The waiter had nothing to say back he went umm beach boy is funny I'll be back with your re fills. The waiter came back and brought a bag and wrote BONER BOY on the bag. So for the rest of the night my nickname was boner boy. As I was going past one of the girls at the bar said hey boner boy. I busted out laughing. This was the closest experience to being in college. I ended up just having a appetizer. They have happy hour here with $5 drink specials. They had some interesting things on the menu like gator bites. I do recommend coming here. It's a great time and when you have a few drinks in you, it gets better. It's more of a show than a place to eat. I have no complaints about the food. PROS:- great time if your with a group- waiter was awesome - be prepaid to have come backsCONS:- they put a bag on my head that said BONER BOY lol",Dick’s Last Resort,6158008894.0,275.0,2015-03-04,"Manhattan, NY",/biz/dicks-last-resort-nashville,4.0,60,"Nashville, TN",Josh M.,36.1622296,-86.774353,40.7902778,-73.9597222,763.6435628412805,False,1811.0
"154 2nd Ave NNashville, TN 37201",3.0,"I see a lot of negative reviews on this joint, let me just clarify....going to Dicks is NOT about the food, it's about the experience.  And my rating is not on the food, just the overall experience.If you're thin skinned, and just want to fade into the wallpaper, this is NOT the place for you. Otherwise, it was hilarious. We were set to do the Hick Chick tour bus (another hilarious experience) which meets up at Dick's for pick up, so that's how we wound up here--I have never heard of nor been to a Dick's before.There are plenty of warnings outside the place that they are paid to be rude/insulting, and will definitely make fun of you, so we weren't shocked when they immediately shouted out that Snooki and the Situation had arrived when they asked for our id's, lol. Being from Jersey, we are used to rudeness so we were equipped with quick come backs, but that just encourages the servers to take it up a notch. I have to add that if you engage them in 'normal' conversation, you'll find they're actually a lovely bunch.The food (I had a burger) was good, not great, but it's a BAR, and the drinks were good as well. A little on the pricey side, but again, it's a tourist spot.Restrooms were clean (surprisingly for the atmosphere) and they have a little 'gift' shop on the way out. Lots of drinks with take home cups (overpriced but great 'souvenirs').",Dick’s Last Resort,6158008894.0,40.0,2015-04-04,"Parlin, NJ",/biz/dicks-last-resort-nashville,5.0,60,"Nashville, TN",C M.,36.1622296,-86.774353,40.462050399999995,-74.33820370000002,737.1582735795421,False,1363.0
"154 2nd Ave NNashville, TN 37201",3.0,"This was our first stop when getting to Nashville for dinner. We started with the nachos. Not that good at all, the chicken was bland as if it was boiled. No taste to it at all. Next, for our dinner I had the buffalo chicky salad, the chicken was horrible. It was hard to chew and just nasty. My friend had the ""dolly,"" he literally couldn't eat it. My other friend had the fish and chips, which was also for the birds, blandest crap I've ever tasted. You come here, you're really coming for the ambiance of the place, which is sarcastic service and hats.",Dick’s Last Resort,6158008894.0,45.0,2015-08-28,"Bayonne, NJ",/biz/dicks-last-resort-nashville,2.0,60,"Nashville, TN",Desiree W.,36.1622296,-86.774353,40.6687141,-74.11430909999999,753.1102933001789,False,555.0
"154 2nd Ave NNashville, TN 37201",3.0,"Dirty dirty dicks....ahhh what to say. At least I got to keep the glass from my 16 oz $9.75 bluemoon. Such a tourist trap but it is one of those places you have to visit at some point in your life just to say you did. This is my third, I have been to San Diego and Baltimore in the past. I only went to this one because my friend had never been. Let me warn you: there are no limits to how much of an asshole the servers can be. I mean my friend and I got asked if we had STDS, I got called weavy-wonder, you name it. I'm just gonna say third time is a charm, I have no desire to go back here.",Dick’s Last Resort,6158008894.0,98.0,2014-05-18,"Philadelphia, PA",/biz/dicks-last-resort-nashville,1.0,60,"Nashville, TN",Charlotte D.,36.1622296,-86.774353,39.952335,-75.16378900000002,684.3254225105597,False,593.0
"154 2nd Ave NNashville, TN 37201",3.0,"It's not about the food or the drinks, it's about the entertainment and if you are easily offended or don't enjoy a good put down at your expense, there are a lot of good places to go instead. But for the laughs and group laughing...5/5 stars easy.",Dick’s Last Resort,6158008894.0,27.0,2015-08-18,"Anacortes, WA",/biz/dicks-last-resort-nashville,5.0,60,"Nashville, TN",mark e.,36.1622296,-86.774353,48.5020123,-122.62373559999999,1999.9592700719738,False,248.0
"154 2nd Ave NNashville, TN 37201",3.0,"I really enjoyed this place. Yes, they are rude but that's their thing. You can't go here without an open mind. Plus you will have to wear hats that they make for you with rude sayings on it. If that doesn't sound like a good idea to you, then you probably shouldn't come here. The food was pretty typical but the fried pickles were absolutely delicious! I would definitely check this place out again!",Dick’s Last Resort,6158008894.0,134.0,2014-12-25,"Freehold, NJ",/biz/dicks-last-resort-nashville,4.0,60,"Nashville, TN",Melissa I.,36.1622296,-86.774353,40.260111,-74.2737573,735.796156729354,False,401.0
"154 2nd Ave NNashville, TN 37201",3.0,Well the decor and atmosphere was some what amusing. But as far as the food it was just ordinary and not that flavorful. Also kind of over priced! Paid about $30 bucks for one drink and a Philly cheesesteak. Overall kind of disappointed. **susan- you obviously didn't read the part where we said it was disappointing. We will not be back.,Dick’s Last Resort,6158008894.0,7.0,2015-07-28,"Detroit, MI",/biz/dicks-last-resort-nashville,2.0,60,"Nashville, TN",Nick M.,36.1622296,-86.774353,42.3486635,-83.0567375,470.9214115667531,False,338.0
"154 2nd Ave NNashville, TN 37201",3.0,"Giving 3 stars because it's an awesome time, so much fun! Trust me when I say you're paying for the rude, hilarious service and NOT the food. Myself and 3 of my girls came and ordered nachos to split. Gross! Fake cheese sauce and barely any toppings. Nothing tasted fresh. I will be back because it's a great time but will probably just order drinks next time.",Dick’s Last Resort,6158008894.0,14.0,2015-07-21,"Manchester, CT",/biz/dicks-last-resort-nashville,3.0,60,"Nashville, TN",Jackie B.,36.1622296,-86.774353,41.775932399999995,-72.52147540000001,858.1652839115931,False,360.0
"154 2nd Ave NNashville, TN 37201",3.0,"The food was mediocre, typical chain restaurant quality and the service was, oddly enough, too nice. I would have overlooked the quality of the food (do NOT order the ribs... Just plain awful) and the overpriced drinks if the service had lived up to the reputation of the restaurant and provided some source of entertainment but it did not.  Our server just wasn't into the dick thing... I feel so odd complaining about a nice server but if I go into a restaurant and over pay for pretty basic food just so I can be treated like sh*t, I expect to be treated like sh*t!!!Anyway, if you find yourself hungry and in the area, I'd skip this place and go to Rippys. Service there is fast, prices are right and the food is delicious.",Dick’s Last Resort,6158008894.0,60.0,2014-07-09,"St. Petersburg, FL",/biz/dicks-last-resort-nashville,2.0,60,"Nashville, TN",Crystle C.,36.1622296,-86.774353,27.770379600000002,-82.66950849999998,626.2847094125646,False,728.0
"154 2nd Ave NNashville, TN 37201",3.0,"We went there specifically to see the atmosphere and knew what to expect when it came to rudeness and sarcasm.  It would've been nice to get a waiter who pretended to be rude.  We got the dudliest waiter ever.  I even told him it was my daughter's 17th birthday and we had gifts on the table and he did absolutely nothing.  We were jealous of the other tables, because they had such awesome waiters.  They were hilarious and here we sat with a dud and then the food was terrible just to top it off:-(  If our waiter was obnoxious, we really could've handled the food, but it was a complete waste of time and money:-(",Dick’s Last Resort,6158008894.0,4.0,2015-07-31,"Rockvale, TN",/biz/dicks-last-resort-nashville,2.0,60,"Nashville, TN",Jennifer B.,36.1622296,-86.774353,35.7576331,-86.5312318,31.04623430582712,True,622.0
"154 2nd Ave NNashville, TN 37201",3.0,Brenda was .... How do you say it nicely... I can't come up with the words to describe her.  Came with a big group and had a great time!,Dick’s Last Resort,6158008894.0,4.0,2015-01-10,"Naperville, IL",/biz/dicks-last-resort-nashville,4.0,60,"Nashville, TN",Kaitlyn M.,36.1622296,-86.774353,41.772910700000004,-88.147867,394.021380511084,False,137.0
"154 2nd Ave NNashville, TN 37201",3.0,"We had a really good time here. IF YOU COME HERE, you should know that the whole point is the experience. You are not looking for fine dining. The point of this chain is that they will be sarcastic, funny, and somewhat rude. If you cant handle that, dont come here. Our waiter, known as handsome, was great. He was very funny, and made fun of us in a very appropriate manner. My friend and i shared the XX margarita made for 2. That was really good. We also had the fried pickled app which was sooooo good. I want more. We both had the chicken fried chicken and it was good. Again, not the greatest, but good enough. Our waiter took pics with us, chatted with us the whole time, and made us enjoy our experience. I guess your experience depends on the server you get, and we truly enjoyed it!",Dick’s Last Resort,6158008894.0,514.0,2013-11-11,"Garfield, NJ",/biz/dicks-last-resort-nashville,4.0,60,"Nashville, TN",Diana M.,36.1622296,-86.774353,40.88148820000001,-74.113198,758.3827633239408,False,792.0
"154 2nd Ave NNashville, TN 37201",3.0,"Yummy food, fun environment... Order the gator bites and buffalo chicken sandwich! Drinks are awesome too! Highly recommended!",Dick’s Last Resort,6158008894.0,6.0,2014-10-24,"Belleville, IL",/biz/dicks-last-resort-nashville,5.0,60,"Nashville, TN",Stacy B.,36.1622296,-86.774353,38.520050399999995,-89.98399350000004,240.1170915779158,False,126.0
"154 2nd Ave NNashville, TN 37201",3.0,"Sorry, whomever in Marketing thought humiliation was proper entertainment for a tourist restaurant should be fired.My idea of having a meal is being treated nicely, not going to some joint to deal with staff that are obnoxious and rude.  I really don't like things thrown at me, like the straws, the bill or my food slammed down on the table.Some Bozo thought this is the way to bring crowds in.  Me, nope won't go back. I felt bad for the little old lady's out for lunch, who also got suckered in to eat here.FYI, their catch is service with an attitude, a bad one.  so this is not a fluke.  This is how they do it.  Not for me.",Dick’s Last Resort,6158008894.0,342.0,2014-04-26,"Washington, DC",/biz/dicks-last-resort-nashville,1.0,60,"Nashville, TN",Wm H.,36.1622296,-86.774353,38.8949549,-77.03664559999999,566.7091028370318,False,634.0
"154 2nd Ave NNashville, TN 37201",3.0,"This is a a tourist attraction. You go here to have a good laugh, not get the most amazing food in the world. Although the food wasn't half bad. And I definitely enjoyed our waiter and the service. Everyone in my group had a good laugh. Disregard any of the 1 star ratings. Giving this place 1 star because the servers were rude, knowing you would get that service when you walked in, is ridiculous. It's a fun place and if you go in with thick skin and a good attitude you'll have a lot of fun.",Dick’s Last Resort,6158008894.0,12.0,2014-07-08,"Westerville, OH",/biz/dicks-last-resort-nashville,4.0,60,"Nashville, TN",Kelly S.,36.1622296,-86.774353,40.126174299999995,-82.9290696,344.32703553858676,False,495.0
"154 2nd Ave NNashville, TN 37201",3.0,"This is truly a unique one of a kind place. The atmosphere would be the only reason to come here. The waitress' took our orders but wouldn't bring us the drinks we asked for instead she brought use ""angry balls"" which were more expensive then the bottleneck beers we ordered. The food was alright, definitely nothing I would want to pay for again. I got a little crab for $20+.The atmosphere is what truly makes this place. It's loud and funny. They make you wear these paper hats they make with crude sayings on them, it was hysterical. If they came down off the price I would have given them a better rating, however they do offer a military discount which was nice.",Dick’s Last Resort,6158008894.0,56.0,2014-07-18,"Fort Campbell, KY",/biz/dicks-last-resort-nashville,3.0,60,"Nashville, TN",Emily E.,36.1622296,-86.774353,36.63202655,-87.614847768302,56.95910780351048,False,668.0
"154 2nd Ave NNashville, TN 37201",3.0,"First time I went to this concept restaurant was 20 years ago in San Diego - I admittedly had a great time, staff were all funny, and a good time was had by all - the food was OK.Fast forward 20 years to the 2nd time.  I noticed the restaurant in Nashville and decided to go.The food is probably the worst food I'd had in 10 years.  Had 1/2 chicken and ribs - the chicken was so dry that it sucked all the moisture out of my system and there was no flavor or sauce.  The ribs were not only cold, they were still frozen when served to me.  I asked for another serving, and next thing I had a piping hot freshly microwaved dry flavorless 1/2 rack of ribs with no sauce.  The buffalo wings were not that good.  The best 'tasting' item which was still pretty bad was the salmon.  The food is an embarrassment to the microwave and serve industry.The ""theme"" is very tiresome and best suited to very wealthy teenagers, perhaps.  They create a hat for you with lame sayings or they make up something.  They act rude or don't care.The one from 20 years ago was fun.  The workers were like circus performers or comedians or soon to be entertainers/actors - really livened things up and folks had a great time, I remember 100's of bra's on the bar.  Now, it's a bunch of lame attempts of fun, really bad food and extremely expensive.",Dick’s Last Resort,6158008894.0,631.0,2012-12-31,"Woodstock, GA",/biz/dicks-last-resort-nashville,1.0,60,"Nashville, TN",John S.,36.1622296,-86.774353,34.101487299999995,-84.5193754,191.0103058811252,False,1334.0
"154 2nd Ave NNashville, TN 37201",3.0,"Know what you're getting yourself into before you go. Don't expect great food, friendly service or reasonable prices. This is a novelty attraction for TOURISTS. It's specifically designed for the experience of trying something completely outside of the realm of normalcy. It's a fun place to go with a bunch of friends and make fun of each other and the hats that are specially designed to make fun of you. This place is not good for kids or people who are sensitive about their physical appearance. They have 40oz bottles of a few popular beers.",Dick’s Last Resort,6158008894.0,58.0,2013-04-08,"Nashville, TN",/biz/dicks-last-resort-nashville,4.0,60,"Nashville, TN",Gabe F.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,546.0
"154 2nd Ave NNashville, TN 37201",3.0,"In town for the Country Music Marathon, had no idea what I walked in to....We had an enjoyable time,but the food was nothing to get excited about and they are pushy about add ons. Make sure if you order a beer, you pay attention, or you may have purchased yourself a couple of $9 beer glasses. Funny concept, but probably wont go back.",Dick’s Last Resort,6158008894.0,3.0,2014-04-27,"Muskegon, MI",/biz/dicks-last-resort-nashville,2.0,60,"Nashville, TN",Laura M.,36.1622296,-86.774353,43.234181299999996,-86.2483921,488.69741188379527,False,335.0
