restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
"2903 W End AveNashville, TN 37203",4.0,"Very similar to subway and quiznos, but with 1 main difference that really sets Which Wich apart -- customizability.At Which Wich, the world is your oyster. You can choose from their huge list of meats, cheeses, toppings, sauces, etc, and they offer some things that are hard to come by at other sub places, such as pesto sauce. You can also take as long or as short as you like and go back to previous toppings to add if you want, unlike the traditional ""line"" where you move on from section to section. What if you missed a section and wanted to go back and get, say, tomatoes! Well, at a traditional sub place, you would have to move backwards and disrupt the whole flow of sub-preparation, which would surely elicit grumbles from both the server as well as the rest of the customers. However, at Which Wich you can double check and even triple check your decision before turning it in to the cashier, after which you just have to wait and, voila! Your perfect sub is prepped exactly the way you want.",Which Wich,6153299920,85 reviews,2013-03-08,"Memphis, TN",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",John S.
"2903 W End AveNashville, TN 37203",4.0,"I was going to give this a 3-star review, but Yelp calls it ""A-OK."" Whereas a 2-star review is ""Meh. I've experienced better."" I think that better describes my experiences.I'll start with: Their food is good. Very tasty indeed. You do get to customize your sandwich quite a bit.However, it takes so long for them to actually make your sandwich. It took 9 minutes from when I placed my order to actually receiving my sandwich. It sounds persnickety, but there was nobody in front of me and there is no reason an uncooked sandwich should take more than a couple minutes to put together. Also, the food is not cheap. A medium-sized sandwich starts at $8.I would recommend JJ's over this restaurant for both price and speed, though probably on-par with quality.",Which Wich,6153299920,33 reviews,2014-02-25,"Chicago, IL",/biz/which-wich-nashville-4,2.0,70,"Washington, DC",Nick H.
"2903 W End AveNashville, TN 37203",4.0,"June 12, 2012 was the first time I ever went to this restaurant and I love it. I am a big sub person anyway. I love subs. Especially the Italian Subs hot or cold. I like this location because he pic your meats, cheese and veggies. I prefer the location downtown on 4th avenue near my job. I can walk there and back during my 30 minute lunch break. I like it because you can order a different sandwich combination every day and never eat the same sandwich twice during a work month...and they are reasonably priced.Go grab a sub and let me know what you think about them...which wich are YOU?",Which Wich,6153299920,781 reviews,2013-02-16,"Nashville, TN",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Melissa B.
"2903 W End AveNashville, TN 37203",4.0,Great selection just as you like it. Hot Reuben with the hot pepper mix spread. Super efficient - you mark your bag with your toppings spreads and ingredients. Just found out there is one in my hometown in CA!!!,Which Wich,6153299920,3 reviews,2014-06-17,"Belmont, CA",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Ray C.
"2903 W End AveNashville, TN 37203",4.0,"Great selection of food choices. Lively, happy spirited workers. Service is quick and the food is amazing. Definitely come here if you're in the mood for any type of sandwich.",Which Wich,6153299920,2 reviews,2014-07-02,"Manchester, NH",/biz/which-wich-nashville-4,5.0,70,"Washington, DC",Casey M.
"2903 W End AveNashville, TN 37203",4.0,"I guess I should review Which Wich now that I am apparently the Duchess of it?The major contributing factor to my Duchess-ness is that I work right down the street. I even walked there yesterday. Otherwise I don't think I'd go nearly as much. It's a pretty average sandwich place with a gimmicky ordering system, a ton of options and a convenient location. Nothing spectacular, but a decent place for a toasted turkey sandwich. It can be a little weird the first time you go, but basically you pick a bag from the meat category of your choice and fill in the bubbles with a sharpie to choose your toppings, etc.  They hang the bags up on a wire over the assembly line of workers who pass it down the row.Amuse yourself while waiting in line by drawing on your bag and giving yourself a fake name for them to call out when your food is ready. Make sure you draw on the back of your bag so you can see where you are in line once they start working on it! Also, get a milkshake and the house chips.",Which Wich,6153299920,188 reviews,2012-06-28,"Nashville, TN",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Lisa B.
"2903 W End AveNashville, TN 37203",4.0,"I like Which Wich. I really do. But there's nothing I hate more than stringy, long hairs in my food.  Given that there was a free-flowing ponytail preparing the sandwiches I can understand why there's hair in the food. While I enjoy sandwiches, I hate hair in my food even more.",Which Wich,6153299920,4 reviews,2014-03-23,"Bedford, TX",/biz/which-wich-nashville-4,1.0,70,"Washington, DC",Leigh J.
"2903 W End AveNashville, TN 37203",4.0,Absolutely love their bread! Which is my favorite sandwich chain in the city. I can't even describe to you how fresh their turkey tastes. My mouth is just watering thinking about it. Their veggies are also super fresh. And that bread yuuuum!,Which Wich,6153299920,157 reviews,2013-04-30,"Seattle, WA",/biz/which-wich-nashville-4,5.0,70,"Washington, DC",Misty M.
"2903 W End AveNashville, TN 37203",4.0,"I was meeting a friend in the West End area, prior to some more shopping. It was a little after 11, and I was so thrilled to get one of the few parking spaces in front. We beat the lunch busy time by just a few minutes. I ordered a turkey on wheat with cheddar cheese. It was yummy, did take a bit longer than I expected, but not that much longer. We both got combos and their chip selection is kind of average, kind of like at Subway. Since my small combo with tax was over $8.50, I think they should do a little better with chips or maybe some other side items. They also have rolls of paper towels near the drink machine. Call me crazy but this bugs me for some reason. I like my napkins! Overall it was good. Sandwich gets an A, everything else a C, for a B average.",Which Wich,6153299920,17 reviews,2012-12-21,"Nashville, TN",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Angie L.
"2903 W End AveNashville, TN 37203",4.0,"What a fun sandwich shop!  The food was amazing - the Ruben had very lean, delicious beef and the sauerkraut was just right.  The restaurant has a fun concept where they have you fill out your wrapper with all of the options (size, sandwich, veggies, condiments etc).  The chocolate chip cookie was warm and gooey and hit the spot.  My only complaint was that the sandwiches take a bit longer to prepare.  If the line is long, you are going to wait a good 15 minutes to get your food.  The ambiance was great at the shop.  I was eating here while at a half marathon weekend and didn't realize that it was actually a chain.  It has the feel of a local joint with the decor, which I really love!  Wish Which Wich would come to Ann Arbor!",Which Wich,6153299920,37 reviews,2013-05-13,"Ann Arbor, MI",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Shawna S.
"2903 W End AveNashville, TN 37203",4.0,"I've been visiting other sandwich shops lately for lunch but driving by on Saturday, I couldn't help myself on the way to work. WW is a meeting place of sorts for the West Enders and Vandy community. I can't walk in that place without knowing at least one person. So friends, cool.I enjoyed the Mediterranean sandwich with a slew of vegetables. Decent flavors especially with the peppers and such which, for example, a certain Veggie Delight sub lacks. Definitely a one step up from the ""WAY.""My only beef again is having chips be a separate purchase. I really think chips and sandwich are like spaghetti and meatballs or peanut butter and jelly. And I always want chips, just never remember until I leave. For the price, chips could be included. Just sayin'.",Which Wich,6153299920,271 reviews,2011-12-16,"Nashville, TN",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Sarah C.
"2903 W End AveNashville, TN 37203",4.0,"First, you should know I love which wich in generally.  So by default I love this which wich.  So this review is primarily about the staff and location.I come into this location quite a bit and it's usually not very busy yet they are slow as molasses at making my sandwich.  There will be no one else in the place and it still takes them 15 minutes to make my sandwich.  Not sure what's up with that.  Also the staff isn't as friendly (and varies a lot more) than the downtown location.Parking lot in front is tiny, but there's plenty of room in back.  Turning left on/off West End is a pain.  But they're open late which I love and sometimes I catch a friendly employee.  I still love you which wich--I just want you to love me back.",Which Wich,6153299920,167 reviews,2013-01-08,"Nashville, TN",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Emily A.
"2903 W End AveNashville, TN 37203",4.0,"I dont hate Which Wich and I even used to eat there maybe once a month when I worked down the road, but aside from the easy paper bag ordering, clever names and cute drawings people make on the back of aforementioned paper bags hanging on the wall (Love it.) the quality of the ingredients of a Which Wich sandwich are not that good. At all.The sauces and veggies are pretty good/fresh and there is a wide variety of choices to appease pretty much anyone, but the meat and cheese quality is very low. The bread is 2 star - I mean this on a scale where subway gets a 3 and store brand white bread is a 1.The meat quality is that of those little packets of lunch meat at the grocery store that cost about a dollar - I think its called 'budding', sadly my old roommate ate this all the time  'which' is how I know.Anyway - this place isn't total crap by any means, and its got a cute gimmick, but flavor wise I'd choose subway even and most DEF jimmy johns or jersey mikes over Which Wich. I am surprised Nashville gave it 4 stars. Y'all must be easily won over by the paper bag drawings...*vegetarian/vegan friendly",Which Wich,6153299920,232 reviews,2011-05-20,"Nashville, TN",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Kim Y.
"2903 W End AveNashville, TN 37203",4.0,"I normally frequent the locations in Murfreesboro and in Franklin, but went to the Nashville location tonight for a quick dinner. The food was delicious!My usual favorite is a turkey on white with bacon and mayo...but tonight I decided to go for my usual combo I order at Subway, the chicken on white with bacon and ranch. It was pretty tasty. I added some Doritos on the side and topped it off with a vanilla shake. The only negative I give about my meal is that the shake seemed more like a glass of milk and not a shake. Otherwise, this place is fantastic and the staff is awesome! :D",Which Wich,6153299920,152 reviews,2011-08-02,"Nashville, TN",/biz/which-wich-nashville-4,5.0,70,"Washington, DC",Kaleena 'Kala' H.
"2903 W End AveNashville, TN 37203",4.0,"This was the first Which Wich I had ever seen or ever visited.  I loved the name from the beginning and whenever I was driving through West End I would scream ""Which Wich""!Which Wich is a grilled sandwich shop, which seems to be a dime-a-dozen these days.  But at Which Wich everything is customized.  You can choose from many base sandwiches then choose exactly what you want on it.One thing I've noticed is that parking is difficult and there are times when this place is pretty busy, but for it's location, that's to be expected.I will always remember you as my first Which Wich.  My life has never been the same again.",Which Wich,6153299920,979 reviews,2011-04-10,"San Jose, CA",/biz/which-wich-nashville-4,5.0,70,"Washington, DC",Ryan L.
"2903 W End AveNashville, TN 37203",4.0,"Good sandwich joint. Got the muffuletta, on wheat I believe. Meat and such was good, bread was ok. 3 stars seems appropriate here.",Which Wich,6153299920,57 reviews,2013-11-02,"Nashville, TN",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Peter P.
"2903 W End AveNashville, TN 37203",4.0,"I went here for the first time recently after it being talked up by friends. I liked the layout of the ordering, it's nice to be able to pick and choose everything you want without having to awkwardly stand in line and point at things.I ordered the chicken pesto and my husband did the turkey bacon ranch. There were no other customers when we got there and multiple people working and yet it took about ten minutes before both of our sandwiches were ready. Which was a little irritating, but hey at least there's free wifi to help pass the time. I was excited to try my sandwich because I adore pesto, but it left a little to be desired. It barely had any chicken in it and was overfilled with lettuce, I had to take a lot off just to make the sandwich more flavorful. I ended up trying some of my husband's sandwich and wished I got that instead. The sandwiches are good, but not amazing. I'd definitely go here again because they do have a good variety of sandwiches, but next time I'll make sure to leave off the lettuce.",Which Wich,6153299920,15 reviews,2012-09-16,"Nashville, TN",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Carina N.
"2903 W End AveNashville, TN 37203",4.0,"The sandwiches are made to order, so pretty good.  Just can't believe I spent $14.00 on a small sandwich, chips, and drinks.....",Which Wich,6153299920,10 reviews,2014-03-04,"Atlanta, GA",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Liz W.
"2903 W End AveNashville, TN 37203",4.0,"Good food but they always mess up my orders, mostly not adding items or adding the wrong thing.",Which Wich,6153299920,1 review,2014-02-23,"Nashville, TN",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Kristen Q.
"2903 W End AveNashville, TN 37203",4.0,YUMMY!  This was my first time here and the choices just overwhelmed me.  You get to choose whichever type of sandwich elements you desire and they'll smack them together for a small price just for you.  I believe I had the BBQ chicken which was divine with some pesto sauce and a bunch of other ingredients I threw in for good measure.Have fun creating your own sandwich...it's never too late to switch from Subway and Quiznos to Which Which? where the choices are endless...mmm.,Which Wich,6153299920,200 reviews,2010-02-18,"Los Angeles, CA",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Kelly C.
"2903 W End AveNashville, TN 37203",4.0,"What a great sandwich I had today at Which Which?  This marked my first visit to Which Which?, and I look forward to making many more and trying many more variations to write a more thorough review.  I had a hummus sandwich on wheat with tomato, lettuce, avocado, red onions, oil and vinegar, salt and pepper.  Holy wow, it was good!  Generous scoops of both hummus and avocado.  If you prefer the meat sandwiches you might be thinking ""Yuck!"", but it was fabulous.  Can't wait to try more sandwiches.  Shakes look great too, as do the breakfast sandwiches.",Which Wich,6153299920,295 reviews,2009-03-13,"Nashville, TN",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Rachel S.
"2903 W End AveNashville, TN 37203",4.0,Great place for a quick lunch. Parking sucks at lunch time but the line moves fast.,Which Wich,6153299920,50 reviews,2013-01-24,"Nashville, TN",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Mark M.
"2903 W End AveNashville, TN 37203",4.0,"I like this place... it does fall into the category of ""fast food"" but it seems higher quality than some... I like the french dip with provolone, caramelized onions, horse radish, crushed red pepper, mushrooms... Yummo!",Which Wich,6153299920,54 reviews,2012-08-11,"21st/Vanderbilt, Nashville, TN",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Jason M.
"2903 W End AveNashville, TN 37203",4.0,great for fresh delicious quick sandwiches.  I am vegetarian and the avocado and toppings offerings are great.,Which Wich,6153299920,32 reviews,2013-08-23,"Nashville, TN",/biz/which-wich-nashville-4,5.0,70,"Washington, DC",Lisa J.
"2903 W End AveNashville, TN 37203",4.0,"My brother has been going on and on about how Which Wich is the bomb dot com and I finally gave in and went with him today. The ordering process for a newbie was a little overwhelming but in that awesome holy shit my brain is going to explode from all the excellent choices way! Choose your meat (chicken, turkey, seafood, beef, ham, etc) or not. Then take the corresponding bag and start marking the toppings off that you want. I actually started on one and realized I should have read ahead to see what my options were before capriciously choosing things. So I threw that bag away and started over. They also have sandwiches like meatloaf and BLTs. I didn't get the BLT this time because what toppings are you going to put on that really but I will get it next time. They only have one size so you don't have to choose that but the sandwich is plenty big...if you are bitching about the size of the sandwich you probably don't have any clue what a normal serving size is (hint: this sandwich is way more than one serving technically). Or maybe you are really really hungry - so order two or get some chips or a shake or all of the above!! Once you fill out the bag you pay at the cashier and hand them the bag. As someone else said, write something on the back of your bag too so that you can see where your sandwich is in the process. They have chips available too including my fave Terra chips. So I got chicken with cheddar cheese, fat free Italian dressing, bell peppers, peppercinis, ""hot pepper mix"", olives, salt, pepper, and garlic. I have to say the addition of hot pepper mix was the right call, it was really good!! I have to admit, I liked it a lot. It trumps all the other deli sandwich places I've been by a long shot. I also liked the serve yourself coke and the stand with various newspapers for you to choose from. I will most certainly be back to try different topping variations until I create the ultimate sandwich. It might take a while, but it will be a tasty journey!",Which Wich,6153299920,1027 reviews,2010-08-21,"Nashville, TN",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Nickie G.
"2903 W End AveNashville, TN 37203",4.0,"This place is like a Subway's, except instead of the person making your sandwiches asking you annoying questions (""Salt? Oil? Vinegar?"") at every step of your sandwich being made, you determine all of that ahead of time. Unlike a Subway's, there are more choices here.I came in here elated at their setup: Go to a wall that has a line of bags grouped by type of filling/meat. You take a red marker and indicate your choices directly on the bag per sandwich type. Write your name, take it to the cashier, and minutes later, the sandwich maker calls out your name with the sandwich already bagged inside it. In addition to sandwiches, you can also get write on cards to choose your cookies and shakes. Unfortunately, I wasn't too thrilled with my sandwich. It really does take like something I could get at a Subway's. I will definitely come back to try out their cookies and shakes.But if I'm short of cash, I would probably go up the street to Subway.",Which Wich,6153299920,534 reviews,2011-08-11,"Loma Linda, CA",/biz/which-wich-nashville-4,3.0,70,"Washington, DC",Ruiqiu K.
"2903 W End AveNashville, TN 37203",4.0,"Which Wich is the latest in funky franchises to hit the West End strip.  From the moment I drove by the Which Wich sign, I knew the place would be pretty cool... I was not alone.  When I finally ended up going there for my Saturday afternoon post hang-over meal, Which Wich was packed with people.  So many people, in fact, that it took about 30 minutes form me to get my sandwich!I just had a standard turkey sandwich on wheat with turkey, some veggies, and cheese.  What really separates the place from other sandwich shops (aside from the annoying do it yourself ordering technique) are the toppings.  For instance, instead of raw onion, they have fried onion strings.  Very nice and it adds a bit of crunch to the sandwich.  Also, Which Wich grinds up their bacon, so it does not come in strips, it is all chopped up.  I really like that they do that, it makes for lots of bacon in each bite!Overall, I thought the food was great and the price is right.  I will definitely eat the food again.  However, I do not like the write on the bag style ordering.  It really sucks.  I don't know if that is why it took so long to order the food, but I still don't like it.",Which Wich,6153299920,292 reviews,2008-08-27,"West Palm Beach, FL",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Robert K.
"2903 W End AveNashville, TN 37203",4.0,"I don't know how I missed trying this place out for so long!  It is wonderful!It's probably been noted a thousand times if once, but here it is again:  the ordering process is slightly confusing for a first-timer, but once you get the drill, its efficiency is nothing short of genius.  You grab a paper bag for the type of sandwich you want, and check off the fillings.  The ingredient options are far more vast and inventive than your traditional sub shop.  I am particularly fond of the turkey and avocado, with all the veggies!  The turkey reuben is also delish.  There are also some great options for sides.  The Terra Chips are a unique offering.  Tea options are equally good...I usually go half-and-half with black iced tea and raspberry.  Also, if you're wondering if you should try the pineapple shake?  Take the leap, my friend.  I promise you won't regret it.  It's family-friendly, even for your dog.  We have sat at the outside tables with our chihuahua Bella.  It was a charming outing, even if Bella sat with ears flattened the whole time, terrified of the cars flying by on West End avenue.  She calmed down when we gave her some turkey...go figure.The only thing that has ever marred my experience here is hunting for a table (it is popular with the Vandy set, after all) and one homeless pandhandler outside.  Still, this is my favorite sandwich joint hands down!",Which Wich,6153299920,20 reviews,2010-09-26,"Nashville, TN",/biz/which-wich-nashville-4,5.0,70,"Washington, DC",Anne D.
"2903 W End AveNashville, TN 37203",4.0,"I don't frequent chains very often, but Which Wich gets a pass. My usual is the tomato & avocado sandwich loaded up with all of my favorite veggies, but I'm a big fan of all of the veggie subs. It's fast (although the line can get out of control at lunchtime), cheap, healthy (mostly) and you can customize your sandwich to your heart's desire. Their house-made chips are also delicious. Pick up a sandwich and take it to Centennial Park across the street for a picnic.",Which Wich,6153299920,29 reviews,2012-04-15,"Nashville, TN",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Morgan L.
"2903 W End AveNashville, TN 37203",4.0,"The absolute best thing about Which Which is how you order. There's no pressure of standing in front of the person taking the order while you try to decide what you want. You simply walk in, grab the bag with the number associated with the type of meat you want on your sandwich you want, then fill in the specific dots for your extras. Next you hand your bag to the cashier and pay.  HINT: Draw or write something unique on the back of your bag so you can see where your bag is in the line. The wait is slightly long because of the toasting process, but the sandwiches are really good. I tried the Back Hammon, and it was superb!They lose one star just because parking isn't the best, but I guess that's par for the area.",Which Wich,6153299920,219 reviews,2009-08-23,"Nashville, TN",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Tonya O.
"2903 W End AveNashville, TN 37203",4.0,My absolute favorite sandwich shop. I love the set up and I like how you pick what you want on your bag. It's just great. They were also very quick to get us our food.,Which Wich,6153299920,10 reviews,2012-06-06,"Kingston Springs, TN",/biz/which-wich-nashville-4,5.0,70,"Washington, DC",Chelsea H.
"2903 W End AveNashville, TN 37203",4.0,"Want a sandwich just the way you want it? Okay this is your place. You have total control over what you can put on it- i'm talking more than just options that Subway has...we're talking cheese whiz, crispy onion straws and more. You start by picking a sandwich i.e. meat...then you choose cheese,dressing, and toppings. You mark all this stuff on a cool brown paper bag. Then they zip it down the line to prepare! They have great shakes too. All sandwiches are baked. I always add on a dill pickle.  My favorite is the Club. Often busy at peak times and this location has TERRIBLE PARKING. I'd either walk or have someone drop you off and pick you up in 10 minutes. Be careful on west end there are tons of cars turning all sorts of ways on that busy street. Make sure you're not stuffing your face with a sandwich while you're driving. Sign up for the loyalty club and get a free sandwich a purchase of a drink.",Which Wich,6153299920,280 reviews,2010-05-18,"Nashville, TN",/biz/which-wich-nashville-4,4.0,70,"Washington, DC",Stefanie P.
"2903 W End AveNashville, TN 37203",4.0,"My immediate concern when I saw the small sand""wich"" rolls was that I wasn't going to get full from this meal.  So I paid the extra $1 for double meat.The wide variety of toppings were cool, but they really didn't come through in the sandwich.  For example, if one ordered the turkey with cranberry and stuffing, those toppings really didn't shine through in the sandwich.I know this is just a sandwich place, but I have to say I'd rather spend my $5 at Quizno's, come away full, and have a flavorful sandwich.",Which Wich,6153299920,67 reviews,2010-06-21,"Chattanooga, TN",/biz/which-wich-nashville-4,2.0,70,"Washington, DC",Big B.
"2903 W End AveNashville, TN 37203",4.0,Very good sandwiches with many different choices.  The staff was very helpful with making my decision,Which Wich,6153299920,4 reviews,2013-06-01,"Rancho Cucamonga, CA",/biz/which-wich-nashville-4,5.0,70,"Washington, DC",Matt F.
"2903 W End AveNashville, TN 37203",4.0,"Oh. My. God.  Stop reading this review and go to your nearest Which Wich.  Even if it's not in your home state.I found this place because we were staying close by for a wedding.   For every day in town I went back it was so good.  Shakes, made to order sandwiches, etc.  Now I know what you're thinking: like Quiznos/Subway/Blimpies/etc?  No.  First off, they have over 50 sandwich choices, and that's before you start specifying your cheese, toppings, bread, condiments, etc!!  Secondly, how many of you are vegetarians or hang out with them?  They had five types of veggie sandwiches: bean patties, banana and peanut butter, avocado and veggies, etc.  Finally a fast food place for my gf and me!Next up: their shakes are too good.  And the fact that you can mix flavors means indecisiveness led to a brilliant discovery.  Strawberry and Hershey's chocolate rocked my already tilting world.Here's the kicker: on the last day we stopped in on the way to the airport.  Unfortunately on Sunday they open at 11, not 10.  Saddened, we took a picture of ourselves in front of the place to document the love.  We hadn't even headed back to our car when the lock clicked, the manager came out and said ""You guys are so cool!  For you, we're opening early, come on in!""  Customer service at fast food?  WHICH WICH!!!The downside: you've been reading this review (and I've been writing it) when we both could've been eating there!",Which Wich,6153299920,53 reviews,2009-08-15,"San Francisco, CA",/biz/which-wich-nashville-4,5.0,70,"Washington, DC",Scottie B.
