restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
4.5,Popular spot,"This is a popular spot in DuPont Circle. Sort of a gastropub. It was hard for me to find anything appealing in the menu however. I had some sort of salad with quinoa. It was decent and light. The atmosphere was loud and the place didn't seem that clean. From one end of the bar you can see into the...


More",Duke's Grocery,441,82,"June 22, 2015","New York City, New York",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",MBM212
4.5,Lunch,Creative sandwiches and small plates. Good value In a busy neighborhood. Worth a visit for locals tired of same old stuff.,Duke's Grocery,6,0,"June 9, 2015",,/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",GaryG V
4.5,"Lovely Spot, Off The Beaten Path","Luckily a friend told us to go to this hidden gem of a restaurant. We had sandwiches and burgers, both was delicious and their huge selection of especially beer but also other drinks is fantastic. The waiting staff is very nice and international, guests are mostly college students and other young locals. Absolutely recommended!",Duke's Grocery,87,29,"May 25, 2015","Sankt Polten, Austria",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Alexander A
4.5,Hipster burgers,"We learnt about this place on Washingtonian. They listed it as one of the best burgers in DC.
We arrived before noon on a sunny Sunday and it was already crowded. We managed to get a seat at the bar. We ordered the proper burger and potato cakes.
The burger was perfectly cooked, medium rare and juicy. Good quality ingredients....


More",Duke's Grocery,2343,1184,"April 26, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",HelenaGuerra
4.5,Great little spot,"Was in town to photograph the Cherry Blossom Festival and found this place the first night....went back for dinner EVERY other night I was there. Solid bar sandwiches with a gourmet twist makes choosing a favorite tough. Had the Spicy steak sandwich the first night. Was awesome! The house burger with a fried egg the second night. Great! And the...


More",Duke's Grocery,22,13,"April 13, 2015",Indianapolis,/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",GeoffC3100
4.5,"Really good, local, overpriced","The food was absolutely fantastic. I recommend the pork sandwich because it was so juicy and big. The prices were slightly higher than average, but I guess what do you expect for DC. It's a perfect distance walk from the DuPont metro.",Duke's Grocery,98,38,"April 10, 2015","Philadelphia, Pennsylvania",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",Chelssjh
4.5,Very good food,I was here with friends the other night. The food was very good. Service was mediocre which I found to be very surprising because of how good the food was.,Duke's Grocery,180,55,"April 8, 2015","Arlington, Virginia",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",Minutemen10
4.5,Very good brunch,"Visited on a Saturday after a suggestion from a local. The food is very good and the staff are friendly. I definitely recumbent the veggie brekkie, although most people in our group had the traditional and were very happy with it.
There isn't a lot of room and reservations are only accepted for more than 6, so it is best...


More",Duke's Grocery,85,36,"April 5, 2015","Philadelphia, Pennsylvania",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",Nuno B
4.5,Fab Bloody Marys!,"We visited Duke's on a Saturday for their unlimited bloody mary. We found the restaurant through an online search for best breakfast places and were pleasantly surprised by how good the drinks and food were. The staff was also super friendly. It seemed like a ""regular"" spot for people to meet up, but we didn't feel like we didn't belong...


More",Duke's Grocery,18,12,"March 21, 2015",North Carolina,/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",sandintoes33
4.5,Best Place on 17th,This is the best restaurant on 17th ST! The Proper Burger deserves all of the claim it receives. Staff is fantastic!,Duke's Grocery,2,1,"March 3, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Jonathan J
4.5,"Great burger, one of the best I've had","Part of the reason is that they use Creekstone Farms' premium black angus beef, melted on top is smoky Gouda, charred red onions, sweet chili sauce, dill pickles, arugula, and garlic aioli, it just melts in your mouth and the balance of flavors is spectacular.",Duke's Grocery,5,2,"February 10, 2015",,/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Pablo V
4.5,Great for happy hour,We sat at the bar and enjoyed $5 beers during their happy hour. The bartender was really friendly and helpful and the avocado toast was amazing! We got our drinks right away even though the place was pretty crowded. We didn't eat dinner here but the appetizers and smaller portions they had to offer were enough for us.,Duke's Grocery,38,20,"January 16, 2015","Wurzburg, Germany",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",Kuhleen
4.5,"Awesome burger, great relaxed spot","Duke's is a great spot for a laidback setting, and delicious pub fare. If you're expecting fancy food or high-end service, Duke's is not for you. If you want a great place to enjoy comfort food in a good little spot, you'll love it.",Duke's Grocery,28,13,"January 6, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Robert C
4.5,yummy Proper Burger!,"A casual place at 17th street neighborhood, good for drinks with friends if you're not in a hurry. The highlight is their so-called ""Proper Burger""! so yummy, the cheese is melted on the thick burger meat... oh now I'm hungry!",Duke's Grocery,30,6,"December 10, 2014","Jakarta, Indonesia",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",wulan
4.5,"Trendy, cozy restaurant with great ever-changing menu","Always enjoy my time at Duke's Grocery - great ambiance, great drinks, and I am always happily surprised with the menu. Go with friends or on a date, and you'll be sure to enjoy yourself!",Duke's Grocery,47,27,"December 6, 2014","Los Angeles, California",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",danielle n
4.5,Dupes,"The staff was great. The people were very nice, the menu was great and the food was very, very good... when you actually got it. It took about thirty minutes before our order was taken and another two hours before we finally got our food. The worse part is that we got no compensation for it. If you are in...


More",Duke's Grocery,80,26,"November 11, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,2.0,40,"Washington, DC",JohnBCowgill
4.5,"Great for happy hour, slow for brunch","I have to give this place a good review because the food is so good. That burger? Actually one of those most amazing around. Been a few times for happy hour/dinner and very, very satisfied. However, my one visit for brunch was a struggle. Food ended up being spectacular (which is why it gets a very good) but we had...


More",Duke's Grocery,8,4,"October 17, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",Diana B
4.5,Ran out of 90% of food...great burger,"The wait staff inside were great. We sat down and ordered some drinks. When we decided to order food they said that 80% of the items on the menu had run out. Then, when all of us got the burger, the waiter came and told us that they had run out of that as well.
What was left were 3...


More",Duke's Grocery,4,12,"September 29, 2014",washington,/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",jennyda2
4.5,Get the burger,"We were able to sit on the patio on the first chilly evening of the season so the environment was excellent. The service was tops and the food was very good. The burger was perfect. Also, our server recommened the Bell's Ale which is my new fav beer.",Duke's Grocery,77,35,"September 16, 2014","Key West, Florida",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Inthekeysfornow
4.5,Incredible.,"Try the Mexican Corn starter - never had anything as nice. The hummus with garden fresh vegetables and pitta was also amazing. truly, truly fantastic food and inexpensive! one of the best meals of my life, if not the best.",Duke's Grocery,1,0,"August 23, 2014",,/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Joanna L
4.5,Get the hummus,Walked by Duke's and a group of us just stopped for lunch. Great outdoor patio seating. Waiter was very helpful and kind. Recommended the humus - which comes with garden fresh vegetables. All of us enjoyed our meal - was a great find.,Duke's Grocery,335,141,"July 25, 2014","Chino Hills, California",/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",msa23_2000
4.5,Great lunch spot with revolving menu,"This eatery is meant to have the feel of East London. It's menu changes daily so you should check their Facebook page to see today's menu if you want to check it out ahead of time. I ate with some colleges and had a great cuban sandwich served piping hot and crisy. Another got the fish tacos of which he...


More",Duke's Grocery,116,53,"June 9, 2014",N. Virginia,/Restaurant_Review-g28970-d6776146-Reviews-Duke_s_Grocery-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",NCR_Flyer
4.0,Attentive staff and very good food,"We met friends here on their recommendation. It was noisier than I would have preferred, but staff was very attentive. The complimentary dessert was a lovely touch. Food was very good.",Casa Luca,146,29,"September 30, 2015",,/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",UWRF
4.0,A bit disappointed,"Went with my wife and another couple on a busy Friday night. The service was excellent, the ambience nice and the food just so so. I had a squid ink pasta and I was comparing it to a similar dish I had at Red Hen about a week ago. No comparison. The Red Hen dish was memorable and the Casa...


More",Casa Luca,103,63,"September 20, 2015","Potomac, Md",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,3.0,143,"Washington, DC",Traverler123
4.0,Just an average Italian resto,"Group of girls came here for dinner on a weekday. Services were great, no complaint. Food was just ok, not good nor bad. There was nothing special at all to make us come back. Pretty crowded when we left at 7.30pm. Majority of customers are 40s and up (just an observation).",Casa Luca,48,19,"August 28, 2015","Houston, Texas",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,3.0,143,"Washington, DC",LilianBloom
4.0,Bistro-style dining at a Price Premium,"Rich, flavorful Italian regional fare; a starter of antipasto meats, soft and hard cheeses, breads, and spreads to die for. We were surprised by the limited menu (it was restaurant week, maybe the kitchen wanted to keep the regular menu simple?) and small portions, but the quality and richness of the food was very good.
But be prepared for a...


More",Casa Luca,57,37,"August 27, 2015","Ashburn, Virginia",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",WorkFamilyFun
4.0,Could be Casa di Nonna,"We attended a wonderful wine dinner in which the many courses were ably complimented by equally wonderful wines. Starting with the hors d'oeuvres through the incredibly salad of lentils, arugala & grilled eel, a fabulous handmade pasta in light sauce & shaved truffles, a porchetta with sides of grilled verdure, another of polenta & cannilini
beans & a simple cake...


More",Casa Luca,79,23,"August 25, 2015","Alexandria, Virginia",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",Dogwood50
4.0,"Delicious Food, but Poorly Paced","My boyfriend and I went to Casa Luca on a fairly busy Saturday night, and while the food was absolutely delicious, the pacing of the meal soured our experience, which is not the type of experience I expected at such a high-end establishment. We ordered a bottle of wine and then placed our food order - when we go out,...


More",Casa Luca,29,17,"August 24, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",ksmerk
4.0,What a treat!,"A group of 4 of us arrived for dinner during Restaurant week. We thought it would be a good introduction to what we heard was a ""good italian restaurant"". We arrived on time, for our 8pm reservation, but the place was packed, and our table was not quite ready. By 8:15 the maitre D apologized for the delay, and offered...


More",Casa Luca,71,26,"August 21, 2015","Washington, DC",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,5.0,143,"Washington, DC",acdcusa
4.0,Very good Italian restaurant !!,"On our second visit to DC, we have no idea which restaurants visit, so with help of internet we came across this’ restaurant. The ambiante is very good, impeccable decor, attention very good.Very innovative and delicious dishes. We recommend this restaurant and will visit again.",Casa Luca,33,35,"August 20, 2015","Coral Gables, Florida",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",Sol Q
4.0,Excellent Ambiance and Food,"There are many great restaurants in DC but the service and atmosphere of Casa Luca rises above the crowds. The hosts and wait staff are polite and efficient, taking care to render customer service on every level. From the wine and appetizer recommendations to patient explanations, Casa Luca offers a dining experience that works for business meetings and family outings...


More",Casa Luca,34,7,"August 18, 2015",,/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",TheDenni
4.0,"Sleek, Hip, Italian Cuisine - With TLC","I chose Casa Luca for a private 16-guest dinner during a recent conference at the nearby convention center. Seated in the Lina Room basking in natural light from a wall of windows along 11th Street, we enjoyed cocktails, hors d'oevures, and an outstanding three-course meal meticulously prepared and served with superb red and white wine pairings. The service was flawless...


More",Casa Luca,4,2,"July 30, 2015","Essex, Connecticut",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,5.0,143,"Washington, DC",Mallard_Pt
4.0,Fantastic family celebration in a private room overlooking the kitchen.,"We had a marvelous meal for eight family members to celebrate my niece's assumption of command of the Air Force's 79th Medical Wing serving the national capitol area.We ate family style, sharing prosciutto served with white peaches and blue cheese, grilled crescia bread with with spicy sauce made from 'nduja sausage, two types of pasta, and two huge platters of...


More",Casa Luca,6,1,"July 30, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,5.0,143,"Washington, DC",frequentdiner024
4.0,Terrible,"Let's start off with the fact that out of 5 adults, no one liked anything. Nothing. This includes most of the service (there are exceptions noted below), the value for the money, and all of the food.
We had a Sunday night res and the restaurant was empty but we still had to wait, The hostess picked up the phone...


More",Casa Luca,182,86,"July 28, 2015",ny,/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,1.0,143,"Washington, DC",Mindyopp
4.0,Fresh Pasta Late,"After flying in from the west coast, Casa Luca offered great tasting fresh pasta even after 9 PM!
The casual ambience and cheerful service made a nice ending for the day. But the best feature was the fresh torn pasta sheets. When tossed with heirloom tomatoes, eggplant, and spinach, it was fabulous!",Casa Luca,99,49,"July 24, 2015","Yucaipa, CA",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,5.0,143,"Washington, DC",Dan_Yucaipa_CA
4.0,Gem of an Italian Restaurant in D.C.,"Traditional Italian dining at it's best. Loved this gem of a restaurant near the Marriott Marquis. Relaxing atmosphere, wonderful food and great service. You know you're in store for an amazing meal when the aroma greets you as you're seated in this intimate space. A glass of champagne, some sinfully cured meats and artisanal cheeses, followed by a gluten-free pasta...


More",Casa Luca,15,4,"July 23, 2015",Illinois,/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,5.0,143,"Washington, DC",PlannerHiker
4.0,Great italian food,"What a pleasant surprise to find this great Italian place by our hotel!
The pasta is amazing homemade and incredibly tasty
A must for pasta lovers",Casa Luca,98,52,"July 22, 2015","Les Matelles, France",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",FamilleClement
4.0,Outstanding Italian fare,"Our team was here for a business dinner associated with a conference. We were about 20 strong. Everything was excellent. The wine selection was nice, with Malbec and Cabernet Sauvignon for reds and Chardonnay and Pinot Grigio for whites. They have a very interesting interpretation of caprese salad: the mozzarella di buffalo sits atop a mixture of red, yellow and...


More",Casa Luca,484,139,"July 19, 2015","Boston, Massachusetts",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,5.0,143,"Washington, DC",Orso52
4.0,Wine on Tap? Yes Please!,"This place has a great vibe and wine on tap, what more could you ask for? I was here with some co-workers so the meal was business-like, but still a good time. We got a charcuterie plater that was so delicious and the proscutto was fresh off the pig. I would certainly recommend this place as our experience was good...


More",Casa Luca,191,73,"July 10, 2015","Sterling, Virginia",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",Ashley J
4.0,Outstanding high end Italian food,"The fresh pasta is a must. The small plates are to die for. They had a 2009 Italian Cab blend that was a cross between a super Tuscan and a Chianti. We were celebrating two birthdays and the staff made everything perfect. We will definitely return. We went at 4 PM on Sunday. No crowds, quiet and relaxed dining. For...


More",Casa Luca,158,37,"July 6, 2015","Huntingtown, Maryland",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,5.0,143,"Washington, DC",pierre20639
4.0,Good Food - Fresh Pasta,"Nice meal - was hear with a small group so we had limited menu choices. The food was well prepared and beautifully presented. I enjoyed my meal.
The Pasta was fresh the barucca salad was excellent and I and the fish was well prepared.",Casa Luca,90,135,"July 2, 2015","New York City, New York",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",JFSD
4.0,Very good Italian place near the Convention Center,"I spent an very nice evening with business friends, excellent food, good wine. Service was professional, wine could be tasted before making a decision. The Black Risotto was just delicious; price is upscale but justified. Location excellent - convention center and many hotels are close",Casa Luca,12,3,"June 30, 2015",,/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",G D
4.0,Fair,"Everything was just ok, not good service, when asking question the server did not know any of the answers",Casa Luca,25,28,"June 29, 2015","Ashburn, Virginia",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,3.0,143,"Washington, DC",barbara1954_13
4.0,Fresh pasta!,"This was a nice surprise, right around the corner from my hotel. Case Luca had an upscale atmosphere; professional service; great wine selection; and wonderful appetizers and main courses. I had the bruschetta, which was delicious, but HUGE! This is definitely one to share. It was a bit different with shaved slices of lamb on it, which was surprising. I...


More",Casa Luca,43,12,"June 26, 2015","Locust Grove, Georgia, United States",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",volleygirl44
4.0,Fine cuisine,"Fine Italian/south European cuisine. Excellent selection of Italian wines. Attentive service. Pleasant ambiance. Seating comfort is not ideal and when busy also rather noisy.
5 minutes walk from metro center metro",Casa Luca,149,62,"June 26, 2015","Ramat Hasharon, Israel",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",Ariel L
4.0,Wonderful meal and attentive service!,"Came here with my family for dinner and everyone enjoyed their meal! I had the filet and have to say the scent of rosemary that preceded the meal being placed on my plate made it even more delicious! And I want the recipe for the side vegetables! The other 3 ate pasta meals: one gnocchi, one with buffalo mozzarella and...


More",Casa Luca,43,25,"June 20, 2015","Portsmouth, New Hampshire",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",L0VE-TRAVEL-17
4.0,Romantic Dinner,"We had a beautifully paced dinner with Florentina. She was an excellent server. Our son had even ordered a bottle of wine delivered to our table to help us celebrate our 34th wedding anniversary. Food was excellent, wine was wonderful. The only problem was that we had a gift card from a dear friend for a group of restaurants (or...


More",Casa Luca,42,4,"June 17, 2015","Vienna, Virginia",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,5.0,143,"Washington, DC",TravelShopper2013
4.0,Great rooftop reception,"Went for a rooftop reception, and the people and the food were great. Had Arctic Char and Filet Mignon, along with a wide assortment of appetizers. View of the city was terrific and the servers were very friendly. The two wine selections from Italy were good.",Casa Luca,134,50,"June 12, 2015","Sewell, New Jersey",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",Bob M
4.0,"Beautifully done food, very good service, unfortunate atmosphere","The Washingtonian 100 Best Restaurants 2015 describes the noise level as ""chatty."" We actually found it ""deafening.""
There's a round booth at the front end of the restaurant. Last night that booth was filled with a group who were actually screaming at one another; truly, screaming. Because the booth is round wood, it acts as an amplifier, as the sound...


More",Casa Luca,101,101,"June 3, 2015","Hyattsville, Maryland",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,3.0,143,"Washington, DC",ryan61562
4.0,"A very tasty visit, but rude welcoming by the hostess!","I visited Casa Luca with 9 colleagues while on a business trip on Sunday evening. Our arrival at the restaurant wasn't very smooth... A colleague of mine had made the reservations, provided them with a credit card number and called the day itself to confirm our reservation. We arrived on the clock at the restaurant, but nope, no table was...


More",Casa Luca,21,14,"May 24, 2015","Antwerp, Belgium",/Restaurant_Review-g28970-d4584611-Reviews-Casa_Luca-Washington_DC_District_of_Columbia.html,4.0,143,"Washington, DC",Snullie
