restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
4.0,Au Average Pain,"This Au Bon Pain has four distinct areas at L'Enfant Plaza. There is the quick walk in and out most people know, and sit down areas broken down across three seperate areas. The food is ok, not great and the wait staff is mostly ambivalent to want serving you. This is a mix of office folks with the many federal...


More",Au Bon Pain,594,253,"January 17, 2013","Washington DC, District of Columbia",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,3.0,29,"Washington, DC",GoodFood88
4.0,Hot Soup,"Head into this chain and get a large hot bowl of soup from the daily offerings and add a loaf of fresh bread and dessert from the bakery. Head over to the mall or ice skating area of sculpture garden for the perfect inexpensive winter picnic. This works out well for a family or a date. Not easy to get...


More",Au Bon Pain,83,32,"January 2, 2013","Charleston, South Carolina",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,3.0,29,"Washington, DC",thf077
4.0,Not too bad,"Au Bon Pain
Nice brekky. Had a ciabatta with bacon, egg and sausage. Very small servings. Probably could have easily eaten two of them! None the less it was very tasty and the staff were friendly and efficient.",Au Bon Pain,319,176,"December 17, 2012","Brisbane, Australia",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",Nathaen M
4.0,Great sandwitches!,And a very nice crew. Not cheap but good healthy non-fast-food eats! There wasn't lot of room to sit but there was outside seating.,Au Bon Pain,70,36,"November 25, 2012","Media, Pennsylvania",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",CWestcott
4.0,Great!,"I am not in the habit of writing reviews for ""chain"" cafe's but for this little travelers oasis I will make an exception. Every time I pass through Union Station I make my way to this corner bistro. I have soup and a mini baguette or two. All of their soups are delicious and, if they have it when you...


More",Au Bon Pain,1,0,"November 19, 2012","Florence, Mississippi, United States",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,5.0,29,"Washington, DC",John H
4.0,Pretty good,"There are A LOT of these bakeries in DC. One of the people in our group would often wonder off in the middle of the day (for no reason) and he would always return with pastries from here (and he didn't set out to find them). Of course, they weren't the best pastries on the planet, but they're worth the...


More",Au Bon Pain,11,3,"November 10, 2012","Great Falls, Montana",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,3.0,29,"Washington, DC",Madeleine W
4.0,Nice but pricey,"Good selection of tasty food, but breakfast for 2 (2 coffees, tiny breakfast sandwich, tiny salad wrap and a tiny cupcake) turned out to be almost $20.",Au Bon Pain,1,0,"September 28, 2012",,/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,3.0,29,"Washington, DC",olegnaumov
4.0,Good for a Quickie,This place is in a great location at Union Station and has greaat quick ezat and run sandwiches. Very clean but a little pricy for what you get,Au Bon Pain,223,72,"September 21, 2012","Sudbury Ontario, Canada",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,3.0,29,"Washington, DC",zr9000x
4.0,Did not handle the crowd well!,"Union Station Location, Saturday morning of Labor Day weekend 2012. An absolute disaster in terms of service, crowd control and wait time.
Generally like these little sandwich shops with the pretentious name and pricing, but this was a mess",Au Bon Pain,89,26,"September 4, 2012","Richmond, Virginia",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,3.0,29,"Washington, DC",nigel'smom
4.0,A step up from Subway,"We ate at 2 different Au Bon Pain in Washington, DC. The first one was near the Post Office Pavillion and the second one was not too far from there either.
Anyway, the soups were very nice, a large variety to choose from. The bagels were interesting too. One of my daughters had a turkey club sandwich on both occassions...


More",Au Bon Pain,72,40,"September 2, 2012",toronto,/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",TorontoSunvacationer
4.0,Good Value,Very clean and good selection of snacks. Very tasty soups and snacks. Free WIFI and very friendly service,Au Bon Pain,36,28,"September 2, 2012",Canterbury Kent United Kingdom,/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",PearceFamily
4.0,The Danish tasted like it was a week old!,"I was surprised that after ordering a chocolate croissant, it tasted stale and not worth eating. Given the volume that these restaurants have, you'd think that they would replace the food that has been sitting on the shelves after a day or two. This one tasted like it had been there for at least a week. We did have some...


More",Au Bon Pain,222,70,"August 1, 2012","Scarsdale, New York",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,2.0,29,"Washington, DC",Arthur G
4.0,Good food in Union Station,"Our made to order sandwiches were good, but we really liked the French bakery items, especially the chocolate croissants. They also had little packets of carrots for a healthy alternative to chips.",Au Bon Pain,33,17,"July 21, 2012","Columbus, Ohio",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",JBarohn
4.0,Another good sandwich shop,"The bread is exceptionally good, as you would expect. Not open after 5 or 6 pm usually though. Breakfast sandwiches are fresh and tasty!",Au Bon Pain,52,20,"July 14, 2012",KC,/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",middle_aged_mom_12
4.0,Disappointed,I thoroughly expected a bigger selection of pastries. I settled for a scone and my husband had a almond croissant. Both were dry and not very good. They have breakfast and lunch items. Free Wi-Fi.,Au Bon Pain,5,4,"June 12, 2012","Glendale, Arizona",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,2.0,29,"Washington, DC",GlendaleAZ-traveler
4.0,What a pleasant surprise,"I knew that Au Bon Pain had the pastry catagoy represented, but they have soups too!! Who knew. The varieties are plenty.
Oh yea, and the pastry. I just had the best, most fantastic, life altering experience with a coconut macaroon. did I mention that it was dipped in chocolate? AND it had little tiny bits of pineapple mixed in....


More",Au Bon Pain,177,52,"June 5, 2012","Newborn, Georgia",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,5.0,29,"Washington, DC",garliclover101
4.0,"Great, healthy selections....","Great, healthy salad and sandwich selections. Food was fresh, and staff was helpful; some staff had difficulty with English but it worked out.",Au Bon Pain,16,38,"June 2, 2012",East Tennessee,/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",KLF2005
4.0,yum,yummy food and good coffee - you can find lots to eat here.,Au Bon Pain,24,10,"May 31, 2012","Denver, Colorado, United States",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",Spaulding79
4.0,Great for a quick breakfast or lunch,"We needed a quick breakfast and did not feel like eating at the hotel. I also stopped in a few days later for lunch. The breakfast selection was great as was numerous choices for lunch. Good, quick, tasty food.",Au Bon Pain,25,7,"May 25, 2012","Lancaster, Pennsylvania",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",cmhd1
4.0,"Quick, healthy choices","This is a wonderful place to get quick, on the go lunches. The best part is the healthy food choices. In a very busy place, at the height of lunch hour, it is easy to get in and out in five minutes. The convenience is a great added plus",Au Bon Pain,226,76,"May 14, 2012","Fort Smith, Arkansas",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",cphilpot
4.0,Great in any state,"They have these in Chicago too. They are great for fast, self serve food. This location is right in the center of the museums and has great outdoor seating. Service is fast, friendly and yummy!",Au Bon Pain,37,10,"April 29, 2012","Grand Rapids, MI",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",BrockHolidaze
4.0,"Nice, quality fast food","Convenient central location, good choice of freshly-prepared soups, sandwiches, salads, and desserts.",Au Bon Pain,36,4,"April 1, 2012","Austin, TX",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,4.0,29,"Washington, DC",jpc36
4.0,Who uses iceburg lettuce anymore? This place!,"The place was all right...I mean, there wasn't hair in our food or anything- but it was just an overall not special experience. My Greek and Caprese salads came with iceburg lettuce...so gross and worthless-but with a Washington DC price tag! Not good.
The waitress was not even busy but somehow managed to never fill up our drinks or give...


More",Au Bon Pain,14,19,"March 19, 2012","Richmond, Virginia",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,3.0,29,"Washington, DC",Jill T
4.0,smelled like a good bakery !,"traveling in DC, doing lots of walking & the smell of the bakery was tempting! had lunch w/ family..it was ok-not fabulous, not bad..the bakery while smelling wonderful was also just ok..maybe I picked the wrong thing because it sure did smell wonderful.",Au Bon Pain,40,14,"November 11, 2011","O'Fallon, Missouri",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,3.0,29,"Washington, DC",redstapler
4.0,Very expensive for ordinary food; bad layout,"The Aub Bon Pain at L'Enfant Plaza, Washington, DC, was recently re-opened after a year of moving and renovations. The new store is much smaller than the previous eatery but the prices for most items have skyrocketed. I purchased a large soup and a bottled drink and the bill (including tax) came to over $8. They charge $5 for a...


More",Au Bon Pain,26,18,"September 12, 2011",Virginia,/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,2.0,29,"Washington, DC",RMG4369
4.0,Decent food,Pleasant place with good food for a quick and casual lunch.,Au Bon Pain,160,20,"July 19, 2011","Potomac, Maryland",/Restaurant_Review-g28970-d5059927-Reviews-Au_Bon_Pain-Washington_DC_District_of_Columbia.html,3.0,29,"Washington, DC",Potomac_11
4.0,Poor service cold food,"We were the first table in the restaurant for brunch. There were several waiters standing around and drinking coffee. Took 20 minutes to get a cold cup of coffee and to place our order. Took several attempts to get drink refills. Our eggs were over cooked but we were never asked how the food came out so we couldn't complain....


More",Ulah Bistro,4,4,"June 12, 2015","Houston, United States",/Restaurant_Review-g28970-d1034242-Reviews-Ulah_Bistro-Washington_DC_District_of_Columbia.html,1.0,83,"Washington, DC",Andrea Ruth T
4.0,A pre-theater culinary and experience disappointment,"Unfortunately not what we expected. Despite the advertising, no valet service available. That's a BIG problem in Adams Morgan where there is plenty of street parking but available spots are at a premium. Restaurant was EXTREMELY loud. The hostess was downright rude from the moment we walked in the door. $28 steak frites was overpriced, over cooked and under delivered....


More",Ulah Bistro,93,46,"April 19, 2015",Virginia,/Restaurant_Review-g28970-d1034242-Reviews-Ulah_Bistro-Washington_DC_District_of_Columbia.html,2.0,83,"Washington, DC",GoneDivingVA
4.0,Food was nice but service was not good,"This restaurant is directly across the street from the popular Ben's Chili Bowl, so if you are not a chili dog kind of person it is quite appealing. We visited on a Sunday afternoon and arrived too late for brunch (ends at 4 p.m.), so we ordered from the dinner menu and sat outside. It's quite noisy with all the...


More",Ulah Bistro,62,15,"April 14, 2015","Alexandria, Virginia",/Restaurant_Review-g28970-d1034242-Reviews-Ulah_Bistro-Washington_DC_District_of_Columbia.html,3.0,83,"Washington, DC",DD S
4.0,"Good food, fun atmosphere in a good location.","This casual dining experience on U St right near the Metro Station offers a great menu and a fun atmosphere. Our waiter was a young guy with an adrenaline tattoo, and he was energetic and attentive. That being said, the service was extraordinarily slow, for which the waiter kept apologizing. We were a table of 3, and one of our...


More",Ulah Bistro,63,28,"March 27, 2015","Terre Haute, Indiana, United States",/Restaurant_Review-g28970-d1034242-Reviews-Ulah_Bistro-Washington_DC_District_of_Columbia.html,3.0,83,"Washington, DC",Jennifer A
4.0,Great Brunch!,"Visited on a Sunday morning for brunch and was happy with the choice. This place was recommended by the concierge at the Liaison Capitol Hill. My girlfriend and a friend had the bottomless mimosas and breakfast for $29, which actually turned out to be a great deal. The Lox platter was very good, as were the other standard breakfast dishes...


More",Ulah Bistro,18,13,"February 16, 2015","Philadelphia, Pennsylvania",/Restaurant_Review-g28970-d1034242-Reviews-Ulah_Bistro-Washington_DC_District_of_Columbia.html,4.0,83,"Washington, DC",grt81584
4.0,Horrible Service!,"I was so excited to meet my friends here after searching high and low for a great brunch spot. Needless to say, we are all very disappointed. The service ruined our experience. We waited 30 minutes for water to arrive at our table and they were not packed. There were about 5 tables full of people. She messed up our...


More",Ulah Bistro,8,9,"January 9, 2015","Washington, District of Columbia, District of Columbia, United States",/Restaurant_Review-g28970-d1034242-Reviews-Ulah_Bistro-Washington_DC_District_of_Columbia.html,2.0,83,"Washington, DC",Melissa P
