restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
"2264 Lebanon RdNashville, TN 37214",4.0,Saw this place just sitting there... Over and over.. Thinking it was more like a fast food place or something. Decided to give it a try and goodness I'm glad I did! Pasta is amazing!!! So many choices and it's all so delicious. Will definitely be back. Glad I live close,Mirko Pasta,6158827990.0,18.0,2015-06-25,"Nashville, TN",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",Jordan L.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,270.0
"2264 Lebanon RdNashville, TN 37214",4.0,"Nice spot, good ambiance.  Garbanzo dip with bread was very tasty.  Also had spinach/artichoke dip.  More runny than expected, but very good.  My spinach with eggplant ravioli was excellent.  My partner was disappointed in her Caesar salad.  The dressing was too heavy on the anchovies for her taste (mine,too).  House cabernet was good quality.  Overall, good quality and value for lunch.",Mirko Pasta,6158827990.0,11.0,2015-08-09,"Nashville, TN",/biz/mirko-pasta-nashville-4,4.0,66,"Nashville, TN",Bart A.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,397.0
"2264 Lebanon RdNashville, TN 37214",4.0,"This was one of the best Italian restaurants that I have ever had. When compared with Olive Garden, the food here is superior in every aspects. Their portion sizes at a first glance seems very small, but the food is VERY filling (3 raviolis and I am more filled than at Olive Garden). All the food was very flavorful and was worth coming back for. The service was great, and the employee went beyond her way to make sure that the experience was great. Thus, I would recommend this restaurant to anyone who wants good Italian food.",Mirko Pasta,6158827990.0,32.0,2015-09-07,"Birmingham, AL",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",Reviewer P.,36.1622296,-86.774353,33.5206824,-86.80243259999996,182.09813274782778,False,530.0
"2264 Lebanon RdNashville, TN 37214",4.0,"We hit up Mirko probably once a week--great little Italian stop in our neck of the woods.Standard bread and bean dip when you arrive, always tasty. Super reasonable prices, and we love the ""build your own"" pasta options. My boyfriend always gets fettuccine with spicy pink sauce, and I typically go for rigatoni bolognese. Great desserts, and pleasant, helpful wait staff. Great wedge salad too!I really have enjoyed every experience I've had at Mirko. Cozy, welcoming vibe and fantastic service.",Mirko Pasta,6158827990.0,125.0,2014-05-28,"Nashville, TN",/biz/mirko-pasta-nashville-4,4.0,66,"Nashville, TN",Megan K.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,496.0
"2264 Lebanon RdNashville, TN 37214",4.0,"I was bummed when I noticed yet another empty building on Demonbreun that once housed Mirko Pasta, but luckily they just moved spots. Gotta love the Demonbreun curse!Came here with some coworkers to the new location, it's in a strip shopping area that's kinda in an odd spot... but the space is large and has a good amount of room for large parties. The food was what I remember it being, good pasta and sauce with a nice $8.00 lunch menu. I ordered the tuscan stew which had a variety of seafood in it. I know it was a stew but I was hoping for a tiny bit more broth. But the flavor was good and I was happy with my dish. Just a bit pricey ($14.00) for lunch.I noticed that they have house wine on the table, which is a nice addition for sure! Glad this spot is in the area, and I will probably visit during work hours but not after.",Mirko Pasta,6158827990.0,484.0,2013-12-19,"Nashville, TN",/biz/mirko-pasta-nashville-4,4.0,66,"Nashville, TN",Sheena T.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,834.0
"2264 Lebanon RdNashville, TN 37214",4.0,"Do you remember the song from Dolly Parton, ""My Coat of Many Colors"". I was singing the food(s) of many temperatures. The pasta (ravioli) was cold, the cheese in the pasta was almost room temperature, the pasta sauce was luke warm and the bread was warm. All of this on one plate. The pasta sauce was worse than store bought. The edges of the pasta were so hard I had to cut them away. The waitress was nice and friendly enough. But she never asked if the food was o.k. This was a  lunch special so it was $8.00. It wasn't the worst that I had ever had so I will give them 1 star.I am a bit confused if everyone that loves this place goes later at night. I couldn't recommend this place at all.",Mirko Pasta,6158827990.0,18.0,2014-11-06,"Nashville, TN",/biz/mirko-pasta-nashville-4,1.0,66,"Nashville, TN",Joseph M.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,695.0
"2264 Lebanon RdNashville, TN 37214",4.0,"Mother's Day lunch... We were a party of 24 that turned to 14 and the manager was not very happy about that. As we all sat down the server was not happy that another server was assigned to help him with our party. As an ex restaurant manager myself I would've taken that to the back. But as we ordered drinks and appetizers, it did get a little better. We had the bruschetta which was really good and fresh.  It was well seasoned and the fresh basil and tomato we're great. We also had the artichoke dip which was good too but not served super hot.  As you know the premise of this restaurant is fresh pasta and I could see the headache building for the chef as the restaurant was more than half full and I could envision the pots of boiling pasta water filled to the brim.  As our entrées arrived I was able to try a spoonful of the Bolognese which was very good. As I was looking over the menu though I decided for the pappardelle pasta and Granchio sauce.  This is the definition of Granchio directly from their website.  Granchio lump crab meat, white wine, diced tomato, garlic, olive oil and hot pepper.  Homemade pasta is very thirsty and I could tell mine had dried up by how the pasta stuck together and the sauce was not evident, so I asked for some extra olive oil. After I had added the olive oil and tossed my pasta, I went for another bite.  The crabmeat was not lump as honestly for the price I was not expecting that, but I was expecting a little more than what appeared to be backfin. There was no seasoning and I could hardly tell that there was white wine and garlic in the sauce. Overall I think this dish was not put together very well.  The rest of the table seemed to like what they had, so I will probably go back to try another dish.  Over all our experience was good but I must say the hospitality was not there in the beginning and that's the first chance to WOW someone.  On a lighter note the restaurant was very clean and they were willing to take a reservation for a party as large as ours on Mother's Day.",Mirko Pasta,6158827990.0,17.0,2015-06-28,"Lakewood, TN",/biz/mirko-pasta-nashville-4,3.0,66,"Nashville, TN",Jay R.,36.1622296,-86.774353,36.013413899999996,-84.03185620000002,153.81557718393412,False,2048.0
"2264 Lebanon RdNashville, TN 37214",4.0,"Sat for 15 mins just for a waitress, very apologetic and said she would be extra attentive to us but that didn't happen either. I heard this place was great but was not impressed with my visit at the donelson location. Food was bland and never was asked for a drink refill. Will never come back.",Mirko Pasta,6158827990.0,1.0,2015-04-25,"San Antonio, TX",/biz/mirko-pasta-nashville-4,1.0,66,"Nashville, TN",Heather H.,36.1622296,-86.774353,29.424600199999997,-98.4951405,824.1849700611025,False,295.0
"2264 Lebanon RdNashville, TN 37214",4.0,"Excellent food - if you are ever in the Nashville area this is a must - everything is super fresh, amazingly tasty and the staff is very friendly- !!! Will be back for sure",Mirko Pasta,6158827990.0,2.0,2015-06-26,"Orland Park, IL",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",Cindy D.,36.1622296,-86.774353,41.6303103,-87.8539425,381.6451131734042,False,172.0
"2264 Lebanon RdNashville, TN 37214",4.0,"Oh my! Seriously finding italian this good is an amazing thing, especially when it this inexpensive, is a true find. The bean dip they serve with the bread is amazing. And the create your own pasta with any of their fresh, made to order, pastas, pure perfection! I could go to this place again and again, as their food is so good. Especially the mushroom ravioli with mushroom sauce! So good! Seriously, the only place better is Amerigo, but being so close to home this place is just as good. I can't have enough... I only wish they had more locations in Middle Tennessee.Here it is create your own pasta every day and I love it. Only change I would recommend is a scampi sauce option.",Mirko Pasta,6158827990.0,244.0,2014-04-05,"Nashville, TN",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",Benjamin S.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,685.0
"2264 Lebanon RdNashville, TN 37214",4.0,"I've eaten here once, and I chose something a little off compared to the other things on the menu, and honestly my sense of trying something new didn't work out for me that time because I didn't really like the meal. Every pasta I had tasted dry to me, like it needed more sauce. But the environment there is perfect and you feel amazing . Just wish they could work on the food a bit.",Mirko Pasta,6158827990.0,40.0,2015-06-08,"Nashville, TN",/biz/mirko-pasta-nashville-4,3.0,66,"Nashville, TN",Sierra N.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,384.0
"2264 Lebanon RdNashville, TN 37214",4.0,"I loved going to Mirko when it was in Midtown, so I was thrilled when this location appeared just down the street from my house. That was, until I ate there. I've given this location lots of tries. Lots. And it always falls flat. My last experience is a pretty good snap shot of how it goes. We sit and wait for a server. And wait. Oh, and then wait. Once he or she arrives, we order drinks -- because we like wine. But any appetizers (and or the free dip they serve) arrives much ahead of the wine. So far ahead that we only order one drink, when we'd like two ... or three (don't judge, we walk there). Then, there's the dip. It's a white bean dip with rosemary and olive oil. The drip, usually the consistency of hummus arrives drowning in oil. Yuck. I order GF pasta with broccoli added and the broccoli isn't cooked. I don't think I'll be giving them any more chances.",Mirko Pasta,6158827990.0,325.0,2014-08-15,"Nashville, TN",/biz/mirko-pasta-nashville-4,1.0,66,"Nashville, TN",Erin D.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,873.0
"2264 Lebanon RdNashville, TN 37214",4.0,Food was delicious. Service was friendly. Ambiance was good for date night. We are from out of the area so I don't know what the liquor laws are around here but they serve beer and wine and they were able to mix up a few good cocktails with some bubbly.,Mirko Pasta,6158827990.0,13.0,2015-04-16,"Easton, MA",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",Lori L.,36.1622296,-86.774353,38.7742826,-76.07633050000003,614.586227382931,False,253.0
"2264 Lebanon RdNashville, TN 37214",4.0,"I have found some of the best Italian food in strip mall locations. I wasn't disappointed! The pasta was delicious. I would definitely recommend for a nice, enjoyable evening out.",Mirko Pasta,6158827990.0,2.0,2015-07-12,"Vernon Hills, IL",/biz/mirko-pasta-nashville-4,4.0,66,"Nashville, TN",Jeffrey A.,36.1622296,-86.774353,42.2194686,-87.9795188,422.81877170228773,False,179.0
"2264 Lebanon RdNashville, TN 37214",4.0,"to missyjohnson@mirkopasta.…3 days agoDetailsI want to start this email off with the word APPALLED!!!! Last night was our 15 year wedding anniversary . We made reservations 4 day in advance,for our suppose to be special night. We arrived to not have a table ready, and waited 30 minutes to get one. Once we were seated our table was patio furniture with our door chairs that were strun throughout the restaurant . BUT it gets worse next we sat for 10 minutes without service until my husband got up and asked the hostess what was going on... And could we get our server. Only to get our drinks brought to us in styrofoam cups and bean dip in a styrofoam bowl. ARE YOU KIDDING ME?? We reserved this 4 days in advance .. It's not like you didn't know we would be arriving ! We never got our appetizer of spinach dip.. I think because our server was clearly overwhelmed with all the disarray of people and patio furniture ..We were at your restaurant over 2 hour just to get our dinner!! UNACCEPTABLE ....We asked our server to speak with the manger ,that never happened either... In my 40 years of living this by far was the worst dinning experience ever!!! We live in Donaldson and we believe in spending our money with the locals as much as possible . BUT Mirkos we will never be back!!! We are very establish bussiness wise here in Donalson and the word Mirko will never be one of our recommendations to anyone!! I understand that restaurants get busy and things happen. But this was over the top!!Patio furniture , styrofoam dishes. Total disarray is what I saw!! I'd recheck your management before you don't have a restaurant at all!! Thanks Mirko's Pasta for one of the worst experience of our lives!! On what was supposed to be a special night!!",Mirko Pasta,6158827990.0,3.0,2014-11-25,"Hermitage, TN",/biz/mirko-pasta-nashville-4,1.0,66,"Nashville, TN",Brenda G.,36.1622296,-86.774353,36.21381235,-86.61299421,9.694586431574802,True,1752.0
"2264 Lebanon RdNashville, TN 37214",4.0,"As a Chicagoan, who is 100% Italian, I was not sure if this restaurant could measure up to what I am used to. Well, I can say that we had a wonderful dining experience. We started with a caesar salad which was crisp with freshly made dressing. My husband had pasta with arribarita sauce and sausage and I had capellini pasta with pesto and shrimp. Pasta is made from scratch and our dinners were delicious. The surprise of the night was the dip that was served with the bread. It was cannolini bean hummus with olive oil and rosemary. I have never tasted anything like it. Tomorrow my birthday, and we are going back one more time before we have to head home. Do yourself a favor and try this restaurant.",Mirko Pasta,6158827990.0,34.0,2014-05-29,"Wilmette, IL",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",Gail S.,36.1622296,-86.774353,42.0770909,-87.7238936,411.19666221068417,False,704.0
"2264 Lebanon RdNashville, TN 37214",4.0,My husband and I ate here one night after driving by and it caught my eye! I grew up where Italian food was as authentic as it can be besides being in Italy!I really enjoyed my food I love carbonara and was excited to see that I could get my fix with gnocchi which really pleased me!The pasta was very very good the only real downside to this restaurant is the service I hate to use the word terrible but it doesn't take 15 minuets to get a glass of coke or a glass of wine. We had to ask our waitress if we would be able to have some bread before our meal arrived which took just as long if not longer than the drinks!I would say if you don't mind a wait and not the greatest service but love a good pasta check it out!,Mirko Pasta,6158827990.0,18.0,2014-09-28,"Hermitage, TN",/biz/mirko-pasta-nashville-4,3.0,66,"Nashville, TN",Cathryn D.,36.1622296,-86.774353,36.21381235,-86.61299421,9.694586431574802,True,720.0
"2264 Lebanon RdNashville, TN 37214",4.0,"I like this place.  The ambience is really nice.  The food is good. The only complaint I have is the dish was not hot enough maybe it sat a few minutes waiting to get to me.  It is a pasta place first and foremost.  They do have other options,  but cater too pasta. You pick your pasta then pick the sauce you like. Hope you enjoy.",Mirko Pasta,6158827990.0,66.0,2014-07-10,"Nashville, TN",/biz/mirko-pasta-nashville-4,4.0,66,"Nashville, TN",Bob B.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,336.0
"2264 Lebanon RdNashville, TN 37214",4.0,"So this review is a bit tardy... I've been wanting to try this neighborhood spot since opening and I finally did. For starters the service was impeccable. Our server was a gentleman named Jeff and a trainee Michael both were attentive but not overly fussy and super nice. The white bean/olive oil dip was so good, I could drink it with a straw. Had a pasta with a pesto cream sauce- very tasty. Friends had the mushroom cream sauce and loved. co-worker had butternut squash ravioli and raved about it.Entree were generous, service was great. Here is where the 4 star heads to 3 star....dessert. Pistachio gelato tasted weird, didn't have the texture of gelato and had a weird licorice (anise) after taste. Better off getting some gelato from Target or WholeFoods.Tiramisu was weak and needs more time for the favors to marinate, Will definitely go back.",Mirko Pasta,6158827990.0,120.0,2014-03-08,"Nashville, TN",/biz/mirko-pasta-nashville-4,3.0,66,"Nashville, TN",Natalie D.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,853.0
"2264 Lebanon RdNashville, TN 37214",4.0,"I had never heard of this place until last weekend, when two of my friends took me and my husband here for dinner. They raved about how good the pasta is, and that it's made fresh.I really liked the varieties of pasta that they had on their menu. Our waitress found out that my husband and I were here for the first time, so she brought out samples of what the pasta looked like. That made it easier to decide what to eat.I decided to stick with one of my favorite pastas, fettuccine with Alfredo sauce. It was very tasty and delicious! I also added chicken with it, and it was cooked perfectly. I was very pleased with my meal. If you ever come to Mirko, ask for Molly...she will take great care of you! I will definitely come back here!",Mirko Pasta,6158827990.0,152.0,2014-01-18,"Nashville, TN",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",Kaleena 'Kala' H.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,738.0
"2264 Lebanon RdNashville, TN 37214",4.0,We went as a group of 5. Everyone's food was just average. Ambiance was better than expected but food matched strip mall vibe. Server was nice but not the most competent. Didn't know menu. Hadn't tasted anything. Forgot a lot of things we requested. A bit clumsy. Seemed very new which is ok. We have to start somewhere. But management should pair get with a more experienced waiter until she's a little better.,Mirko Pasta,6158827990.0,36.0,2015-06-27,"Nashville, TN",/biz/mirko-pasta-nashville-4,3.0,66,"Nashville, TN",Ashley K.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,411.0
"2264 Lebanon RdNashville, TN 37214",4.0,Yummy!Very casual décor - no checkerboard tablecloths - but dark wood with red and gold walls. Very authentic Italian (not like your typical chain restaurant) with HOMEMADE pasta at about $12 per dish.  Normally you would pay twice as much for homemade pasta. Very interesting presentation of all the pastas at the table to assist in ordering.  Great service and excellent value.  Already planning my next visit.,Mirko Pasta,6158827990.0,6.0,2014-11-26,"Destin, FL",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",Sabrina M.,36.1622296,-86.774353,30.3935337,-86.49578340000002,397.88258043727836,False,416.0
"2264 Lebanon RdNashville, TN 37214",4.0,"Great food, nice staff. Very good bread and bean appetizer. Large portions. Short beer list. The chicken pram was very spicy and may have had too much garlic, but I had a ton of Stellas so I don't know for sure. It's not well known, so it's not busy and easy to get a table.",Mirko Pasta,6158827990.0,31.0,2014-07-05,"San Francisco, CA",/biz/mirko-pasta-nashville-4,4.0,66,"Nashville, TN",Antonio C.,36.1622296,-86.774353,37.7792768,-122.41927040000002,1963.4667482795255,False,274.0
"2264 Lebanon RdNashville, TN 37214",4.0,"I stopped here last week (apparently not long after their soft opening...) to have a late lunch.  I was pleased to see an Italian offering in this area, so I was very anxious to try them out.Given the late lunch time( after 1pm), there was no crowd and I was immediately seated.They claim to prepare their pastas fresh daily, so I was hopeful of a full flavor sensation!  I chose the Tortelli di Zucca (butternut squash ravioli with mascarpone cream and radicchio sauce). They have a decent selection of wines, with reasonably-priced offerings to compliment any entree.  Complimentary bread was good, too, along with the olive oil-based dip.Shortly thereafter, my entree arrived.  The pasta was tender, stuffed with a rich butternut squash.  The cream and sauce were perfect companions to the pasta - - I thoroughly enjoyed the dish. So, I'm happy to acknowledge that the flavor sensation I was seeking was delivered! While I've had better pasta, this experience was certainly very good - especially for the price and location!Recap:- Very good flavor- Generous portion- Reasonable prices- Good service and follow-upThis appears to me to be the first reasonably decent Italian offering to hit ol' ""hip"" Donelson.  A very good start at moving this tired 'burb up the scale for a new and better culinary treat.   I suggest you give them a try!Bon appetit!",Mirko Pasta,6158827990.0,106.0,2013-08-07,"Nashville, TN",/biz/mirko-pasta-nashville-4,4.0,66,"Nashville, TN",David L.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,1360.0
"2264 Lebanon RdNashville, TN 37214",4.0,"So disappointed with my meal. Believe me I would have complained of i wasn't with the type of company I was with. I ordered the lunch eggplant parmesan. It was a slimy slice of eggplant covered with a ridiculous amount of cheese. Now I love cheese, don't get me wrong! But I don't want to only eat a huge piece of it for lunch with slime underneath. It came with a side of pasta that was hard, likely from being reheated. When I asked my dining partner how his meal was he said ""eh, pasta was way too hard"". Can't remember what he got though. And can anyone tell me if they have Pepsi or coke products? I asked for coke and specifically said ""only coke"" as in not a Pepsi. And either their drink machine was broke or my waiter (who seemed pretty apathetic as it was) just didn't care because it definitely tasted bad. Really only thing keeping from 1 star is the place seemed clean and has a great atmosphere. Just wish the food were better.",Mirko Pasta,6158827990.0,31.0,2015-03-23,"CANE RIDGE, TN",/biz/mirko-pasta-nashville-4,2.0,66,"Nashville, TN",Jessica M.,36.1622296,-86.774353,35.6615561,-83.8713848,166.43166899493525,False,941.0
"2264 Lebanon RdNashville, TN 37214",4.0,Great service and good place to eat. Manager helped me with directions after I got lost. Waiter was top notch and they even gave us a free coffee. Recommend you give it a try.,Mirko Pasta,6158827990.0,3.0,2014-12-13,"Arlington, TN",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",Jim B.,36.1622296,-86.774353,35.2964487,-89.6617313,172.93472882683633,False,175.0
"2264 Lebanon RdNashville, TN 37214",4.0,"I was on the fence of giving a 3 or 4 star review... opted to go with 4 after lots of thought. I've gone to Mirko 3 times, and every visit has been slightly different but all of them pleasant. My first visit was during the lunch rush, and I opted to have a salad. I was completely happy with my food, and our waitress was fantastic. Friendly and knowledgeable about everything on the menu. I loved the decor, as well. Trendy without feeling stuffy or uppity.  We left and I text messaged several girlfriends that we need to do a girls night at Mirko sometime. I was hooked.My second visit was just after the big dinner rush, and we were seated by the manager. He seemed frazzled so we asked him how his day had been. Being in service myself, I totally understood when he vented a little about half the staff calling out that day only to have one of their busiest days in weeks. I wouldn't have wanted to be in his shoes, dealing with under staffing that day. Luckily lack of staff didn't affect the food, nor did it affect the service as we once again were met with a knowledgeable and friendly server. They steered my husband towards the pink sauce (Combination of Pomodoro and Alfredo sauces) and we both found a new favorite sauce. AMAZING.My third visit came middle of the afternoon, and my husband and I were the only customers in the restaurant. Once again, knowledgeable server, who took good care of us without being overbearing. The food wasn't QUITE as perfect as the last two times, in that my husband added meat to his pasta dish and it was definitely overcooked. That was a bit of a downer, but I took home leftovers that were just as delicious upon reheating as they were originally. I have enjoyed Mirko every visit, and I'll continue to visit!",Mirko Pasta,6158827990.0,22.0,2014-01-02,"Nashville, TN",/biz/mirko-pasta-nashville-4,4.0,66,"Nashville, TN",Denise M.,36.1622296,-86.774353,36.1622296,-86.774353,0.0,True,1760.0
"2264 Lebanon RdNashville, TN 37214",4.0,While visiting Nashville for business a co-worker brought me here.  She said it was really good and then I saw it was in a strip mall and was a little concerned.   I was very surprised.....the food was amazing!!!  The dip they bring you with the bread was nothing I have ever had before.  Very tasty!  I created my own pasta dish with the Gnocchi di Patate (I am italian and LOVE gnocchi.  Not many places have that) with teh Salsiccia e Funghi sauce.  The sauge was a tomato cream base with sausage in it.  So very good!!!  I also had the pomodoro soup which was good as well.  It was a fabulous experience and would definately go back and recommened it to every Italian who loves good food!I know they served wine but not sure about a full bar,Mirko Pasta,6158827990.0,7.0,2014-03-06,"Riverview, FL",/biz/mirko-pasta-nashville-4,4.0,66,"Nashville, TN",Tara A.,36.1622296,-86.774353,,,,False,755.0
"2264 Lebanon RdNashville, TN 37214",4.0,"This one deserves five stars. I had beef carpaccio cipriani, Tuscan stew and chicken Marsala. All of them were extremely good especially the Tuscan stew like ""wow"" after the first bite. The waitress was very attentive and nice (Katie). The atmosphere was very nice too: good interior design, good lighting, music not too loud, and clean restroom. I had nothing to complain about. Good simple five stars.",Mirko Pasta,6158827990.0,8.0,2014-02-22,"Cordova, Memphis, TN",/biz/mirko-pasta-nashville-4,5.0,66,"Nashville, TN",May L.,36.1622296,-86.774353,35.1556451,-89.7761955,182.58956239745268,False,403.0
