restaurant_address,restaurant_overall_rating,user_review,restaurant_name,restaurant_phone,user_num_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
"406 21st Ave SNashville, TN 37203",3.0,"Panera always leaves something to be desired.  The prices are way too high for the portions and I always leave hungry.  The menu is projected to have fresh and healthy choices but its far from that.  The service at the Midtown location always seems very cold and they're not very helpful.  The parking situation can also be tough at times, they have a parking attendant during the day but not at night so it can be hard to find a spot.  I am a big fan of their bread and pastries but thats about it when it comes to this location.",Panera Bread,6153201500,90 reviews,2014-11-05,"Nashville, TN",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",Corey G.
"406 21st Ave SNashville, TN 37203",3.0,"You know, I think the last time I went to Panera was around a 1.5 years ago... maybe longer? There are just so many great spots in town to get a sammich, salad, and soup so I put 'ol Panera on the backburner. However, thanks to our chilly and stormy weather of the last 2 days, I was feeling a bit apprehensive about which of the following:A. Leaving my bedB. Getting out of my car to face the cold wet precipitation C. Wearing head to to flannel (i.e. I was wearing my damn pajamas outside of my home - but I had on a long winter coat!)D. All of the aboveIf you said, you're likely a brilliant mind and have earned the spot of being my one call if I was ever in a pinch during my appearance as a contestant on a gameshow that allows me to do so. Just sayin'. I felt a bit guilty since I'm hypersensitive about supporting local businesses year round and we're right in the middle of this Yelp Shops Local campaign, but this broad was craving som comforting soup and a little carbs. I was bored with what was in my pantry and I happened to be nearby at the Post Office to use the drive-up mailbox since apparently my mail carrier hasn't grasped the concept of picking up my mail but instead shoves my magazines and other parcel on top... sorry, that is a whole other Yelp review. So. I gave in. I pulled up in the drive-thru line as apparently I shared the same sentiment as everyone else in Nashville and I waited. Anyone, who knows me will laugh at this because I become a complete brat when it comes to lines and am overall, I'm not exactly known for my patience.... Question 2: So what do I suck up and do it for? Answer: A Mediterranean Veggie Sandwich, Iced Green Tea, and a cup of theBlack Bean Soup (along with a bag of chips and chunk of bread that came with my order)Question 3: And, you know what? Answer: It was damn tasty! I enjoyed each and every last bite. The experience as a whole was very positive. From the drive-thru line moving efficiently to the extremely friendly (but not in the annoying way) drive-thru service, this location is very good at what they do. I'm appreciative of that and also due to the fact that I didn't even have to change out of my PJs to get a healthy and delicious meal. While I won't be a regular here or at any other chains, if I do get the urge, I'll be sure to come back to this location.",Panera Bread,6153201500,798 reviews,2013-12-06,"Nashville, TN",/biz/panera-bread-nashville-2,4.0,40,"Nashville, TN",Marcia M.
"406 21st Ave SNashville, TN 37203",3.0,"This Panera ""The Rockin' Bread Place"" sits on the ashes of a Burger King.  Fortunately it has much more room than that Burger King ever offered, and one less Parking Lot Nazi.Overall the prices of Panera always seem a bit high, but they never seem to skimp on portion sizes, so its hard to be TOO critical. I can't say I ever have a CRAVING for Panera, but I always like my food when I am there.Also, if you are particularly fond of bread, this is your stop.",Panera Bread,6153201500,787 reviews,2012-12-03,"Nashville, TN",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",David O.
"406 21st Ave SNashville, TN 37203",3.0,"I'm not the biggest fan of Panera sandwiches but their Greek salads and broccoli cheddar soup keep me coming back. As a qualifier, I walk here, so I know nothing of the sure-to-be-inconvenient parking sitch.Yes, this place is BUSY during lunch rush, but the line moves pretty quickly and the wait for the food isn't terrible. BUT seating is definitely sometimes hard to come by. Pro tip: DON'T come then! (11:45-1 ish?) When you come at a ""non-traditional"" lunch time you get a nice quietish place to sit on your laptop, drink refills of their oft-replenished hazelnut coffee (or iced coffee which is serve-yourself!!) and stare out the window from one of the little booths.",Panera Bread,6153201500,160 reviews,2012-11-29,"Cambridge, MA",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",Caroline H.
"406 21st Ave SNashville, TN 37203",3.0,"I normally come here for lunch and get a soup and salad, their tomato is my favorite, but today I came for breakfast. Their pastries are good but their sandwiches are terrible. There was barely any cheese and egg on my sandwich. It was more bread then anything. Not worth it. I won't be getting the sandwich anymore.",Panera Bread,6153201500,7 reviews,2014-05-10,"Nashville, TN",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",Nicole W.
"406 21st Ave SNashville, TN 37203",3.0,Hard part for me is Panera does not have Gluten Free bread. If they had that I would eat here all the time. I had a salad and it was good. I just wish they made bread i could eat.,Panera Bread,6153201500,684 reviews,2013-07-23,"Walled Lake, MI",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",Joe M.
"406 21st Ave SNashville, TN 37203",3.0,"Probably the worst Panera I've been to. Yesterday the line was ridiculous and too many employees seemed not to care. I actually went to Starbucks, which I hate. Today, my bagel was undercooked despite two efforts. And my hot chocolate was neither hot nor very chocolaty. How do you mess this up?",Panera Bread,6153201500,15 reviews,2013-11-02,"Vancouver, WA",/biz/panera-bread-nashville-2,2.0,40,"Nashville, TN",Christopher G.
"406 21st Ave SNashville, TN 37203",3.0,"Sometimes you have a love/hate relationship with a place.I love Panera as a rule... I realize to a lot of yelpers out there, it's not ""cool"" to review chain places.  I understand one location to the next is not often relevantly different, but I don't limit myself to only writing about the unique.This Panera location has one huge attribute:  a drive thru.It also has one huge downfall:  the drive thru.Parking here is scarce, I don't care when you go.  Years ago this parking lot connected to an alley in the back, and there was this overflow lot than Panera shared with Starbucks next door.  Alas, no more.  The alley now is separated from the Panera lot by concrete and medians, and when they're full, you are basically out of luck.It's a huge plus to be able to go thru a drive thru in this area and get a panini and soup for lunch rather than a burger and fries - and everybody knows it.  Their drive thru line will flow along the outer parking lot ""rim"" if you will, and folks scoping for parking will follow around and park adjacent to the drive thru lane of traffic squished (illegally) to the right.  Makes getting out that way a big hot mess if you're not in the actual drive-thru, warning.Also that overflow lot I mentioned from earlier?  If you circle the black the long way, it's still there, only now it's fenced and a Central Parking System pay $1 for 15 minutes.  And the wandering meter maid, trust me, she's close.  A little frustrating, but if you've got a hankering and no other choice, do it and just be careful in the alley - a little muddy and ""rutty.""This Panera is one of the worst for finding seats during lunch, makes you glare at the folks taking up booths with their laptops and day's worth of reading all spread out when you're carrying a tray wandering.  But I get that Panera is open way more hours than just lunch, so they're allowed.  Just glaring...My only real Panera issue that I just recently figured out, and it's small... when you order your entree, a Pick 2 would be my norm, you see all the info about add a bakery treat for 99 cents.  In the small print that I just noticed, you have to buy a drink.  If you are opting to drink more water, as my doctor suggested I try - and it's been working pretty well for weight loss - you pay bakery treat retail.Now, I fully admit that drinking water for weight loss and adding a cookie is counter productive.  And I fully realize that restaurants make the hugest part of their profits on drink sales as opposed to the food.  But I swear I never noticed that caveat before - maybe it's just me.",Panera Bread,6153201500,299 reviews,2013-01-09,"Franklin, TN",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",Sarah B.
"406 21st Ave SNashville, TN 37203",3.0,"Great location, right across the street from Vandy. Love the broccoli and cheddar soup, but the Wifi connection is horrible. Came here at 11am the other day, spent 20 minutes trying to connect to the Wifi so I could work while eating lunch. No luck connecting on computer or phone, finally gave up and just went back to school.",Panera Bread,6153201500,6 reviews,2014-10-28,"West Hollywood, CA",/biz/panera-bread-nashville-2,2.0,40,"Nashville, TN",Cathy B.
"406 21st Ave SNashville, TN 37203",3.0,"I usually go to the Panera Bread on Commerce Street in Nashville near my job at the Bat Building for AT&T, but I had to go to the Doctor's office for my surgery at Vanderbilt and Tony had never eaten at Panera Bread before, so we chose this location.It is a great size and it has a great parking lot in size but it is so tight and always so full. You have to be careful parking, don't want to bump your door into a parked neighbors car. Tony opted to get the ""New England Clam Chowder"" in the bread bowl, with sweet tea since they don't serve alcoholic products. I opted to get the duo of a Spinach Power salad with a smoky onion dressing and a cup of my favorite soup Hearty Veggie with Pesto...I love this soup. I usually get this one or the french onion, I am pretty much set in stone for my soup choices. I usually get the Roast Beef sandwich because I love the Horsy mayo sauce..The sandwich is awesome!! But, I didn't get  the sandwich on this trip..but next time...I love that sandwich!!!It was really crowded. I had warned Tony about it. He hates crowds. He is old fashion about some things and sort of picky...ugh!!!He enjoyed his soup and tea, and he had to get a Double Chocolate Brownie Bar..and he said it was the best. I personally can't wait until my next trip to Panera Bread!!!What's your favorite?",Panera Bread,6153201500,781 reviews,2013-02-06,"Nashville, TN",/biz/panera-bread-nashville-2,4.0,40,"Nashville, TN",Melissa B.
"406 21st Ave SNashville, TN 37203",3.0,"I usually go with the Pick Two option and order the Chicken Cuban Panini and either the French Onion Soup or the Asian Sesame Salad. The panini is on a nicely pressed piece of focaccia, and has ham, Swiss, sliced chicken breast, sweet and spicy pickles, and a really good chipotle mayo and sun-dried tomato ale mustard spread that makes this one of my favorite sandwiches here. The French Onion Soup is always really yummy, rich, and brothy. My only complaint is that they forget the little bag of seasoned croutons and cheese that go with it way too often. Come on, guys! This part is what makes it so good! The Asian Sesame Salad is simple, but one of my favorite salads. It has chicken breast, romaine lettuce, fresh cilantro, sliced almonds, sesame seeds, crispy wonton strips &  reduced-sugar Asian sesame vinaigrette. For the most part, I like this location fine for using the drive thru, but I would probably not choose to park and go in because the parking lot always seems to be chaotic and a high risk for a fender bender. The customer service is probably more of a 3.5 because of the above-mentioned missing croutons and cheese and a sense of being a little scattered at times. I would say that those little gripes aside, the food is consistently good and that is ultimately the most important part.",Panera Bread,6153201500,31 reviews,2012-12-01,"Nashville, TN",/biz/panera-bread-nashville-2,4.0,40,"Nashville, TN",Anthony C.
"406 21st Ave SNashville, TN 37203",3.0,"This Panera is similar to SATCo next door. They need new management and employees who actually want to be there. They are preying on Vanderbilt students and staff because it's close. I have seen staff literally fighting about who will stop what they are doing to take my order.Honestly, twice a week I buy a soda and cookie so I don't feel guilty about occupying a booth and the Internet for 2.5 hours.Sandwiches are average at best. Roast beef is served dry (as in I can't taste any spread.) Best 2 things in my opinion are the mac and cheese and chipotle chicken sandwich.After 20+ visits since August (hey, it's convenient), I finally learn that they have a frequent customer (MyPanera) card. Since I joined 5 weeks ago, I've already earned 2 free drinks and a dessert. They also added a sign promoting the card as you walk in.Honestly, they are overpriced but your choices are between SATCo, Subway, and Panera. Who do you think is going to win?",Panera Bread,6153201500,489 reviews,2010-12-11,"Nashville, TN",/biz/panera-bread-nashville-2,2.0,40,"Nashville, TN",Tim M.
"406 21st Ave SNashville, TN 37203",3.0,"How many baguettes do you think one Panera goes through in a day? If you have ever pondered this question, I have an answer for you! (but you'll have to read the rest of my review before I give it up)As a Panera connoisseur, I must say that this is my go-to when I'm on the job. If you consider the major flaw being that they get busy do to their location on 21st and back up out the door, you are right. But I have found that timing is everything! If you are going for lunch aim to be there at  11:30 a.m. or 12:45 p.m. to start ordering because things just get barbaric at noon. People cut throats for tables and stalk you like wounded gazelle. All other times, I've been pleasantly surprised at how efficient this place functions. In fact, they have the drive through because they are the third highest selling Panera in the entire franchise. Go Nashville! The answer to the initial question is 1200. On average this Panera goes through 1200 baguettes a day. Combine that with their catering and you have a multimillion dollar idea.",Panera Bread,6153201500,271 reviews,2012-04-18,"Nashville, TN",/biz/panera-bread-nashville-2,4.0,40,"Nashville, TN",Sarah C.
"406 21st Ave SNashville, TN 37203",3.0,"I have been visiting Panera for years with my Sister as our ""Friday lunch date spot"", mainly because my Sister is a picky eater who is hesitant to try new things, and it's sort of become a tradition if you will. We decided about 2 years ago this location was in the ""middle"" between both of our jobs, so we meet here. Worst part of that plan: parking. It is an utter nightmare and I am not exaggerating. They have a security/parking person onsite, but honestly they can't create more parking spaces....they only help you squeeze in when the spaces are taken and you have to park on a curb. It appears much of the Vandy crowd comes in for lunch, and that is wonderful for all of us because many of them walk. That also makes it incredibly crowded and nearly impossible to find a seat. What's worse is the few people who sit there for wi-fi usage while others wanting to eat lunch have to table stalk until they can sit and eat. My Sister orders the same sandwich and the mac n cheese every time. We love the bread, love the mac n cheese. I typically get the over priced Mozzarella and Tomato Panini with the greek salad -  the pick two combo, I do enjoy the sandwich but it is not loaded with cheese like you might find in a real sandwich shop. I do agree with some of the reviewers that the portions are small for the price, and the customer service is inconsistent. I expect to pay a little more if the food is organic, purchased in smaller portions or locally but this is a chain. As far as service goes: for about a year we knew several of the cashiers, they remembered us and some times our orders every time, but they have moved on, possibly graduated and moved into careers. Since then it has been hit or miss with service. We visited today and our cashier was incredibly friendly and engaging so that was a ""hit"" and deserves recognition. I do love Panera's Hazelnut coffee, I often stop in to a nearby Panera when out to enjoy one, their pastries are also delicious. I just won't go out of my way to come here. I would prefer to hit a locally owned place with a bit better parking, more consistent service and better pricing for quality. But, I will continue to come if my Sis wants to on our Friday dates :)",Panera Bread,6153201500,111 reviews,2012-01-06,"Nashville, TN",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",Jenn Z.
"406 21st Ave SNashville, TN 37203",3.0,"always have great food but a wee but pricey but its all healthy so small portions and little more expensive isn't a surprise. the service is slow, hard to find a seat since its always busy and a lot of students taking advantage of the free WiFi. even harder to find a parking spot and they have some one patrol to tow anyone that doesn't belong there but still hard to find a parking spot.  but the food is worth it!",Panera Bread,6153201500,74 reviews,2014-02-06,"New Orleans, LA",/biz/panera-bread-nashville-2,4.0,40,"Nashville, TN",Ruth L.
"406 21st Ave SNashville, TN 37203",3.0,I love Panera. This one is really big and they gave us free drinks! I,Panera Bread,6153201500,47 reviews,2012-07-20,"Hendersonville, TN",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",Kim L.
"406 21st Ave SNashville, TN 37203",3.0,"My first Panera experience! I made my friend take me, and I was pretty pleased. My chai and pastry were very satisfactory. Free coffee refills were legit. This location was really spacious, with lots of seating and power outlets.",Panera Bread,6153201500,265 reviews,2013-03-17,"Philadelphia, PA",/biz/panera-bread-nashville-2,4.0,40,"Nashville, TN",Sean H.
"406 21st Ave SNashville, TN 37203",3.0,If you don't like sandwiches or clean bathrooms then this is your place,Panera Bread,6153201500,8 reviews,2013-08-16,"Nashville, TN",/biz/panera-bread-nashville-2,2.0,40,"Nashville, TN",Paul M.
"406 21st Ave SNashville, TN 37203",3.0,"Great Sandwiches, Salads & Soups, a nice place to meet for lunch.  Outside seating, even covered & heated outside seating.This location is very near Vanderbilt, always busy and parking can be hard to find. Free WiFi",Panera Bread,6153201500,334 reviews,2011-09-15,"Nashville, TN",/biz/panera-bread-nashville-2,4.0,40,"Nashville, TN",Terrell L.
"406 21st Ave SNashville, TN 37203",3.0,"Beware of the drive thru. Twice this week I've had problems which is unacceptable. First they gave me the wrong order. They were very nice about it, so I chose to forgive and forget. What just happened is unforgivable though -- I was given a cream cheese packet that had the peel pulled part of the way off and appeared to have a scoop taken out of it. DISGUSTING. I don't know what is going on in the drive thru area, but I don't enjoy getting half eaten food.",Panera Bread,6153201500,5 reviews,2014-01-15,"Nashville, TN",/biz/panera-bread-nashville-2,1.0,40,"Nashville, TN",Baroke L.
"406 21st Ave SNashville, TN 37203",3.0,"Hmm. An unremarkable place with a personality as unimpressive. I go here for a little breakfast and to use the wifi. After not listening to my order for a bagel and cream cheese, the guy charges me and asks me if I wanted anything on my bagel. I repeated cream cheese. He charges me $1.31. For a fricking pat of cream cheese. And I have to pay again? The guy seemed really out of it.Then as I am filling up my coffee, it runs out and no one behind the counter cares. After eating, I attempt to use the wifi (since mine isn't up yet) and it cuts me off after a half hour. The restaurant was empty, so why this draconian policy? I'm going to stick to Starbucks. Unlimited internet and better coffee. I never thought I'd say that!",Panera Bread,6153201500,342 reviews,2010-08-05,"San Francisco, CA",/biz/panera-bread-nashville-2,1.0,40,"Nashville, TN",Aaron F.
"406 21st Ave SNashville, TN 37203",3.0,"I love that this location has a drive-thru. I can swing through & grab fresh delicious food.  Nothing like wholesome options on days when I don't have time to cook... Considering the other reviews, the drive-thru might be the best option because I don't have to deal with parking... :-)",Panera Bread,6153201500,47 reviews,2012-07-17,"Nashville, TN",/biz/panera-bread-nashville-2,5.0,40,"Nashville, TN",Dante' T.
"406 21st Ave SNashville, TN 37203",3.0,"You couldn't pay me to come here during weekday breakfast or lunch hours; but if I'm running errands late in the afternoon or on the weekend, it is not a bad stop.  I really love the creamy chicken and wild rice soup.  If I am counting Weight Watcher points, the black bean soup sans cheese/croutons is a tasty and filling winner.",Panera Bread,6153201500,191 reviews,2012-01-08,"Belmont/Hillsboro, Nashville, TN",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",Jamie A.
"406 21st Ave SNashville, TN 37203",3.0,"A Panera is a Panera. There's nothing different about this location, except the parking. If you are planning on going around breakfast, lunch, or dinner, plan on going somewhere else. The parking situation is a nightmare. They even have a rent-a-cop in the lot directing traffic. Not really sure how they thought this 20 spot lot could handle the traffic in this area.",Panera Bread,6153201500,336 reviews,2012-03-12,"Nashville, TN",/biz/panera-bread-nashville-2,2.0,40,"Nashville, TN",Justin R.
"406 21st Ave SNashville, TN 37203",3.0,"I'm a huge Panera supporter in general. That's kinda of a big deal since it's a chain. I just can't stand this location. I've never had my order messed up so many times. I usually get something simple but for some reason or another they can't get it right. I like to study and read in Panera's too, but this one is always filled with people making that difficult. The parking is absolutely horrible, you have to really make up the parking spots if you ever want to get in. If Vandy is in session the line usually goes out the front door at lunch. I do like their outdoor seating area when the weather is nice though.",Panera Bread,6153201500,325 reviews,2009-01-22,"Nashville, TN",/biz/panera-bread-nashville-2,2.0,40,"Nashville, TN",Erin D.
"406 21st Ave SNashville, TN 37203",3.0,"Panera is a great place for a quick bite or a lunch meeting but don't expect anything fantastic out of the food. I usually go for their ""you pick two"" option and get a sandwich and salad. Their Chicken Caesar sandwich is pretty good and their salads are unique but not great. Depending on their day their soups can be good or mediocre (though on cold winter days they magically become fantastic). Panera's best attribute is that it provides a good healthy alternative to the usual fast food options located around campus.",Panera Bread,6153201500,328 reviews,2008-10-31,"San Francisco, CA",/biz/panera-bread-nashville-2,3.0,40,"Nashville, TN",Mariela C.
"406 21st Ave SNashville, TN 37203",3.0,"All I gotta say is that they have an amazing cinnamon crunch bagel - and delicious (and low fat!!) hazelnut cream cheese.  Other than that - I've always enjoyed their sandwiches (though I tend to find them a little pricey) and their soups are always great! I like that you tend to have 6 different soups to choose from as well.  But honestly - I only go here to get that bagel.  Maybe one day I'll branch out and try a healthier one, but since I only treat myself maybe once a month with this bagel, I think its ok.",Panera Bread,6153201500,104 reviews,2008-09-23,"Nashville, TN",/biz/panera-bread-nashville-2,4.0,40,"Nashville, TN",Lauren A.
"406 21st Ave SNashville, TN 37203",3.0,"If there is one place that I would rate as the absolute worst place to have a quick lunch that would be Panera .. I tried it a couple of times just because it is very close to work but just did not work for me. I tried their paninis and several of their sandwiches but did not like any of them. I was so excited to see them offer a turkey sandwich with an artchoke spread (which i love), but it was a total disaster. The worse though is their soups. Their soups are so salty that I can't stop thinking about how much preservatives they have to add to these.",Panera Bread,6153201500,94 reviews,2010-01-22,"Nashville, TN",/biz/panera-bread-nashville-2,1.0,40,"Nashville, TN",mumin k.
"406 21st Ave SNashville, TN 37203",3.0,"Oh my word...can we get any worse???...I called at 1130 to place an order for delivery..they said let me give you Tim our caterer..who I can picture sauntering to the phone as if why bother...then he asks when I want the order and I said as soon as possible..he says just a second...another wait..for a very surly and unhappy order taker to come on the line...she lets me place my order for 3 people and then says..""there's a $50 minimum for deliveries""..I guess that wasn't important to the 3 people before her to mention...It's a busy day at our office and we had already placed, 2 orders over $300.00..I mention this and she says let me have you speak to our store manager..the guy comes on and says this is Tim..I say didn't I just speak with you earlier??..He says ""yup""..I said so you know I've been transferred 5 times now??..He said, ""yup""....I'm just wondering, at this point..need I say more????..Oh I do have to tell you about Tim changing his name to Mike at the end of our conversation...LOL",Panera Bread,6153201500,29 reviews,2011-04-20,"Kansas City, MO",/biz/panera-bread-nashville-2,1.0,40,"Nashville, TN",Theresa B.
"406 21st Ave SNashville, TN 37203",3.0,"Happily the little Burger King was razed here, and Panera Bread rose up like a phoenix from the ruins!  Pretty (and smart) Vanderbilt University coeds like the salads here.  Future business ladies and gentlemen from Vandy's Owen business college come here to graph their economic models on their laptops.  Nurses and docs from the Vandy medical center take a break here from saving lives.  Et al.",Panera Bread,6153201500,260 reviews,2007-08-27,"Nashville, TN",/biz/panera-bread-nashville-2,4.0,40,"Nashville, TN",Tart L.
"1316 Antioch PikeNashville, TN 37211",4.0,Just came out of there.. Had the best time of my life with some friends... They will be seeing me soon,Island Vibes Restaurant Bar & Nightclub,6154546085,1 review,2015-09-13,"Mount Juliet, TN",/biz/island-vibes-restaurant-bar-and-nightclub-nashville-2,5.0,10,"Nashville, TN",Angeline W.
"1316 Antioch PikeNashville, TN 37211",4.0,"When I ate here, there was a lady that worked that Sunday, and she was very nice. It was my first time to try Jamaican food, and I had the oxtail. It was good.",Island Vibes Restaurant Bar & Nightclub,6154546085,15 reviews,2015-09-11,"Murfreesboro, TN",/biz/island-vibes-restaurant-bar-and-nightclub-nashville-2,4.0,10,"Nashville, TN",Thommy S.
"1316 Antioch PikeNashville, TN 37211",4.0,"What a bunch of really nice people that own and work here.I got some awesome photos, I'll post of the people that work here.Went with a group of people and had a really good bowl of bone broth made from cow feet, to which they name the soup, ""Bull Feet"" soup.Milky white from the collagen, a few bits of vegetables, and a nice spicing.That bowl of soup lasted me all day long, as collagen should.Very good.  If you're feeling like you're coming down with something, that soup will keep you from getting sick, or make you feel much better.  That's the purpose of collagen.Everyone else sampled the menu with curries, jerks, a bake...Portions were HUGE, I didn't see any pigeon peas, but I did see black beans and rice mixed (morros).Everyone seemed to enjoy their meal, no one sent anything back and they handled our group so very well.All the food came out at the same time.A little Bob Marley music in the background, lots of good food, lots of good conversation and it was a great luncheon for all of us.Excellent for groups. They can handle it well!Highly recommend.VERY inexpensive.Plenty of parking everywhere.Good hours.",Island Vibes Restaurant Bar & Nightclub,6154546085,394 reviews,2014-10-25,"Nashville, TN",/biz/island-vibes-restaurant-bar-and-nightclub-nashville-2,4.0,10,"Nashville, TN",Queen B.
"1316 Antioch PikeNashville, TN 37211",4.0,"Love this place. You walk in and you are greeted with warm smiles.  The selection is simple and awesome - jerked chicken, curried goat, etc. I got the jerked chicken with rice and peas, plantains and a salad. The chicken was cooked just right but if you want it hot (relative term i know) you will need to ask for sauce. I will definitely be back.",Island Vibes Restaurant Bar & Nightclub,6154546085,24 reviews,2015-08-07,"O'Fallon, IL",/biz/island-vibes-restaurant-bar-and-nightclub-nashville-2,4.0,10,"Nashville, TN",David E.
