restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
4.5,Made for a decent meal,"Casual with a limited menu. Try to sit on the patio if you can, it can be cramped inside.
I suggest the arugula salad. It's easily enough for 2 or 3 to share if you aren't making it your entree. We ordered two ""large"" pizzas. The pizzas were good but lacked a little of the flavor/texture I so love from...


More",Pizza No. 17,32,13,"May 28, 2012",Endicott,/Restaurant_Review-g28970-d2148726-Reviews-Pizza_No_17-Washington_DC_District_of_Columbia.html,3.0,12,"Washington, DC",sushalpin
4.5,"Terrible pizzas - small, badly cooked and poor value","I went in here for take-out the other week - and paid $25 for two 10"" pizzas. However, on getting them home I found they were even smaller than 10"", with crispy spinach (rather than wilted) on one and uncooked cheese on the other. The flavour was non-existent. I haven't eaten in but have been past several times and I...


More",Pizza No. 17,39,27,"May 25, 2011","Washington DC, District of Columbia",/Restaurant_Review-g28970-d2148726-Reviews-Pizza_No_17-Washington_DC_District_of_Columbia.html,1.0,12,"Washington, DC",solarize_uk
3.5,"Good food, kind servers","Have eaten here a handful of times - consistently good Indian food, although portions on small side and slightly expensive. That said, ingredients are fresh and servers are kind. I would have given it a ""Good,"" but my choices are ""Average"" and ""Very Good"" - given portions and expense, I have to mark this one as Average. The deciding factor...


More",Rajaji Curry House Indian,26,3,"September 24, 2015",,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",Clean_Is_Important1
3.5,Good food with great seasoning,We had an early dinner here and received excellent service. I had the kadhai lamb which was seasoned perfectly. The lamb was very moist and flavorful. My daughter had a vegetarian dish and said it was excellent.,Rajaji Curry House Indian,63,35,"August 23, 2015","Houston, Texas",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",mujerlinda
3.5,Good service and authentic cuisine!,"The service was very good! We enjoyed our dinner very much so, being enthusiastic Indian food lovers. The cuisine was authentic, prices were average, will definitely return to it if we ever go to the area.",Rajaji Curry House Indian,14,2,"August 21, 2015","Andover, New Jersey",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",SueB_SLP
3.5,"Great, cozy neighborhood restaurant","This cozy Indian restaurant offers both indoor and outdoor dining. Portion sizes are very generous, so diners should arrive hungry or split a dish if dining with others. The service was efficient yet attentive.",Rajaji Curry House Indian,5,0,"August 19, 2015","Columbia, South Carolina, United States",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",Rebecca M
3.5,Great Indian food in the city,Really great food and wonderful service. We sat outside and enjoyed the people watching as well. Just the right amount of food and it was delicious.,Rajaji Curry House Indian,50,13,"August 13, 2015","Cleveland, United States",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",Lisa R
3.5,Good Indian food,"The service took a long time. We got vegetarian dishes, which were good, plus a whole wheat naan, and mango kulfi (ice cream). This came to over $40. We sat inside, but there was also outside seating",Rajaji Curry House Indian,588,201,"August 10, 2015",LAS CRUCES,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",ANNIE S
3.5,Awesome!,"We have been in DC for a few days now and we were searching for a good restaurant to eat at. We came across Rajaji's and decided to eat there. We were greeted by a very nice man who took excellent care of us until the very end. I was very impressed. The food was excellent, better than I've had...


More",Rajaji Curry House Indian,1,0,"August 10, 2015","Cary, North Carolina",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",Ben-AFoodEnthusiast
3.5,Not as good as it had been,"We went here for lunch while in DC for a conference. We were not given the option to order from the menu, just told to go to the buffett. The food was okay but they had no Naan. I just remembered it being so much better.",Rajaji Curry House Indian,6,1,"August 10, 2015",,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",Jennifer S
3.5,Good food and nice place,"If you like Indian food then this is a good place to check out. They have a nice buffet with a wide selection. Service was friendly and atmosphere was nice. I am not experienced with Indian food, but I enjoyed this experience.",Rajaji Curry House Indian,119,18,"August 3, 2015","Rapid City, South Dakota, United States",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",Kyle_SD_308
3.5,Worst Matar Paneer Ever! >|-P,"After a stimulating trip to the Smithsonian Zoo, my daughter was in the mood for Indian food. Being a fan myself, we sought out the closest one for we starving tourists. Their lunch buffet did not have Matar Paneer, one of my favorite Indian dishes, so we decided to order off the menu. After waiting 15 minutes to order, I...


More",Rajaji Curry House Indian,24,9,"July 24, 2015","Las Vegas, Nevada",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,2.0,79,"Washington, DC",Melissa S
3.5,Consistently pleasant!,"Today marks my third visit to Rajaji Restaurant. My first visit was Dine-In, then Carry Out, and finally the Lunch Buffet Dine-In. Each experience was pleasant.
The waitstaff are superb. They are informative and knowledgeable. When the plate arrived at my table the waiter seemed very proud to present the chef's creation. I was given much needed assistance in choosing...


More",Rajaji Curry House Indian,21,6,"June 25, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",mallorysan
3.5,We enjoyed an excellent meal here!,"I and a fellow conference attendee found this restaurant close to our hotel. What a gem! We enjoyed a variety of appetizers--tasty, authentic, and reasonably priced for the DC area. Service was very good--attentive and quick.",Rajaji Curry House Indian,96,35,"June 24, 2015","Duluth, Minnesota",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",Kim R
3.5,Palak Paneer!,"Wherever we travel we always seek out an Indian restaurant. So on our recent visit to D.C., we checked out Rajaji. We'd gotten the suggestion from family and planned to rendezvous there for dinner. We made reservations via Open Table. Arrived to happily find on street parking nearby! My cousin's train was delayed so waiter seemed a little perplexed by...


More",Rajaji Curry House Indian,9,3,"June 6, 2015","Indianapolis, Indiana",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",LibraryLeo
3.5,"Friendly staff, mediocre food.","All the staff is very friendly and attentive, but unfortunately the food is just mediocre. I wish the curries and tikkas were slightly better than average, but they were not. Also, the price is on higher side for the chicken dishes ($17) and the curry is just enough for one person. So I was expecting them to be a bit...


More",Rajaji Curry House Indian,64,45,"April 11, 2015","Freehold, New Jersey",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",BreakingBald
3.5,Dine here!,Amazing food and service. We stopped after a trip to the zoo. The owner made a special table outside so we could enjoy our beer in the sunshine. Great food! Will definitely come back!,Rajaji Curry House Indian,95,44,"March 21, 2015","Portland, Oregon",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",Dedi S
3.5,Pretty average,Friendly fast service. We were hungry and the food arrived quickly. The eggplant dish was interesting using sliced but whole baby eggplants in a creamy sauce. Otherwise of the dishes we had were competently cooked. Nothing special but perfectly pleasant Indian,Rajaji Curry House Indian,366,155,"March 20, 2015","Acton, Massachusetts",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",MikeBirdman
3.5,Very average Indian food,"My favorite food by far is Indian. When I can, I frequent Indian restaurants and I often cook it at home. I found this to be very average food. The service was great and it was in a nice neighborhood with lots of activity, close to my hotel. It was clean and well appointed, but the food was still very...


More",Rajaji Curry House Indian,62,24,"March 5, 2015","Vineyard Haven, Massachusetts",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",Steffen9278
3.5,"Wonderful flavors, excellent service","Staying at a hotel in the neighborhood, walked to find something that hit our tastes tonight. It was delicious, full of flavor and not too spicy. The servers were attentive, and the manager very friendly. I would definitely recommend for other guests of the Omni Shoreham, and will try to get some of my fellow conference attendees to try it.",Rajaji Curry House Indian,99,45,"January 31, 2015","Ithaca, New York",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",NFL1
3.5,Great Indian food,"Had a craving for Indian food, stayed in a hotel nearby. Studied the menu outside next to an Indian gentlemen and saw him go in. Did he know the place? I thought I'd take it as an encouraging sign… Wasn't disappointed. Lovely menu, as a start a Kingfisher beer (big bottle) plus samosas. Rogan josh as a main (just spicy...


More",Rajaji Curry House Indian,89,53,"January 25, 2015","Brussels, Belgium",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",TaxiFaber
3.5,Best biriyani,Its biriyani was excellent. Samosa was really good either. But the price is little expensive. But I do not recommend Masala because it contained too large ginger pieces.,Rajaji Curry House Indian,4,5,"January 24, 2015","Huntsville, Alabama",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",jhkim5
3.5,"Yet another Indian restaurant comes close, but no cigar ...","The good part of Rajaji is that the staff is very personable and friendly. I ordered takeout - tadka daal and a naan instead of the rice. Everything was made for me promptly, and the fact that I didn't take any rice and declined the silverware got me a discount without even asking. Incidentally, $11 for daal seems a bit...


More",Rajaji Curry House Indian,76,21,"January 14, 2015","Columbus, Ohio",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",rrkr13
3.5,Great introduction to Indian cuisine,"My daughter has never tried Indian cuisine and Herman at Omni Shoreham recommended Rajaji Curry House. What a great recommendation! We ordered three different items and loved all three. That is rare. We had Murgh Masala, Murgh Tikki Masala, and Gosht Masala. The service was very attentive and kept our drinks full. They helped explain what the ingredients were in...


More",Rajaji Curry House Indian,84,22,"January 13, 2015","Atlanta, Georgia",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",kim r
3.5,Delicious Indian Food,"We really enjoy Rajaji's food. They're always kind and serve consistently fresh, delicious food. We especially like their lamb.",Rajaji Curry House Indian,15,7,"January 10, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",Sharon B
3.5,Traditional Indian,"Great food and atmosphere coupled with good friendly service, what more could you want. Thoroughly enjoyable experience in a lovely part of Washington. Enjoy a stroll through Georgetown after a good Indian meal.",Rajaji Curry House Indian,49,25,"January 7, 2015",London,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",ag10051
3.5,Overrate price,Overrate price with average food served cold. I regret going there. I visited this resturant on Christams Day,Rajaji Curry House Indian,1,0,"December 25, 2014",,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,1.0,79,"Washington, DC",Nafea H
3.5,Quick lunch buffet,"This restaurant offers a buffet with expected indian food such as naan bread, butter chicken, numerous chickpea and lentil dishes, and some salad greens. The lunch goes for about 10$. Works for a quick meal In that area. Nothing amazing about the decor or service. I felt very comfortable eating alone.",Rajaji Curry House Indian,100,38,"November 2, 2014",Ottawa,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",Julie C
3.5,good food but take your time,"Rajaji's is in our neighborhood so it has become a regular week day spot for us.
The Lunch buffet is nothing to brag about but Dinner service is pretty good if you take the time to order right.
first start with some papadum ( peppery crackers) with drinks.
then maybe a samosa or an appetizer sampler.
The usual entrees like...


More",Rajaji Curry House Indian,14,9,"October 15, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",zakbear
3.5,Great Food,"Extremely attentive servers. The food was amazing and had just the right amoubt of spoce, and the cost was reasonable. Bu far the best meal I have had in the area on this business trip.",Rajaji Curry House Indian,32,3,"October 1, 2014",,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",ProfJosh
3.5,A Worthwhile Adventure,"As someone who never visited an indian restaurant, this was a bit of an experiment. It was close to my hotel (the Omni Shoreham), and the menu looked rather interesting. I almost avoided it because of the dirty overhang (where else might they have cut corners?) and empty seats, but that would have been a mistake.
The food was delightful,...


More",Rajaji Curry House Indian,1,0,"August 21, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",Minica-Mary
3.5,Good Indian food,"We had a great small meal, with very helpful suggestions from the server. The food around looked and smelled wonderful. Nice outdoor seating.",Rajaji Curry House Indian,30,10,"August 18, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",dc2150
3.5,"Some of the food is very good, some OK","Arrived at 18:00 and was alone in the restaurant.
I let my waiter know that I have only 25 minutes, and even though I ordered both first dish and main one, I got my food on time, fresh, and hot.
The samosa was great. two large pieces - crispy from the outside full with taste and fresh from the inside,...


More",Rajaji Curry House Indian,43,28,"July 18, 2014",Israel,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",TalYas
3.5,An Indian Jewel In DC,"I was introduced to the Rajaji by an Indian colleague during a business trip about 15 years ago. I have been coming back ever since - both on business as well as on family trips. My most recent visit was over Memorial Day weekend.
The entrees are great and the portions are generous. The homemade breads are delicious. The service...


More",Rajaji Curry House Indian,58,13,"June 17, 2014","Williamston, Michigan",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",LoopyM69
3.5,OK Indian food,Indian food - OK. Decor - very dated. Prices - reasonable. Clean. Service - good. Attentive owner. Close to Marriott Wardman Park. Nan bread - excellent. Eggplant - underdone.,Rajaji Curry House Indian,60,25,"June 3, 2014",Haifa,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",Cha0tic
3.5,Old fashioned Indian,"In town with colleagues for conference and really fancied Indian. This place is across road from Marriott. We are all from UK so used to really good Indian food. This place reminded me of Indian restaurants of the 70s. starters all fried and all heavy. curries all seemed to use a lot of cream and butter and were actually quite...


More",Rajaji Curry House Indian,100,58,"April 3, 2014","London, United Kingdom",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",LordH64
3.5,Buffet was average,"Went for the $11 lunch buffet and it was pretty disappointing. There were only 2 meat dishes to choose from, and both were chicken. There were only two waiters serving during the lunch rush and they were clearly overwhelmed by the whole situation. Food wasn't great, and usually wasn't available because they were short staffed. Had much better food and...


More",Rajaji Curry House Indian,15,4,"March 20, 2014","Sydney, Australia",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,2.0,79,"Washington, DC",Laurie M
3.5,Buffet and Customer Service was good,"We had no plans to do lunch at Rajaji's, but we were standing at the corner of the road when it was almost lunch time and that's when we smelled Indian food. So in a state of hunger we went inside and had buffet lunch. Food was nice, Tandoori Chicken was really good and juicy! Kheer and other desserts were...


More",Rajaji Curry House Indian,29,15,"March 11, 2014","Raleigh, North Carolina",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",MomofRanu
3.5,Very good food at a reasonable price,"My wife and I love indian food so we try different places when we travel. I was alone for this trip so I went in to see how this place rated. I was very pleasantly surprised at the portion size and could not eat everything. I got soup to start and then a main dish and naan. Even with a...


More",Rajaji Curry House Indian,24,11,"March 2, 2014","Stanwood, Washington",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",Chad W
3.5,"Good food, they need to pay attention","The service was ok, but if was quite slow. I found a hair in the sauce, but didn't say anything to avoid problems. The food was tasty, but I was grossed so didn't enjoy it anymore.",Rajaji Curry House Indian,27,19,"February 17, 2014","Washington, DC",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",mireyaguerra
3.5,Poor service will likely kill this (probably) good restaurant,"this was a ""walk-by"" choice as we were in the mood for Indian food. Wide menu to choose from but after we asked the waiter about substitutions and could we add chicken to this or vegetables to that we decided to delay the entree decision and have a drink and appetizer until we could concoct what we wanted. Order an...


More",Rajaji Curry House Indian,162,45,"October 18, 2013","Colorado Springs, Colorado",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,2.0,79,"Washington, DC",MarkV709
3.5,Good portion sizes. Terribly lacking in service.,"I popped across to the Rajaji while staying at the Omni Shoreham nearby. Prices and selection were on par with other Indian restaurants I have dined at. I ordered a Kadhai chicken and a side order of naan bread. The curry came in an authentic metal bowl, and I noticed the exclusive use of white meat which was a plus....


More",Rajaji Curry House Indian,30,25,"September 12, 2013","Calgary, Alberta",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",vtextc
3.5,"Good food, unrushed evening, quiet restaurant.","We were looking for unique food on Connecticut Avenue, which isn't hard to find. Although parking is a beast, it always is in D.C..... we discovered there is a garage nearby, maybe on Calvert street, that offers free parking for restaurants. (We parked on the street, though) We ordered the sampler appetizer plate with some fried vegetables, cauliflower, eggplant, onions,...


More",Rajaji Curry House Indian,8,9,"August 11, 2013",,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",AlysiaDP
3.5,Delicious Indian Food in a convenient location!,The food was wonderful and the attention very personalized and caring. Prices weren't too bad considering the location. This is just across the street from the Woodley Park Metro. I had the Chicken and Spinach (Saag something or other) and it was great!,Rajaji Curry House Indian,61,29,"June 30, 2013","Davenport, Iowa",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",LG1837
3.5,You can do far better,"than this small restaurant which appears to cater primarily to a semi-captive clientele from the nearby Omni Shoreham Hotel. None of the three dinners order by my party was rated above average; mine was well below, based on the fact that the lamb seemed more like mutton and the sauce lacking in seasoning.
The breads were excellent, however.
Service was...


More",Rajaji Curry House Indian,72,28,"June 4, 2013",Teguzco,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",Teguzco
3.5,Glad I Took A Chance!,"Hubby and I dined here with a group of about 10 people during a conference. From the moment we arrived we were treated like family and the food was DELISH! The Mango Margarita was the hit at our table as was the Tandoori Chicken. They served us family style so we were able to experience Naan, eggplant, lamb, chicken, special...


More",Rajaji Curry House Indian,50,20,"May 19, 2013",Springfield,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",Lori P
3.5,poor selection for indian buffet,"poor selection of buffet food, just 5 non-flavor varieties and just 1 dessert! a big don't might be place in the front door.",Rajaji Curry House Indian,82,35,"April 25, 2013","Santiago, Chile",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,2.0,79,"Washington, DC",mhernan
3.5,Always an excellent meal,"I have been coming here for 25 years. Always an excellent meal, good flavors and authentic. The lunch buffet is great, too. Very good people, good food, and good prices.",Rajaji Curry House Indian,16,12,"March 16, 2013",Washington DC,/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,5.0,79,"Washington, DC",rogerft
3.5,Great Masala Dosa,"When in Washington for a convention I enjoy going here for their masala dosa. Most Indian restaurants do not have the equipment to create this wonderful potato dish. If you have not had one it is curried potatoes served in what looks like a large crepe. The crepe is crunchier and has a sourdough taste. Here it is served with...


More",Rajaji Curry House Indian,168,49,"March 15, 2013","Lynchburg, Virginia",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",William B
3.5,Got Diarrhea,"I had lunch buffet. Got there about 11:45am so there were hardly anyone there yet and the buffet was not touched much.
Besides the fact that the food didn't taste very good and the chicken pieces in the chicken curry were all worthless pieces that were mostly little bones I could hardly get any meat off of, the worst part...


More",Rajaji Curry House Indian,97,28,"February 13, 2013","Barre, Vermont",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,2.0,79,"Washington, DC",Yasunari I
3.5,"good food, great value","Nice menu selection. We had Tandoori Murgh and Chicken Pasand. Very tasty. Pratha bread was also very good. Great value. Wine was cheap. Sevice was fine, some reviews say slow. It worked for us.",Rajaji Curry House Indian,39,39,"December 23, 2012","Sisters, Oregon",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,4.0,79,"Washington, DC",Jim&Jane
3.5,Reviews surpassed experience here,"I went after reading amny of the reviews and seeing the nearby Indian restaurant's reviews. Though the food was not bad, I was dissappointed in the selection and don't think I will be returning.",Rajaji Curry House Indian,119,27,"December 11, 2012","Arlington, Virginia",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",KosMarkov
3.5,Not bad,"For starters, the place was pretty much empty when we got there, so they put us by the front window to attract other customers.
The food was tasty enough. I had the Shahi Korma, which was pretty good. The korma (sauce) was flavorful and rich like it should be and the shahi (lamb) was good and tender.
The pappadums were...


More",Rajaji Curry House Indian,15,3,"November 17, 2012","Austin, Texas",/Restaurant_Review-g28970-d532729-Reviews-Rajaji_Curry_House_Indian-Washington_DC_District_of_Columbia.html,3.0,79,"Washington, DC",Jim Bob H
